"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (11/01/2023 01:35)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     2.1384E+00
   12.485     1.9945E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7986E+03     1.8393E+03
    0.000     2.1932E+03     1.8060E+03
   12.490     1.3344E-03     6.7291E-04
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   12.485
 401.0   4.5112E+00   1.1003E+03
 403.0   4.6147E+00   1.1503E+03
 405.0   4.7190E+00   1.1915E+03
 407.0   4.7378E+00   1.1271E+03
 409.0   4.7575E+00   1.1227E+03
 411.0   4.7922E+00   1.1092E+03
 413.0   4.8421E+00   1.1413E+03
 415.0   4.8926E+00   1.1907E+03
 417.0   4.9004E+00   1.1451E+03
 419.0   4.9088E+00   1.2006E+03
 421.0   4.9103E+00   1.2043E+03
 423.0   4.9050E+00   1.1968E+03
 425.0   4.9003E+00   1.1368E+03
 427.0   4.9242E+00   1.1207E+03
 429.0   4.9486E+00   1.2015E+03
 431.0   4.9661E+00   1.2142E+03
 433.0   4.9771E+00   1.1972E+03
 435.0   4.9884E+00   1.1533E+03
 437.0   4.9577E+00   1.1635E+03
 439.0   4.9273E+00   1.2029E+03
 441.0   4.8763E+00   1.2252E+03
 443.0   4.8046E+00   1.1110E+03
 445.0   4.7334E+00   1.1206E+03
 447.0   4.6642E+00   1.1930E+03
 449.0   4.5955E+00   1.2353E+03
 451.0   4.5349E+00   1.1488E+03
 453.0   4.4825E+00   1.0965E+03
 455.0   4.4305E+00   8.8015E+02
 457.0   4.3945E+00   6.1282E+02
 459.0   4.3588E+00   4.4820E+02
 461.0   4.3241E+00   3.9281E+02
 463.0   4.2902E+00   3.7790E+02
 465.0   4.2567E+00   3.9925E+02
 467.0   4.1955E+00   3.1364E+02
 469.0   4.1346E+00   3.5492E+02
 471.0   4.0671E+00   3.8533E+02
 473.0   3.9928E+00   3.2778E+02
 475.0   3.9189E+00   3.6848E+02
 477.0   3.8452E+00   3.5320E+02
 479.0   3.7719E+00   4.2239E+02
 481.0   3.7130E+00   3.2599E+02
 483.0   3.6685E+00   3.7923E+02
 485.0   3.6243E+00   4.4032E+02
 487.0   3.5803E+00   4.4246E+02
 489.0   3.5367E+00   4.0104E+02
 491.0   3.4791E+00   4.4113E+02
 493.0   3.4076E+00   4.6582E+02
 495.0   3.3364E+00   4.5306E+02
 497.0   3.2515E+00   4.7740E+02
 499.0   3.1668E+00   4.6920E+02
 501.0   3.1042E+00   5.2334E+02
 503.0   3.0638E+00   5.6796E+02
 505.0   3.0235E+00   5.4010E+02
 507.0   2.9700E+00   6.0546E+02
 509.0   2.9167E+00   5.2545E+02
 511.0   2.8637E+00   5.7725E+02
 513.0   2.8110E+00   5.2027E+02
 515.0   2.7584E+00   5.4572E+02
 517.0   2.6609E+00   5.6202E+02
 519.0   2.5637E+00   5.9592E+02
 521.0   2.4951E+00   5.9034E+02
 523.0   2.4550E+00   6.3646E+02
 525.0   2.4151E+00   6.0315E+02
 527.0   2.3617E+00   6.3883E+02
 529.0   2.3085E+00   6.3529E+02
 531.0   2.2556E+00   6.9226E+02
 533.0   2.2029E+00   5.7403E+02
 535.0   2.1504E+00   6.4514E+02
 537.0   2.0984E+00   7.0112E+02
 539.0   2.0464E+00   7.2016E+02
 541.0   1.9950E+00   7.0242E+02
 543.0   1.9441E+00   6.7631E+02
 545.0   1.8934E+00   6.9718E+02
 547.0   1.8436E+00   6.9801E+02
 549.0   1.7940E+00   7.1721E+02
 551.0   1.7440E+00   7.0832E+02
 553.0   1.6936E+00   7.3034E+02
 555.0   1.6434E+00   7.0183E+02
 557.0   1.5931E+00   7.6239E+02
 559.0   1.5430E+00   6.8969E+02
 561.0   1.5001E+00   7.4023E+02
 563.0   1.4644E+00   7.0367E+02
 565.0   1.4289E+00   7.2245E+02
 567.0   1.4228E+00   7.7298E+02
 569.0   1.4169E+00   7.1415E+02
 571.0   1.4049E+00   6.8738E+02
 573.0   1.3869E+00   6.8823E+02
 575.0   1.3690E+00   7.0258E+02
 577.0   1.4093E+00   6.9549E+02
 579.0   1.4497E+00   6.9450E+02
 581.0   1.4576E+00   7.4164E+02
 583.0   1.4327E+00   7.0014E+02
 585.0   1.4079E+00   7.0959E+02
 587.0   1.4275E+00   7.5034E+02
 589.0   1.4471E+00   6.9041E+02
 591.0   1.4336E+00   7.1545E+02
 593.0   1.3872E+00   7.2898E+02
 595.0   1.3409E+00   7.4585E+02
 597.0   1.3465E+00   6.7497E+02
 599.0   1.3523E+00   6.9051E+02
 601.0   1.3885E+00   7.0982E+02
 603.0   1.4554E+00   7.4078E+02
 605.0   1.5226E+00   7.4208E+02
 607.0   1.4936E+00   7.1997E+02
 609.0   1.4647E+00   6.9313E+02
 611.0   1.4561E+00   7.4381E+02
 613.0   1.4678E+00   7.3218E+02
 615.0   1.4796E+00   7.5716E+02
 617.0   1.4935E+00   7.2316E+02
 619.0   1.5075E+00   7.1806E+02
 621.0   1.5287E+00   7.1374E+02
 623.0   1.5571E+00   7.4576E+02
 625.0   1.5855E+00   7.1539E+02
 627.0   1.6143E+00   6.8322E+02
 629.0   1.6432E+00   6.9273E+02
 631.0   1.6725E+00   6.6691E+02
 633.0   1.7023E+00   7.2501E+02
 635.0   1.7321E+00   6.9117E+02
 637.0   1.7371E+00   6.7548E+02
 639.0   1.7420E+00   6.1010E+02
 641.0   1.7378E+00   6.7578E+02
 643.0   1.7244E+00   6.7946E+02
 645.0   1.7110E+00   6.9622E+02
 647.0   1.7575E+00   6.4484E+02
 649.0   1.8041E+00   6.5721E+02
 651.0   1.8543E+00   6.7713E+02
 653.0   1.9080E+00   5.8986E+02
 655.0   1.9619E+00   6.0667E+02
 657.0   2.0617E+00   5.4672E+02
 659.0   2.1617E+00   5.3672E+02
 661.0   2.2787E+00   4.8833E+02
 663.0   2.4126E+00   4.7815E+02
 665.0   2.5466E+00   4.7709E+02
 667.0   2.6341E+00   4.4142E+02
 669.0   2.7216E+00   4.3781E+02
 671.0   2.7307E+00   4.7624E+02
 673.0   2.6615E+00   4.4153E+02
 675.0   2.5923E+00   4.5168E+02
 677.0   2.5410E+00   4.7110E+02
 679.0   2.4898E+00   4.7017E+02
 681.0   2.4111E+00   4.8457E+02
 683.0   2.3050E+00   4.6316E+02
 685.0   2.1990E+00   4.9504E+02
 687.0   2.0688E+00   5.3403E+02
 689.0   1.9387E+00   5.7669E+02
 691.0   1.8400E+00   5.6896E+02
 693.0   1.7726E+00   5.8920E+02
 695.0   1.7053E+00   6.1901E+02
 697.0   1.6620E+00   6.3903E+02
 699.0   1.6187E+00   6.5568E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   12.485
 401.0   3.8132E+00   1.1003E+03
 403.0   3.9128E+00   1.1502E+03
 405.0   4.0134E+00   1.1914E+03
 407.0   4.0304E+00   1.1269E+03
 409.0   4.0483E+00   1.1226E+03
 411.0   4.0808E+00   1.1091E+03
 413.0   4.1283E+00   1.1413E+03
 415.0   4.1763E+00   1.1906E+03
 417.0   4.1825E+00   1.1451E+03
 419.0   4.1894E+00   1.2007E+03
 421.0   4.1895E+00   1.2045E+03
 423.0   4.1831E+00   1.1970E+03
 425.0   4.1774E+00   1.1371E+03
 427.0   4.1999E+00   1.1209E+03
 429.0   4.2229E+00   1.2017E+03
 431.0   4.2392E+00   1.2144E+03
 433.0   4.2493E+00   1.1974E+03
 435.0   4.2596E+00   1.1533E+03
 437.0   4.2290E+00   1.1635E+03
 439.0   4.1988E+00   1.2028E+03
 441.0   4.1484E+00   1.2251E+03
 443.0   4.0781E+00   1.1109E+03
 445.0   4.0082E+00   1.1204E+03
 447.0   3.9407E+00   1.1929E+03
 449.0   3.8737E+00   1.2352E+03
 451.0   3.8148E+00   1.1488E+03
 453.0   3.7641E+00   1.0964E+03
 455.0   3.7138E+00   8.8012E+02
 457.0   3.6793E+00   6.1289E+02
 459.0   3.6453E+00   4.4869E+02
 461.0   3.6122E+00   3.9383E+02
 463.0   3.5802E+00   3.7884E+02
 465.0   3.5485E+00   4.0002E+02
 467.0   3.4901E+00   3.1534E+02
 469.0   3.4322E+00   3.5607E+02
 471.0   3.3680E+00   3.8620E+02
 473.0   3.2975E+00   3.2927E+02
 475.0   3.2274E+00   3.6951E+02
 477.0   3.1578E+00   3.5416E+02
 479.0   3.0886E+00   4.2279E+02
 481.0   3.0333E+00   3.2726E+02
 483.0   2.9920E+00   3.7985E+02
 485.0   2.9509E+00   4.4053E+02
 487.0   2.9101E+00   4.4266E+02
 489.0   2.8697E+00   4.0137E+02
 491.0   2.8161E+00   4.4121E+02
 493.0   2.7492E+00   4.6579E+02
 495.0   2.6828E+00   4.5300E+02
 497.0   2.6034E+00   4.7723E+02
 499.0   2.5244E+00   4.6904E+02
 501.0   2.4666E+00   5.2300E+02
 503.0   2.4296E+00   5.6752E+02
 505.0   2.3928E+00   5.3962E+02
 507.0   2.3435E+00   6.0489E+02
 509.0   2.2946E+00   5.2497E+02
 511.0   2.2459E+00   5.7670E+02
 513.0   2.1976E+00   5.1983E+02
 515.0   2.1496E+00   5.4519E+02
 517.0   2.0600E+00   5.6156E+02
 519.0   1.9711E+00   5.9550E+02
 521.0   1.9088E+00   5.8996E+02
 523.0   1.8728E+00   6.3607E+02
 525.0   1.8370E+00   6.0278E+02
 527.0   1.7890E+00   6.3846E+02
 529.0   1.7415E+00   6.3495E+02
 531.0   1.6942E+00   6.9192E+02
 533.0   1.6474E+00   5.7377E+02
 535.0   1.6009E+00   6.4486E+02
 537.0   1.5549E+00   7.0083E+02
 539.0   1.5092E+00   7.1989E+02
 541.0   1.4642E+00   7.0216E+02
 543.0   1.4199E+00   6.7606E+02
 545.0   1.3758E+00   6.9694E+02
 547.0   1.3328E+00   6.9779E+02
 549.0   1.2901E+00   7.1698E+02
 551.0   1.2475E+00   7.0809E+02
 553.0   1.2047E+00   7.3012E+02
 555.0   1.1623E+00   7.0160E+02
 557.0   1.1200E+00   7.6215E+02
 559.0   1.0782E+00   6.8946E+02
 561.0   1.0427E+00   7.3999E+02
 563.0   1.0134E+00   7.0342E+02
 565.0   9.8439E-01   7.2218E+02
 567.0   9.7988E-01   7.7267E+02
 569.0   9.7547E-01   7.1381E+02
 571.0   9.6607E-01   6.8701E+02
 573.0   9.5166E-01   6.8787E+02
 575.0   9.3735E-01   7.0221E+02
 577.0   9.7118E-01   6.9506E+02
 579.0   1.0054E+00   6.9401E+02
 581.0   1.0126E+00   7.4114E+02
 583.0   9.9234E-01   6.9967E+02
 585.0   9.7224E-01   7.0915E+02
 587.0   9.8912E-01   7.4987E+02
 589.0   1.0062E+00   6.8991E+02
 591.0   9.9554E-01   7.1496E+02
 593.0   9.5726E-01   7.2852E+02
 595.0   9.1942E-01   7.4544E+02
 597.0   9.2470E-01   6.7452E+02
 599.0   9.3010E-01   6.9003E+02
 601.0   9.6105E-01   7.0927E+02
 603.0   1.0183E+00   7.4013E+02
 605.0   1.0765E+00   7.4134E+02
 607.0   1.0525E+00   7.1926E+02
 609.0   1.0287E+00   6.9245E+02
 611.0   1.0222E+00   7.4314E+02
