"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (11/01/2023 16:35)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     2.4683E+00
   16.955     1.9865E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7846E+03     1.8368E+03
    0.000     2.1042E+03     1.7919E+03
   16.960     6.3047E-04     3.0767E-04
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.955
 401.0   5.3781E+00   1.3625E+03
 403.0   5.4669E+00   1.3532E+03
 405.0   5.5573E+00   1.3412E+03
 407.0   5.5569E+00   1.3764E+03
 409.0   5.5581E+00   1.2338E+03
 411.0   5.5761E+00   1.4161E+03
 413.0   5.6111E+00   1.4451E+03
 415.0   5.6473E+00   1.3976E+03
 417.0   5.6386E+00   1.3573E+03
 419.0   5.6311E+00   1.3262E+03
 421.0   5.6170E+00   1.3524E+03
 423.0   5.5964E+00   1.4074E+03
 425.0   5.5770E+00   1.3588E+03
 427.0   5.5889E+00   1.3082E+03
 429.0   5.6021E+00   1.3112E+03
 431.0   5.6083E+00   1.3257E+03
 433.0   5.6082E+00   1.3672E+03
 435.0   5.6089E+00   1.3763E+03
 437.0   5.5650E+00   1.3145E+03
 439.0   5.5220E+00   1.3506E+03
 441.0   5.4572E+00   1.3222E+03
 443.0   5.3705E+00   1.3403E+03
 445.0   5.2849E+00   1.1628E+03
 447.0   5.2011E+00   1.3291E+03
 449.0   5.1183E+00   1.3399E+03
 451.0   5.0443E+00   1.3189E+03
 453.0   4.9790E+00   1.0888E+03
 455.0   4.9145E+00   7.2060E+02
 457.0   4.8670E+00   5.2671E+02
 459.0   4.8202E+00   3.7984E+02
 461.0   4.7744E+00   2.6858E+02
 463.0   4.7297E+00   2.5808E+02
 465.0   4.6857E+00   2.4656E+02
 467.0   4.6122E+00   2.4585E+02
 469.0   4.5393E+00   2.5249E+02
 471.0   4.4595E+00   2.6585E+02
 473.0   4.3728E+00   2.5483E+02
 475.0   4.2867E+00   2.4377E+02
 477.0   4.2013E+00   2.8582E+02
 479.0   4.1164E+00   2.5960E+02
 481.0   4.0473E+00   2.5600E+02
 483.0   3.9939E+00   3.0911E+02
 485.0   3.9410E+00   2.8211E+02
 487.0   3.8887E+00   3.7101E+02
 489.0   3.8370E+00   3.0119E+02
 491.0   3.7705E+00   2.8424E+02
 493.0   3.6894E+00   3.1500E+02
 495.0   3.6088E+00   3.4646E+02
 497.0   3.5136E+00   3.1856E+02
 499.0   3.4188E+00   3.6197E+02
 501.0   3.3480E+00   2.7605E+02
 503.0   3.3010E+00   3.4691E+02
 505.0   3.2543E+00   3.2538E+02
 507.0   3.1936E+00   3.2842E+02
 509.0   3.1332E+00   3.8246E+02
 511.0   3.0732E+00   4.0459E+02
 513.0   3.0137E+00   4.4269E+02
 515.0   2.9546E+00   4.3572E+02
 517.0   2.8474E+00   4.4062E+02
 519.0   2.7406E+00   4.8110E+02
 521.0   2.6646E+00   4.9250E+02
 523.0   2.6194E+00   5.0998E+02
 525.0   2.5745E+00   4.9135E+02
 527.0   2.5152E+00   4.7060E+02
 529.0   2.4561E+00   5.0877E+02
 531.0   2.3974E+00   5.5250E+02
 533.0   2.3391E+00   5.5247E+02
 535.0   2.2810E+00   4.9960E+02
 537.0   2.2235E+00   4.9790E+02
 539.0   2.1662E+00   5.5725E+02
 541.0   2.1095E+00   5.8492E+02
 543.0   2.0534E+00   5.7773E+02
 545.0   1.9975E+00   6.0727E+02
 547.0   1.9427E+00   5.5097E+02
 549.0   1.8880E+00   5.8088E+02
 551.0   1.8332E+00   6.1301E+02
 553.0   1.7780E+00   6.2897E+02
 555.0   1.7230E+00   6.5747E+02
 557.0   1.6680E+00   6.5848E+02
 559.0   1.6131E+00   6.9689E+02
 561.0   1.5662E+00   6.6541E+02
 563.0   1.5271E+00   6.3697E+02
 565.0   1.4882E+00   7.2542E+02
 567.0   1.4813E+00   7.1967E+02
 569.0   1.4745E+00   7.4057E+02
 571.0   1.4611E+00   6.9144E+02
 573.0   1.4410E+00   7.0668E+02
 575.0   1.4210E+00   7.2519E+02
 577.0   1.4642E+00   7.0431E+02
 579.0   1.5075E+00   7.1538E+02
 581.0   1.5152E+00   7.0229E+02
 583.0   1.4870E+00   6.8076E+02
 585.0   1.4590E+00   7.0747E+02
 587.0   1.4789E+00   7.1767E+02
 589.0   1.4990E+00   6.9884E+02
 591.0   1.4830E+00   7.2106E+02
 593.0   1.4309E+00   7.5584E+02
 595.0   1.3790E+00   7.6261E+02
 597.0   1.3829E+00   7.7225E+02
 599.0   1.3869E+00   7.2501E+02
 601.0   1.4245E+00   7.4649E+02
 603.0   1.4956E+00   7.0836E+02
 605.0   1.5670E+00   7.0490E+02
 607.0   1.5349E+00   6.9012E+02
 609.0   1.5030E+00   7.6347E+02
 611.0   1.4931E+00   7.1112E+02
 613.0   1.5054E+00   7.3723E+02
 615.0   1.5178E+00   6.9645E+02
 617.0   1.5323E+00   6.9176E+02
 619.0   1.5468E+00   6.7708E+02
 621.0   1.5692E+00   6.9857E+02
 623.0   1.5993E+00   6.7463E+02
 625.0   1.6295E+00   6.3218E+02
 627.0   1.6600E+00   6.3925E+02
 629.0   1.6906E+00   5.9149E+02
 631.0   1.7216E+00   5.8921E+02
 633.0   1.7530E+00   5.5388E+02
 635.0   1.7845E+00   6.1497E+02
 637.0   1.7890E+00   6.1906E+02
 639.0   1.7935E+00   6.1159E+02
 641.0   1.7883E+00   6.2117E+02
 643.0   1.7733E+00   6.0273E+02
 645.0   1.7584E+00   5.8662E+02
 647.0   1.8079E+00   6.1788E+02
 649.0   1.8574E+00   4.9940E+02
 651.0   1.9105E+00   5.8053E+02
 653.0   1.9672E+00   5.5339E+02
 655.0   2.0239E+00   4.8176E+02
 657.0   2.1298E+00   4.8115E+02
 659.0   2.2358E+00   4.7464E+02
 661.0   2.3602E+00   4.3037E+02
 663.0   2.5030E+00   4.0292E+02
 665.0   2.6459E+00   3.8233E+02
 667.0   2.7392E+00   3.9031E+02
 669.0   2.8324E+00   3.5484E+02
 671.0   2.8419E+00   3.6056E+02
 673.0   2.7676E+00   3.8384E+02
 675.0   2.6933E+00   3.1882E+02
 677.0   2.6378E+00   3.9357E+02
 679.0   2.5825E+00   4.0303E+02
 681.0   2.4976E+00   3.8434E+02
 683.0   2.3834E+00   4.1868E+02
 685.0   2.2692E+00   4.1636E+02
 687.0   2.1286E+00   4.4636E+02
 689.0   1.9882E+00   4.3208E+02
 691.0   1.8811E+00   4.8737E+02
 693.0   1.8074E+00   5.0696E+02
 695.0   1.7337E+00   5.7110E+02
 697.0   1.6851E+00   5.4164E+02
 699.0   1.6365E+00   5.5898E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.955
 401.0   4.8771E+00   1.3601E+03
 403.0   4.9652E+00   1.3508E+03
 405.0   5.0548E+00   1.3387E+03
 407.0   5.0534E+00   1.3739E+03
 409.0   5.0535E+00   1.2313E+03
 411.0   5.0705E+00   1.4137E+03
 413.0   5.1045E+00   1.4427E+03
 415.0   5.1397E+00   1.3952E+03
 417.0   5.1300E+00   1.3549E+03
 419.0   5.1215E+00   1.3239E+03
 421.0   5.1063E+00   1.3501E+03
 423.0   5.0848E+00   1.4052E+03
 425.0   5.0644E+00   1.3566E+03
 427.0   5.0757E+00   1.3060E+03
 429.0   5.0883E+00   1.3091E+03
 431.0   5.0939E+00   1.3235E+03
 433.0   5.0933E+00   1.3650E+03
 435.0   5.0934E+00   1.3740E+03
 437.0   5.0492E+00   1.3122E+03
 439.0   5.0058E+00   1.3482E+03
 441.0   4.9407E+00   1.3199E+03
 443.0   4.8539E+00   1.3380E+03
 445.0   4.7680E+00   1.1606E+03
 447.0   4.6844E+00   1.3269E+03
 449.0   4.6018E+00   1.3377E+03
 451.0   4.5281E+00   1.3167E+03
 453.0   4.4632E+00   1.0867E+03
 455.0   4.3992E+00   7.1857E+02
 457.0   4.3524E+00   5.2485E+02
 459.0   4.3062E+00   3.7851E+02
 461.0   4.2613E+00   2.6859E+02
 463.0   4.2175E+00   2.5855E+02
 465.0   4.1744E+00   2.4758E+02
 467.0   4.1021E+00   2.4714E+02
 469.0   4.0305E+00   2.5353E+02
 471.0   3.9522E+00   2.6626E+02
 473.0   3.8672E+00   2.5545E+02
 475.0   3.7828E+00   2.4474E+02
 477.0   3.6992E+00   2.8602E+02
 479.0   3.6163E+00   2.6023E+02
 481.0   3.5491E+00   2.5625E+02
 483.0   3.4974E+00   3.0893E+02
 485.0   3.4463E+00   2.8224E+02
 487.0   3.3958E+00   3.6997E+02
 489.0   3.3460E+00   3.0083E+02
 491.0   3.2816E+00   2.8452E+02
 493.0   3.2028E+00   3.1460E+02
 495.0   3.1246E+00   3.4575E+02
 497.0   3.0321E+00   3.1808E+02
 499.0   2.9401E+00   3.6110E+02
 501.0   2.8718E+00   2.7606E+02
 503.0   2.8268E+00   3.4606E+02
 505.0   2.7822E+00   3.2475E+02
 507.0   2.7238E+00   3.2766E+02
 509.0   2.6658E+00   3.8133E+02
 511.0   2.6083E+00   4.0342E+02
 513.0   2.5512E+00   4.4141E+02
 515.0   2.4945E+00   4.3446E+02
 517.0   2.3913E+00   4.3948E+02
 519.0   2.2888E+00   4.7990E+02
 521.0   2.2162E+00   4.9130E+02
 523.0   2.1735E+00   5.0879E+02
 525.0   2.1311E+00   4.9022E+02
 527.0   2.0748E+00   4.6956E+02
 529.0   2.0190E+00   5.0766E+02
 531.0   1.9636E+00   5.5139E+02
 533.0   1.9087E+00   5.5137E+02
 535.0   1.8541E+00   4.9861E+02
 537.0   1.8002E+00   4.9693E+02
 539.0   1.7466E+00   5.5624E+02
 541.0   1.6938E+00   5.8391E+02
 543.0   1.6416E+00   5.7677E+02
 545.0   1.5898E+00   6.0631E+02
 547.0   1.5392E+00   5.5008E+02
 549.0   1.4889E+00   5.7999E+02
 551.0   1.4385E+00   6.1211E+02
 553.0   1.3881E+00   6.2809E+02
 555.0   1.3381E+00   6.5661E+02
 557.0   1.2882E+00   6.5764E+02
 559.0   1.2386E+00   6.9606E+02
 561.0   1.1965E+00   6.6460E+02
 563.0   1.1617E+00   6.3617E+02
 565.0   1.1271E+00   7.2461E+02
 567.0   1.1215E+00   7.1884E+02
 569.0   1.1161E+00   7.3973E+02
 571.0   1.1047E+00   6.9059E+02
 573.0   1.0872E+00   7.0584E+02
 575.0   1.0699E+00   7.2436E+02
 577.0   1.1095E+00   7.0343E+02
 579.0   1.1495E+00   7.1445E+02
 581.0   1.1572E+00   7.0135E+02
 583.0   1.1323E+00   6.7984E+02
 585.0   1.1076E+00   7.0658E+02
 587.0   1.1264E+00   7.1676E+02
 589.0   1.1455E+00   6.9791E+02
 591.0   1.1316E+00   7.2014E+02
 593.0   1.0851E+00   7.5496E+02
 595.0   1.0389E+00   7.6178E+02
 597.0   1.0432E+00   7.7140E+02
 599.0   1.0476E+00   7.2414E+02
 601.0   1.0824E+00   7.4557E+02
 603.0   1.1483E+00   7.0735E+02
 605.0   1.2148E+00   7.0382E+02
 607.0   1.1862E+00   6.8906E+02
 609.0   1.1578E+00   7.6244E+02
 611.0   1.1498E+00   7.1010E+02
