"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (10/29/2023 00:34)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     1.7154E+00
   10.835     1.9922E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.8183E+03     1.8398E+03
    0.000     2.2955E+03     1.8204E+03
   10.840     6.6021E-03     3.4255E-03
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   10.835
 401.0   3.9315E+00   9.8777E+02
 403.0   4.0055E+00   9.9176E+02
 405.0   4.0801E+00   1.0584E+03
 407.0   4.0895E+00   1.0086E+03
 409.0   4.0994E+00   9.6605E+02
 411.0   4.1208E+00   1.0096E+03
 413.0   4.1539E+00   9.7179E+02
 415.0   4.1874E+00   1.0227E+03
 417.0   4.1880E+00   1.0347E+03
 419.0   4.1891E+00   1.0120E+03
 421.0   4.1847E+00   1.0012E+03
 423.0   4.1750E+00   1.0247E+03
 425.0   4.1657E+00   1.0176E+03
 427.0   4.1780E+00   1.0389E+03
 429.0   4.1907E+00   1.0478E+03
 431.0   4.1980E+00   1.0493E+03
 433.0   4.2002E+00   1.0025E+03
 435.0   4.2026E+00   1.0317E+03
 437.0   4.1730E+00   1.0234E+03
 439.0   4.1436E+00   9.8890E+02
 441.0   4.0986E+00   1.0136E+03
 443.0   4.0379E+00   1.0245E+03
 445.0   3.9776E+00   1.0072E+03
 447.0   3.9195E+00   9.6213E+02
 449.0   3.8618E+00   1.0248E+03
 451.0   3.8107E+00   1.0137E+03
 453.0   3.7661E+00   9.8306E+02
 455.0   3.7219E+00   9.0877E+02
 457.0   3.6905E+00   7.6721E+02
 459.0   3.6594E+00   6.0746E+02
 461.0   3.6293E+00   5.2147E+02
 463.0   3.6000E+00   5.4482E+02
 465.0   3.5711E+00   4.8107E+02
 467.0   3.5211E+00   4.2743E+02
 469.0   3.4715E+00   4.4140E+02
 471.0   3.4168E+00   4.4813E+02
 473.0   3.3570E+00   4.9274E+02
 475.0   3.2975E+00   4.5520E+02
 477.0   3.2381E+00   4.7474E+02
 479.0   3.1790E+00   5.1142E+02
 481.0   3.1309E+00   5.1373E+02
 483.0   3.0937E+00   5.2334E+02
 485.0   3.0567E+00   5.1924E+02
 487.0   3.0198E+00   5.1194E+02
 489.0   2.9833E+00   5.3538E+02
 491.0   2.9361E+00   5.5052E+02
 493.0   2.8783E+00   5.4733E+02
 495.0   2.8207E+00   5.6415E+02
 497.0   2.7528E+00   5.7772E+02
 499.0   2.6851E+00   6.1231E+02
 501.0   2.6344E+00   6.3695E+02
 503.0   2.6006E+00   6.3538E+02
 505.0   2.5670E+00   5.9756E+02
 507.0   2.5235E+00   6.3309E+02
 509.0   2.4802E+00   6.1001E+02
 511.0   2.4371E+00   6.2778E+02
 513.0   2.3943E+00   6.4875E+02
 515.0   2.3517E+00   6.4370E+02
 517.0   2.2744E+00   6.1917E+02
 519.0   2.1973E+00   6.3354E+02
 521.0   2.1420E+00   6.6836E+02
 523.0   2.1084E+00   6.3060E+02
 525.0   2.0749E+00   6.3135E+02
 527.0   2.0314E+00   6.7360E+02
 529.0   1.9881E+00   6.4902E+02
 531.0   1.9450E+00   6.2562E+02
 533.0   1.9022E+00   6.2259E+02
 535.0   1.8595E+00   6.5299E+02
 537.0   1.8173E+00   6.2731E+02
 539.0   1.7752E+00   6.3021E+02
 541.0   1.7336E+00   6.5321E+02
 543.0   1.6925E+00   6.8413E+02
 545.0   1.6515E+00   6.3223E+02
 547.0   1.6114E+00   6.4733E+02
 549.0   1.5715E+00   6.2837E+02
 551.0   1.5312E+00   6.1949E+02
 553.0   1.4905E+00   6.3890E+02
 555.0   1.4500E+00   6.4798E+02
 557.0   1.4094E+00   6.0272E+02
 559.0   1.3689E+00   6.4003E+02
 561.0   1.3339E+00   6.3023E+02
 563.0   1.3044E+00   6.2547E+02
 565.0   1.2751E+00   6.0012E+02
 567.0   1.2683E+00   6.6097E+02
 569.0   1.2617E+00   6.0329E+02
 571.0   1.2506E+00   5.8975E+02
 573.0   1.2355E+00   6.0290E+02
 575.0   1.2203E+00   6.3570E+02
 577.0   1.2497E+00   5.6464E+02
 579.0   1.2791E+00   6.4745E+02
 581.0   1.2846E+00   6.4316E+02
 583.0   1.2661E+00   5.8833E+02
 585.0   1.2476E+00   6.2009E+02
 587.0   1.2631E+00   5.9490E+02
 589.0   1.2787E+00   6.2975E+02
 591.0   1.2699E+00   6.1326E+02
 593.0   1.2366E+00   5.7756E+02
 595.0   1.2036E+00   6.5959E+02
 597.0   1.2118E+00   6.3533E+02
 599.0   1.2201E+00   6.0848E+02
 601.0   1.2505E+00   6.3869E+02
 603.0   1.3030E+00   6.2902E+02
 605.0   1.3558E+00   6.4106E+02
 607.0   1.3334E+00   6.7058E+02
 609.0   1.3109E+00   6.3629E+02
 611.0   1.3037E+00   6.5757E+02
 613.0   1.3117E+00   6.5715E+02
 615.0   1.3197E+00   6.5880E+02
 617.0   1.3299E+00   6.3341E+02
 619.0   1.3401E+00   6.7534E+02
 621.0   1.3557E+00   6.8919E+02
 623.0   1.3769E+00   6.7083E+02
 625.0   1.3981E+00   6.6213E+02
 627.0   1.4197E+00   6.3424E+02
 629.0   1.4414E+00   6.5600E+02
 631.0   1.4635E+00   6.7996E+02
 633.0   1.4862E+00   7.3562E+02
 635.0   1.5088E+00   6.5525E+02
 637.0   1.5134E+00   6.5593E+02
 639.0   1.5181E+00   6.8680E+02
 641.0   1.5153E+00   6.7665E+02
 643.0   1.5050E+00   6.3962E+02
 645.0   1.4948E+00   6.6310E+02
 647.0   1.5306E+00   7.0506E+02
 649.0   1.5666E+00   7.3525E+02
 651.0   1.6061E+00   6.5538E+02
 653.0   1.6492E+00   6.6369E+02
 655.0   1.6924E+00   6.5318E+02
 657.0   1.7714E+00   6.0194E+02
 659.0   1.8507E+00   6.6261E+02
 661.0   1.9419E+00   6.4319E+02
 663.0   2.0452E+00   5.7747E+02
 665.0   2.1488E+00   6.0556E+02
 667.0   2.2158E+00   5.6366E+02
 669.0   2.2830E+00   5.6727E+02
 671.0   2.2902E+00   5.8770E+02
 673.0   2.2374E+00   5.2373E+02
 675.0   2.1846E+00   5.9541E+02
 677.0   2.1465E+00   5.6468E+02
 679.0   2.1083E+00   5.0802E+02
 681.0   2.0495E+00   5.6605E+02
 683.0   1.9699E+00   5.5705E+02
 685.0   1.8905E+00   5.5807E+02
 687.0   1.7936E+00   5.9425E+02
 689.0   1.6969E+00   5.8761E+02
 691.0   1.6248E+00   6.0206E+02
 693.0   1.5773E+00   6.2128E+02
 695.0   1.5299E+00   6.3635E+02
 697.0   1.5030E+00   6.3817E+02
 699.0   1.4761E+00   6.0225E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   10.835
 401.0   3.1476E+00   9.8965E+02
 403.0   3.2160E+00   9.9365E+02
 405.0   3.2850E+00   1.0603E+03
 407.0   3.2922E+00   1.0105E+03
 409.0   3.3000E+00   9.6804E+02
 411.0   3.3187E+00   1.0117E+03
 413.0   3.3485E+00   9.7386E+02
 415.0   3.3786E+00   1.0248E+03
 417.0   3.3776E+00   1.0369E+03
 419.0   3.3771E+00   1.0144E+03
 421.0   3.3714E+00   1.0037E+03
 423.0   3.3609E+00   1.0273E+03
 425.0   3.3508E+00   1.0203E+03
 427.0   3.3613E+00   1.0416E+03
 429.0   3.3723E+00   1.0505E+03
 431.0   3.3781E+00   1.0519E+03
 433.0   3.3793E+00   1.0050E+03
 435.0   3.3807E+00   1.0341E+03
 437.0   3.3520E+00   1.0257E+03
 439.0   3.3235E+00   9.9106E+02
 441.0   3.2803E+00   1.0157E+03
 443.0   3.2226E+00   1.0266E+03
 445.0   3.1654E+00   1.0093E+03
 447.0   3.1105E+00   9.6425E+02
 449.0   3.0562E+00   1.0269E+03
 451.0   3.0082E+00   1.0158E+03
 453.0   2.9665E+00   9.8518E+02
 455.0   2.9252E+00   9.1090E+02
 457.0   2.8962E+00   7.6936E+02
 459.0   2.8676E+00   6.0969E+02
 461.0   2.8399E+00   5.2382E+02
 463.0   2.8133E+00   5.4711E+02
 465.0   2.7869E+00   4.8348E+02
 467.0   2.7412E+00   4.3007E+02
 469.0   2.6959E+00   4.4388E+02
 471.0   2.6461E+00   4.5053E+02
 473.0   2.5917E+00   4.9496E+02
 475.0   2.5378E+00   4.5744E+02
 477.0   2.4842E+00   4.7684E+02
 479.0   2.4309E+00   5.1331E+02
 481.0   2.3878E+00   5.1553E+02
 483.0   2.3548E+00   5.2505E+02
 485.0   2.3220E+00   5.2089E+02
 487.0   2.2894E+00   5.1352E+02
 489.0   2.2572E+00   5.3681E+02
 491.0   2.2153E+00   5.5185E+02
 493.0   2.1639E+00   5.4857E+02
 495.0   2.1129E+00   5.6534E+02
 497.0   2.0526E+00   5.7883E+02
 499.0   1.9927E+00   6.1331E+02
 501.0   1.9483E+00   6.3788E+02
 503.0   1.9190E+00   6.3619E+02
 505.0   1.8899E+00   5.9831E+02
 507.0   1.8520E+00   6.3377E+02
 509.0   1.8143E+00   6.1065E+02
 511.0   1.7770E+00   6.2838E+02
 513.0   1.7400E+00   6.4934E+02
 515.0   1.7032E+00   6.4428E+02
 517.0   1.6363E+00   6.1980E+02
 519.0   1.5701E+00   6.3420E+02
 521.0   1.5230E+00   6.6903E+02
 523.0   1.4946E+00   6.3126E+02
 525.0   1.4664E+00   6.3201E+02
 527.0   1.4297E+00   6.7425E+02
 529.0   1.3934E+00   6.4968E+02
 531.0   1.3575E+00   6.2628E+02
 533.0   1.3219E+00   6.2326E+02
 535.0   1.2866E+00   6.5365E+02
 537.0   1.2519E+00   6.2798E+02
 539.0   1.2175E+00   6.3087E+02
 541.0   1.1836E+00   6.5386E+02
 543.0   1.1503E+00   6.8476E+02
 545.0   1.1173E+00   6.3287E+02
 547.0   1.0853E+00   6.4793E+02
 549.0   1.0535E+00   6.2897E+02
 551.0   1.0217E+00   6.2005E+02
 553.0   9.8989E-01   6.3943E+02
 555.0   9.5844E-01   6.4849E+02
 557.0   9.2701E-01   6.0319E+02
 559.0   8.9596E-01   6.4048E+02
 561.0   8.6945E-01   6.3065E+02
 563.0   8.4724E-01   6.2585E+02
 565.0   8.2517E-01   6.0047E+02
 567.0   8.2037E-01   6.6125E+02
 569.0   8.1554E-01   6.0353E+02
 571.0   8.0743E-01   5.8996E+02
 573.0   7.9625E-01   6.0309E+02
 575.0   7.8509E-01   6.3588E+02
 577.0   8.0723E-01   5.6477E+02
 579.0   8.2971E-01   6.4753E+02
 581.0   8.3418E-01   6.4322E+02
 583.0   8.2030E-01   5.8841E+02
 585.0   8.0656E-01   6.2020E+02
 587.0   8.1856E-01   5.9498E+02
 589.0   8.3074E-01   6.2980E+02
 591.0   8.2430E-01   6.1331E+02
 593.0   7.9928E-01   5.7763E+02
 595.0   7.7459E-01   6.5968E+02
 597.0   7.8112E-01   6.3538E+02
 599.0   7.8774E-01   6.0848E+02
 601.0   8.1128E-01   6.3861E+02
 603.0   8.5231E-01   6.2885E+02
 605.0   8.9419E-01   6.4079E+02
 607.0   8.7713E-01   6.7033E+02
 609.0   8.6006E-01   6.3607E+02
 611.0   8.5502E-01   6.5737E+02
