"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (10/25/2023 06:51)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     1.4739E+00
    2.225     3.4037E-01
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7830E+03     1.8305E+03
    0.000     2.1035E+03     1.7868E+03
    2.230     1.0828E+02     6.4243E+01
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005    2.225
 401.0   2.9929E+00  -1.7277E+00
 403.0   3.0470E+00  -1.7617E+00
 405.0   3.1018E+00  -1.7957E+00
 407.0   3.1047E+00  -1.7899E+00
 409.0   3.1083E+00  -1.7839E+00
 411.0   3.1215E+00  -1.7860E+00
 413.0   3.1444E+00  -1.7954E+00
 415.0   3.1679E+00  -1.8056E+00
 417.0   3.1656E+00  -1.7812E+00
 419.0   3.1639E+00  -1.7566E+00
 421.0   3.1583E+00  -1.7351E+00
 423.0   3.1489E+00  -1.7171E+00
 425.0   3.1400E+00  -1.7000E+00
 427.0   3.1490E+00  -1.7077E+00
 429.0   3.1587E+00  -1.7157E+00
 431.0   3.1643E+00  -1.7310E+00
 433.0   3.1662E+00  -1.7544E+00
 435.0   3.1684E+00  -1.7782E+00
 437.0   3.1452E+00  -1.7862E+00
 439.0   3.1225E+00  -1.7933E+00
 441.0   3.0872E+00  -1.7827E+00
 443.0   3.0393E+00  -1.7542E+00
 445.0   2.9920E+00  -1.7272E+00
 447.0   2.9458E+00  -1.6997E+00
 449.0   2.9002E+00  -1.6736E+00
 451.0   2.8594E+00  -1.6484E+00
 453.0   2.8235E+00  -1.6260E+00
 455.0   2.7880E+00  -1.6039E+00
 457.0   2.7622E+00  -1.5890E+00
 459.0   2.7370E+00  -1.5733E+00
 461.0   2.7124E+00  -1.5606E+00
 463.0   2.6886E+00  -1.5496E+00
 465.0   2.6651E+00  -1.5383E+00
 467.0   2.6246E+00  -1.5176E+00
 469.0   2.5844E+00  -1.4961E+00
 471.0   2.5401E+00  -1.4773E+00
 473.0   2.4917E+00  -1.4592E+00
 475.0   2.4437E+00  -1.4400E+00
 477.0   2.3960E+00  -1.4246E+00
 479.0   2.3487E+00  -1.4079E+00
 481.0   2.3103E+00  -1.3959E+00
 483.0   2.2808E+00  -1.3893E+00
 485.0   2.2518E+00  -1.3819E+00
 487.0   2.2229E+00  -1.3750E+00
 489.0   2.1940E+00  -1.3673E+00
 491.0   2.1569E+00  -1.3542E+00
 493.0   2.1115E+00  -1.3348E+00
 495.0   2.0661E+00  -1.3145E+00
 497.0   2.0126E+00  -1.2891E+00
 499.0   1.9592E+00  -1.2625E+00
 501.0   1.9196E+00  -1.2476E+00
 503.0   1.8939E+00  -1.2445E+00
 505.0   1.8683E+00  -1.2401E+00
 507.0   1.8349E+00  -1.2256E+00
 509.0   1.8017E+00  -1.2105E+00
 511.0   1.7686E+00  -1.1929E+00
 513.0   1.7359E+00  -1.1732E+00
 515.0   1.7031E+00  -1.1533E+00
 517.0   1.6413E+00  -1.1060E+00
 519.0   1.5789E+00  -1.0585E+00
 521.0   1.5343E+00  -1.0271E+00
 523.0   1.5077E+00  -1.0117E+00
 525.0   1.4813E+00  -9.9613E-01
 527.0   1.4464E+00  -9.7259E-01
 529.0   1.4111E+00  -9.4901E-01
 531.0   1.3759E+00  -9.2607E-01
 533.0   1.3408E+00  -9.0386E-01
 535.0   1.3054E+00  -8.8146E-01
 537.0   1.2699E+00  -8.5973E-01
 539.0   1.2344E+00  -8.3782E-01
 541.0   1.1989E+00  -8.1668E-01
 543.0   1.1634E+00  -7.9634E-01
 545.0   1.1276E+00  -7.7573E-01
 547.0   1.0919E+00  -7.5790E-01
 549.0   1.0558E+00  -7.3965E-01
 551.0   1.0184E+00  -7.2137E-01
 553.0   9.7971E-01  -7.0297E-01
 555.0   9.4041E-01  -6.8406E-01
 557.0   8.9957E-01  -6.6591E-01
 559.0   8.5802E-01  -6.4714E-01
 561.0   8.2090E-01  -6.3225E-01
 563.0   7.8849E-01  -6.2122E-01
 565.0   7.5563E-01  -6.0968E-01
 567.0   7.4655E-01  -6.1442E-01
 569.0   7.3744E-01  -6.1885E-01
 571.0   7.2465E-01  -6.1831E-01
 573.0   7.0808E-01  -6.1300E-01
 575.0   6.9153E-01  -6.0765E-01
 577.0   7.2478E-01  -6.3450E-01
 579.0   7.5829E-01  -6.6137E-01
 581.0   7.6684E-01  -6.6933E-01
 583.0   7.5032E-01  -6.5838E-01
 585.0   7.3390E-01  -6.4752E-01
 587.0   7.5379E-01  -6.6357E-01
 589.0   7.7391E-01  -6.7963E-01
 591.0   7.6705E-01  -6.7803E-01
 593.0   7.3311E-01  -6.5869E-01
 595.0   6.9896E-01  -6.3936E-01
 597.0   7.1072E-01  -6.5550E-01
 599.0   7.2271E-01  -6.7153E-01
 601.0   7.5845E-01  -7.0316E-01
 603.0   8.1807E-01  -7.5036E-01
 605.0   8.7785E-01  -7.9748E-01
 607.0   8.5416E-01  -7.8229E-01
 609.0   8.3039E-01  -7.6714E-01
 611.0   8.2420E-01  -7.6238E-01
 613.0   8.3570E-01  -7.6798E-01
 615.0   8.4725E-01  -7.7355E-01
 617.0   8.6117E-01  -7.8119E-01
 619.0   8.7508E-01  -7.8880E-01
 621.0   8.9437E-01  -8.0103E-01
 623.0   9.1896E-01  -8.1788E-01
 625.0   9.4347E-01  -8.3474E-01
 627.0   9.6819E-01  -8.5174E-01
 629.0   9.9282E-01  -8.6873E-01
 631.0   1.0177E+00  -8.8611E-01
 633.0   1.0429E+00  -9.0388E-01
 635.0   1.0680E+00  -9.2163E-01
 637.0   1.0749E+00  -9.2675E-01
 639.0   1.0819E+00  -9.3189E-01
 641.0   1.0807E+00  -9.3103E-01
 643.0   1.0714E+00  -9.2416E-01
 645.0   1.0622E+00  -9.1731E-01
 647.0   1.1008E+00  -9.4599E-01
 649.0   1.1390E+00  -9.7468E-01
 651.0   1.1818E+00  -1.0054E+00
 653.0   1.2287E+00  -1.0382E+00
 655.0   1.2750E+00  -1.0709E+00
 657.0   1.3568E+00  -1.1233E+00
 659.0   1.4361E+00  -1.1744E+00
 661.0   1.5227E+00  -1.2303E+00
 663.0   1.6162E+00  -1.2900E+00
 665.0   1.7075E+00  -1.3456E+00
 667.0   1.7654E+00  -1.3813E+00
 669.0   1.8229E+00  -1.4147E+00
 671.0   1.8305E+00  -1.4116E+00
 673.0   1.7885E+00  -1.3738E+00
 675.0   1.7464E+00  -1.3361E+00
 677.0   1.7161E+00  -1.3249E+00
 679.0   1.6856E+00  -1.3124E+00
 681.0   1.6368E+00  -1.2929E+00
 683.0   1.5686E+00  -1.2624E+00
 685.0   1.4984E+00  -1.2272E+00
 687.0   1.4052E+00  -1.1926E+00
 689.0   1.3055E+00  -1.1483E+00
 691.0   1.2209E+00  -1.1195E+00
 693.0   1.1537E+00  -1.1061E+00
 695.0   1.0818E+00  -1.0879E+00
 697.0   1.0353E+00  -1.0830E+00
 699.0   9.8695E-01  -1.0762E+00
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005    2.225
 401.0   2.6690E+00  -2.8673E+00
 403.0   2.7220E+00  -2.9260E+00
 405.0   2.7758E+00  -2.9842E+00
 407.0   2.7779E+00  -2.9643E+00
 409.0   2.7809E+00  -2.9444E+00
 411.0   2.7933E+00  -2.9398E+00
 413.0   2.8153E+00  -2.9497E+00
 415.0   2.8379E+00  -2.9603E+00
 417.0   2.8349E+00  -2.8945E+00
 419.0   2.8326E+00  -2.8270E+00
 421.0   2.8263E+00  -2.7694E+00
 423.0   2.8164E+00  -2.7232E+00
 425.0   2.8071E+00  -2.6782E+00
 427.0   2.8156E+00  -2.6912E+00
 429.0   2.8247E+00  -2.7050E+00
 431.0   2.8298E+00  -2.7414E+00
 433.0   2.8314E+00  -2.8005E+00
 435.0   2.8333E+00  -2.8595E+00
 437.0   2.8101E+00  -2.8910E+00
 439.0   2.7872E+00  -2.9204E+00
 441.0   2.7521E+00  -2.9093E+00
 443.0   2.7046E+00  -2.8583E+00
 445.0   2.6576E+00  -2.8086E+00
 447.0   2.6119E+00  -2.7596E+00
 449.0   2.5668E+00  -2.7117E+00
 451.0   2.5266E+00  -2.6658E+00
 453.0   2.4914E+00  -2.6237E+00
 455.0   2.4565E+00  -2.5820E+00
 457.0   2.4314E+00  -2.5540E+00
 459.0   2.4069E+00  -2.5255E+00
 461.0   2.3832E+00  -2.5035E+00
 463.0   2.3602E+00  -2.4867E+00
 465.0   2.3376E+00  -2.4698E+00
 467.0   2.2984E+00  -2.4357E+00
 469.0   2.2593E+00  -2.4005E+00
 471.0   2.2163E+00  -2.3739E+00
 473.0   2.1695E+00  -2.3530E+00
 475.0   2.1229E+00  -2.3293E+00
 477.0   2.0770E+00  -2.3165E+00
 479.0   2.0314E+00  -2.2999E+00
 481.0   1.9945E+00  -2.2914E+00
 483.0   1.9664E+00  -2.2920E+00
 485.0   1.9387E+00  -2.2908E+00
 487.0   1.9113E+00  -2.2906E+00
 489.0   1.8838E+00  -2.2885E+00
 491.0   1.8485E+00  -2.2766E+00
 493.0   1.8050E+00  -2.2532E+00
 495.0   1.7617E+00  -2.2269E+00
 497.0   1.7107E+00  -2.1923E+00
 499.0   1.6598E+00  -2.1540E+00
 501.0   1.6225E+00  -2.1402E+00
 503.0   1.5985E+00  -2.1507E+00
 505.0   1.5745E+00  -2.1580E+00
 507.0   1.5433E+00  -2.1409E+00
 509.0   1.5122E+00  -2.1221E+00
 511.0   1.4814E+00  -2.0957E+00
 513.0   1.4508E+00  -2.0628E+00
 515.0   1.4204E+00  -2.0293E+00
 517.0   1.3627E+00  -1.9365E+00
 519.0   1.3049E+00  -1.8429E+00
 521.0   1.2640E+00  -1.7832E+00
 523.0   1.2400E+00  -1.7576E+00
 525.0   1.2162E+00  -1.7315E+00
 527.0   1.1848E+00  -1.6878E+00
 529.0   1.1532E+00  -1.6438E+00
 531.0   1.1219E+00  -1.6018E+00
 533.0   1.0909E+00  -1.5618E+00
 535.0   1.0598E+00  -1.5212E+00
 537.0   1.0291E+00  -1.4825E+00
 539.0   9.9850E-01  -1.4431E+00
 541.0   9.6834E-01  -1.4059E+00
 543.0   9.3836E-01  -1.3707E+00
 545.0   9.0851E-01  -1.3347E+00
 547.0   8.7934E-01  -1.3071E+00
 549.0   8.5014E-01  -1.2782E+00
 551.0   8.2036E-01  -1.2498E+00
 553.0   7.8996E-01  -1.2215E+00
 555.0   7.5949E-01  -1.1916E+00
 557.0   7.2845E-01  -1.1647E+00
 559.0   6.9725E-01  -1.1358E+00
 561.0   6.7004E-01  -1.1150E+00
 563.0   6.4698E-01  -1.1025E+00
 565.0   6.2379E-01  -1.0883E+00
 567.0   6.1933E-01  -1.1079E+00
 569.0   6.1485E-01  -1.1264E+00
 571.0   6.0716E-01  -1.1319E+00
 573.0   5.9600E-01  -1.1251E+00
 575.0   5.8493E-01  -1.1182E+00
 577.0   6.1207E-01  -1.1778E+00
 579.0   6.3948E-01  -1.2371E+00
 581.0   6.4709E-01  -1.2549E+00
 583.0   6.3481E-01  -1.2313E+00
 585.0   6.2260E-01  -1.2078E+00
 587.0   6.3918E-01  -1.2430E+00
 589.0   6.5599E-01  -1.2781E+00
