"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (08/13/2023 21:47)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     7.0927E-01
    5.035     3.2457E-01
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7918E+03     1.8426E+03
    0.000     2.1936E+03     1.8087E+03
    5.040     7.1785E+01     4.1400E+01
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005    5.035
 401.0   2.7668E+00   3.5349E+01
 403.0   2.7055E+00   7.6305E+01
 405.0   2.6460E+00   4.2475E+01
 407.0   2.5840E+00  -1.6249E+00
 409.0   2.5237E+00  -1.5648E+00
 411.0   2.4659E+00   6.7157E+00
 413.0   2.4106E+00   1.6825E+01
 415.0   2.3569E+00   1.7724E+01
 417.0   2.3024E+00  -1.3277E+00
 419.0   2.2494E+00  -1.2639E+00
 421.0   2.1974E+00  -1.2051E+00
 423.0   2.1464E+00  -1.1524E+00
 425.0   2.0967E+00  -1.1003E+00
 427.0   2.0497E+00  -1.0570E+00
 429.0   2.0040E+00  -1.0146E+00
 431.0   1.9591E+00  -9.8069E-01
 433.0   1.9151E+00  -9.5538E-01
 435.0   1.8722E+00  -9.3043E-01
 437.0   1.8285E+00  -9.1064E-01
 439.0   1.7860E+00  -8.9088E-01
 441.0   1.7435E+00  -8.6680E-01
 443.0   1.7011E+00  -8.3880E-01
 445.0   1.6596E+00  -8.1147E-01
 447.0   1.6199E+00  -7.8548E-01
 449.0   1.5811E+00  -7.6004E-01
 451.0   1.5436E+00  -7.3429E-01
 453.0   1.5074E+00  -7.0803E-01
 455.0   1.4721E+00  -6.8247E-01
 457.0   1.4388E+00  -6.5732E-01
 459.0   1.4068E+00  -6.3286E-01
 461.0   1.3760E+00  -6.1044E-01
 463.0   1.3464E+00  -5.9001E-01
 465.0   1.3175E+00  -5.7015E-01
 467.0   1.2876E+00  -5.5340E-01
 469.0   1.2583E+00  -5.3704E-01
 471.0   1.2291E+00  -5.2494E-01
 473.0   1.2003E+00  -5.1658E-01
 475.0   1.1721E+00  -5.0798E-01
 477.0   1.1448E+00  -5.0254E-01
 479.0   1.1181E+00  -4.9657E-01
 481.0   1.0927E+00  -4.8939E-01
 483.0   1.0685E+00  -4.8129E-01
 485.0   1.0452E+00  -4.7312E-01
 487.0   1.0225E+00  -4.6565E-01
 489.0   9.9981E-01  -4.5810E-01
 491.0   9.7742E-01  -4.5197E-01
 493.0   9.5496E-01  -4.4697E-01
 495.0   9.3288E-01  -4.4154E-01
 497.0   9.1104E-01  -4.3799E-01
 499.0   8.8965E-01  -4.3379E-01
 501.0   8.7035E-01  -4.3085E-01
 503.0   8.5311E-01  -4.2919E-01
 505.0   8.3625E-01  -4.2705E-01
 507.0   8.1994E-01  -4.2310E-01
 509.0   8.0409E-01  -4.1896E-01
 511.0   7.8861E-01  -4.1337E-01
 513.0   7.7369E-01  -4.0654E-01
 515.0   7.5907E-01  -3.9984E-01
 517.0   7.4014E-01  -3.8815E-01
 519.0   7.2121E-01  -3.7662E-01
 521.0   7.0405E-01  -3.6661E-01
 523.0   6.8879E-01  -3.5814E-01
 525.0   6.7384E-01  -3.4980E-01
 527.0   6.5905E-01  -3.4112E-01
 529.0   6.4423E-01  -3.3260E-01
 531.0   6.2987E-01  -3.2479E-01
 533.0   6.1596E-01  -3.1764E-01
 535.0   6.0210E-01  -3.1057E-01
 537.0   5.8874E-01  -3.0421E-01
 539.0   5.7566E-01  -2.9790E-01
 541.0   5.6318E-01  -2.9244E-01
 543.0   5.5112E-01  -2.8776E-01
 545.0   5.3933E-01  -2.8308E-01
 547.0   5.2850E-01  -2.8077E-01
 549.0   5.1783E-01  -2.7830E-01
 551.0   5.0674E-01  -2.7582E-01
 553.0   4.9524E-01  -2.7325E-01
 555.0   4.8390E-01  -2.7046E-01
 557.0   4.7227E-01  -2.6824E-01
 559.0   4.6075E-01  -2.6572E-01
 561.0   4.4968E-01  -2.6355E-01
 563.0   4.3915E-01  -2.6173E-01
 565.0   4.2871E-01  -2.5966E-01
 567.0   4.2164E-01  -2.5959E-01
 569.0   4.1467E-01  -2.5941E-01
 571.0   4.0825E-01  -2.5848E-01
 573.0   4.0235E-01  -2.5693E-01
 575.0   3.9663E-01  -2.5546E-01
 577.0   3.9730E-01  -2.5745E-01
 579.0   3.9814E-01  -2.5958E-01
 581.0   3.9917E-01  -2.6143E-01
 583.0   4.0040E-01  -2.6299E-01
 585.0   4.0182E-01  -2.6468E-01
 587.0   4.0834E-01  -2.7113E-01
 589.0   4.1509E-01  -2.7770E-01
 591.0   4.2139E-01  -2.8474E-01
 593.0   4.2735E-01  -2.9224E-01
 595.0   4.3348E-01  -2.9980E-01
 597.0   4.5352E-01  -3.2044E-01
 599.0   4.7373E-01  -3.4102E-01
 601.0   4.9136E-01  -3.5900E-01
 603.0   5.0639E-01  -3.7441E-01
 605.0   5.2153E-01  -3.8985E-01
 607.0   5.1817E-01  -3.8756E-01
 609.0   5.1491E-01  -3.8537E-01
 611.0   5.1235E-01  -3.8295E-01
 613.0   5.1052E-01  -3.8027E-01
 615.0   5.0880E-01  -3.7763E-01
 617.0   5.0929E-01  -3.7703E-01
 619.0   5.0988E-01  -3.7648E-01
 621.0   5.1101E-01  -3.7678E-01
 623.0   5.1269E-01  -3.7794E-01
 625.0   5.1445E-01  -3.7916E-01
 627.0   5.1651E-01  -3.8058E-01
 629.0   5.1865E-01  -3.8205E-01
 631.0   5.2124E-01  -3.8392E-01
 633.0   5.2425E-01  -3.8620E-01
 635.0   5.2735E-01  -3.8853E-01
 637.0   5.3233E-01  -3.9275E-01
 639.0   5.3739E-01  -3.9703E-01
 641.0   5.3973E-01  -3.9896E-01
 643.0   5.3933E-01  -3.9856E-01
 645.0   5.3901E-01  -3.9821E-01
 647.0   5.4591E-01  -4.0424E-01
 649.0   5.5286E-01  -4.1032E-01
 651.0   5.6380E-01  -4.1892E-01
 653.0   5.7868E-01  -4.2997E-01
 655.0   5.9356E-01  -4.4095E-01
 657.0   6.1501E-01  -4.5218E-01
 659.0   6.3625E-01  -4.6255E-01
 661.0   6.5395E-01  -4.6779E-01
 663.0   6.6815E-01  -4.6714E-01
 665.0   6.8229E-01  -4.6372E-01
 667.0   6.8971E-01  -4.5989E-01
 669.0   6.9714E-01  -4.5457E-01
 671.0   6.9996E-01  -4.5028E-01
 673.0   6.9818E-01  -4.4840E-01
 675.0   6.9643E-01  -4.4655E-01
 677.0   6.9897E-01  -4.5954E-01
 679.0   7.0154E-01  -4.7163E-01
 681.0   7.0335E-01  -4.8872E-01
 683.0   7.0438E-01  -5.0812E-01
 685.0   7.0545E-01  -5.2417E-01
 687.0   7.0844E-01  -5.5133E-01
 689.0   7.1159E-01  -5.7172E-01
 691.0   7.1928E-01  -5.9409E-01
 693.0   7.3160E-01  -6.1816E-01
 695.0   7.4415E-01  -6.3901E-01
 697.0   7.6836E-01  -6.6689E-01
 699.0   7.9267E-01  -6.9350E-01
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005    5.035
 401.0   2.5415E+00   3.3848E+01
 403.0   2.4791E+00   7.4879E+01
 405.0   2.4183E+00   4.1123E+01
 407.0   2.3552E+00  -2.9080E+00
 409.0   2.2940E+00  -2.7792E+00
 411.0   2.2351E+00   5.5700E+00
 413.0   2.1790E+00   1.5748E+01
 415.0   2.1243E+00   1.6716E+01
 417.0   2.0690E+00  -2.2560E+00
 419.0   2.0153E+00  -2.1106E+00
 421.0   1.9627E+00  -1.9775E+00
 423.0   1.9112E+00  -1.8587E+00
 425.0   1.8612E+00  -1.7409E+00
 427.0   1.8139E+00  -1.6446E+00
 429.0   1.7679E+00  -1.5500E+00
 431.0   1.7229E+00  -1.4780E+00
 433.0   1.6789E+00  -1.4287E+00
 435.0   1.6360E+00  -1.3802E+00
 437.0   1.5926E+00  -1.3462E+00
 439.0   1.5503E+00  -1.3121E+00
 441.0   1.5081E+00  -1.2661E+00
 443.0   1.4662E+00  -1.2090E+00
 445.0   1.4254E+00  -1.1531E+00
 447.0   1.3862E+00  -1.1002E+00
 449.0   1.3481E+00  -1.0483E+00
 451.0   1.3114E+00  -9.9445E-01
 453.0   1.2761E+00  -9.3844E-01
 455.0   1.2417E+00  -8.8373E-01
 457.0   1.2095E+00  -8.2902E-01
 459.0   1.1785E+00  -7.7568E-01
 461.0   1.1489E+00  -7.2772E-01
 463.0   1.1204E+00  -6.8503E-01
 465.0   1.0927E+00  -6.4346E-01
 467.0   1.0642E+00  -6.1171E-01
 469.0   1.0362E+00  -5.8064E-01
 471.0   1.0085E+00  -5.6239E-01
 473.0   9.8124E-01  -5.5563E-01
 475.0   9.5463E-01  -5.4780E-01
 477.0   9.2891E-01  -5.4963E-01
 479.0   9.0385E-01  -5.4966E-01
 481.0   8.8003E-01  -5.4527E-01
 483.0   8.5753E-01  -5.3727E-01
 485.0   8.3588E-01  -5.2879E-01
 487.0   8.1474E-01  -5.2220E-01
 489.0   7.9379E-01  -5.1509E-01
 491.0   7.7312E-01  -5.1280E-01
 493.0   7.5244E-01  -5.1445E-01
 495.0   7.3215E-01  -5.1457E-01
 497.0   7.1213E-01  -5.2103E-01
 499.0   6.9259E-01  -5.2529E-01
 501.0   6.7505E-01  -5.3219E-01
 503.0   6.5944E-01  -5.4175E-01
 505.0   6.4422E-01  -5.4954E-01
 507.0   6.2952E-01  -5.5109E-01
 509.0   6.1529E-01  -5.5180E-01
 511.0   6.0142E-01  -5.4732E-01
 513.0   5.8810E-01  -5.3833E-01
 515.0   5.7508E-01  -5.2945E-01
 517.0   5.5822E-01  -5.0815E-01
 519.0   5.4143E-01  -4.8705E-01
 521.0   5.2628E-01  -4.6938E-01
 523.0   5.1289E-01  -4.5520E-01
 525.0   4.9984E-01  -4.4121E-01
 527.0   4.8699E-01  -4.2605E-01
 529.0   4.7416E-01  -4.1113E-01
 531.0   4.6180E-01  -3.9838E-01
 533.0   4.4992E-01  -3.8765E-01
 535.0   4.3812E-01  -3.7698E-01
 537.0   4.2684E-01  -3.6837E-01
 539.0   4.1586E-01  -3.5971E-01
 541.0   4.0547E-01  -3.5347E-01
 543.0   3.9549E-01  -3.4949E-01
 545.0   3.8581E-01  -3.4529E-01
 547.0   3.7704E-01  -3.4865E-01
 549.0   3.6847E-01  -3.5129E-01
 551.0   3.5964E-01  -3.5444E-01
 553.0   3.5058E-01  -3.5775E-01
 555.0   3.4172E-01  -3.6012E-01
 557.0   3.3278E-01  -3.6489E-01
 559.0   3.2400E-01  -3.6842E-01
 561.0   3.1567E-01  -3.7262E-01
 563.0   3.0789E-01  -3.7744E-01
 565.0   3.0025E-01  -3.8121E-01
 567.0   2.9528E-01  -3.8831E-01
 569.0   2.9041E-01  -3.9483E-01
 571.0   2.8596E-01  -3.9796E-01
 573.0   2.8184E-01  -3.9818E-01
 575.0   2.7790E-01  -3.9849E-01
 577.0   2.7869E-01  -4.0429E-01
 579.0   2.7962E-01  -4.1040E-01
 581.0   2.8066E-01  -4.1526E-01
 583.0   2.8183E-01  -4.1890E-01
 585.0   2.8317E-01  -4.2282E-01
 587.0   2.8848E-01  -4.3835E-01
 589.0   2.9402E-01  -4.5407E-01
