"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (08/09/2023 01:35)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     8.7132E-01
   12.905     1.9707E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.8717E+03     1.8421E+03
    0.000     2.5677E+03     1.8604E+03
   12.910     1.5587E-01     8.0096E-02
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   12.905
 401.0   3.9894E+00   1.0424E+03
 403.0   3.9027E+00   9.9685E+02
 405.0   3.8182E+00   9.7358E+02
 407.0   3.7338E+00   9.4931E+02
 409.0   3.6515E+00   1.0402E+03
 411.0   3.5716E+00   9.8378E+02
 413.0   3.4941E+00   9.8329E+02
 415.0   3.4185E+00   1.0372E+03
 417.0   3.3432E+00   9.7008E+02
 419.0   3.2697E+00   9.7649E+02
 421.0   3.1974E+00   1.0175E+03
 423.0   3.1263E+00   9.7277E+02
 425.0   3.0569E+00   8.7286E+02
 427.0   2.9889E+00   9.0207E+02
 429.0   2.9226E+00   8.8449E+02
 431.0   2.8573E+00   8.6606E+02
 433.0   2.7934E+00   9.0254E+02
 435.0   2.7307E+00   8.4960E+02
 437.0   2.6687E+00   8.7367E+02
 439.0   2.6081E+00   8.4902E+02
 441.0   2.5486E+00   8.7438E+02
 443.0   2.4902E+00   9.0614E+02
 445.0   2.4331E+00   8.2703E+02
 447.0   2.3789E+00   8.1231E+02
 449.0   2.3259E+00   8.5926E+02
 451.0   2.2750E+00   8.6342E+02
 453.0   2.2260E+00   8.0488E+02
 455.0   2.1781E+00   7.9156E+02
 457.0   2.1332E+00   7.5460E+02
 459.0   2.0892E+00   7.0230E+02
 461.0   2.0469E+00   6.7668E+02
 463.0   2.0060E+00   6.4370E+02
 465.0   1.9662E+00   6.0001E+02
 467.0   1.9270E+00   6.2423E+02
 469.0   1.8888E+00   6.3391E+02
 471.0   1.8513E+00   6.2654E+02
 473.0   1.8146E+00   6.0405E+02
 475.0   1.7787E+00   6.3929E+02
 477.0   1.7436E+00   5.9194E+02
 479.0   1.7092E+00   6.2694E+02
 481.0   1.6757E+00   5.9447E+02
 483.0   1.6432E+00   6.1781E+02
 485.0   1.6114E+00   6.3224E+02
 487.0   1.5802E+00   5.8733E+02
 489.0   1.5497E+00   6.1344E+02
 491.0   1.5196E+00   6.0770E+02
 493.0   1.4899E+00   6.5739E+02
 495.0   1.4607E+00   5.9978E+02
 497.0   1.4320E+00   5.9898E+02
 499.0   1.4039E+00   5.8702E+02
 501.0   1.3775E+00   6.0237E+02
 503.0   1.3527E+00   5.9207E+02
 505.0   1.3284E+00   5.9379E+02
 507.0   1.3049E+00   5.7939E+02
 509.0   1.2820E+00   5.7918E+02
 511.0   1.2597E+00   5.9528E+02
 513.0   1.2378E+00   5.6856E+02
 515.0   1.2165E+00   5.9919E+02
 517.0   1.1921E+00   5.6353E+02
 519.0   1.1682E+00   5.6141E+02
 521.0   1.1454E+00   5.7164E+02
 523.0   1.1238E+00   6.0020E+02
 525.0   1.1027E+00   5.4059E+02
 527.0   1.0821E+00   5.4250E+02
 529.0   1.0618E+00   5.8343E+02
 531.0   1.0421E+00   5.8139E+02
 533.0   1.0228E+00   5.5863E+02
 535.0   1.0038E+00   5.2974E+02
 537.0   9.8546E-01   5.1824E+02
 539.0   9.6746E-01   5.3560E+02
 541.0   9.5006E-01   5.0193E+02
 543.0   9.3330E-01   5.2398E+02
 545.0   9.1684E-01   5.1188E+02
 547.0   9.0137E-01   4.7676E+02
 549.0   8.8619E-01   5.2071E+02
 551.0   8.7079E-01   4.6792E+02
 553.0   8.5523E-01   4.7754E+02
 555.0   8.3982E-01   4.7990E+02
 557.0   8.2443E-01   4.7807E+02
 559.0   8.0932E-01   4.7949E+02
 561.0   7.9462E-01   4.7437E+02
 563.0   7.8072E-01   4.7114E+02
 565.0   7.6685E-01   4.8055E+02
 567.0   7.5578E-01   4.6460E+02
 569.0   7.4476E-01   4.6902E+02
 571.0   7.3463E-01   4.5664E+02
 573.0   7.2515E-01   4.4077E+02
 575.0   7.1609E-01   4.4905E+02
 577.0   7.1143E-01   4.6353E+02
 579.0   7.0672E-01   4.6060E+02
 581.0   7.0339E-01   4.6958E+02
 583.0   7.0086E-01   4.6111E+02
 585.0   6.9896E-01   4.5773E+02
 587.0   7.0039E-01   4.2618E+02
 589.0   7.0224E-01   4.5675E+02
 591.0   7.0478E-01   4.5852E+02
 593.0   7.0789E-01   4.5115E+02
 595.0   7.1160E-01   4.6944E+02
 597.0   7.2586E-01   4.5073E+02
 599.0   7.4051E-01   4.8770E+02
 601.0   7.5223E-01   4.7428E+02
 603.0   7.6105E-01   4.8200E+02
 605.0   7.6988E-01   4.6606E+02
 607.0   7.6495E-01   4.8440E+02
 609.0   7.6009E-01   4.8251E+02
 611.0   7.5533E-01   5.1184E+02
 613.0   7.5062E-01   4.6650E+02
 615.0   7.4599E-01   5.3319E+02
 617.0   7.4340E-01   5.0956E+02
 619.0   7.4108E-01   4.8902E+02
 621.0   7.3907E-01   5.0611E+02
 623.0   7.3761E-01   5.0354E+02
 625.0   7.3613E-01   4.8596E+02
 627.0   7.3506E-01   5.1233E+02
 629.0   7.3396E-01   4.9881E+02
 631.0   7.3346E-01   5.0526E+02
 633.0   7.3337E-01   4.9061E+02
 635.0   7.3336E-01   4.9924E+02
 637.0   7.3560E-01   5.1021E+02
 639.0   7.3804E-01   4.8450E+02
 641.0   7.3839E-01   5.0668E+02
 643.0   7.3642E-01   4.9892E+02
 645.0   7.3466E-01   5.1150E+02
 647.0   7.3756E-01   4.9572E+02
 649.0   7.4054E-01   5.2165E+02
 651.0   7.4701E-01   5.2493E+02
 653.0   7.5682E-01   5.2298E+02
 655.0   7.6663E-01   5.3859E+02
 657.0   7.8095E-01   5.4190E+02
 659.0   7.9536E-01   5.4828E+02
 661.0   8.0628E-01   5.5687E+02
 663.0   8.1372E-01   5.4910E+02
 665.0   8.2121E-01   5.5902E+02
 667.0   8.2386E-01   5.3525E+02
 669.0   8.2657E-01   5.4817E+02
 671.0   8.2701E-01   5.7756E+02
 673.0   8.2521E-01   5.7092E+02
 675.0   8.2346E-01   5.5453E+02
 677.0   8.2571E-01   5.6424E+02
 679.0   8.2800E-01   5.4988E+02
 681.0   8.3050E-01   5.6906E+02
 683.0   8.3319E-01   5.8211E+02
 685.0   8.3591E-01   5.7203E+02
 687.0   8.4181E-01   5.5640E+02
 689.0   8.4778E-01   5.8272E+02
 691.0   8.5737E-01   6.2393E+02
 693.0   8.7066E-01   5.7458E+02
 695.0   8.8398E-01   5.8030E+02
 697.0   9.0724E-01   5.7399E+02
 699.0   9.3056E-01   5.8453E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   12.905
 401.0   3.2426E+00   1.0436E+03
 403.0   3.1584E+00   9.9828E+02
 405.0   3.0765E+00   9.7523E+02
 407.0   2.9948E+00   9.5113E+02
 409.0   2.9154E+00   1.0422E+03
 411.0   2.8384E+00   9.8594E+02
 413.0   2.7641E+00   9.8564E+02
 415.0   2.6917E+00   1.0397E+03
 417.0   2.6199E+00   9.7287E+02
 419.0   2.5500E+00   9.7953E+02
 421.0   2.4815E+00   1.0207E+03
 423.0   2.4146E+00   9.7622E+02
 425.0   2.3495E+00   8.7650E+02
 427.0   2.2861E+00   9.0584E+02
 429.0   2.2246E+00   8.8840E+02
 431.0   2.1642E+00   8.7003E+02
 433.0   2.1054E+00   9.0652E+02
 435.0   2.0480E+00   8.5357E+02
 437.0   1.9916E+00   8.7760E+02
 439.0   1.9366E+00   8.5290E+02
 441.0   1.8830E+00   8.7824E+02
 443.0   1.8307E+00   9.1003E+02
 445.0   1.7798E+00   8.3094E+02
 447.0   1.7318E+00   8.1622E+02
 449.0   1.6852E+00   8.6319E+02
 451.0   1.6405E+00   8.6738E+02
 453.0   1.5979E+00   8.0887E+02
 455.0   1.5564E+00   7.9559E+02
 457.0   1.5177E+00   7.5868E+02
 459.0   1.4801E+00   7.0644E+02
 461.0   1.4440E+00   6.8085E+02
 463.0   1.4095E+00   6.4791E+02
 465.0   1.3759E+00   6.0426E+02
 467.0   1.3431E+00   6.2842E+02
 469.0   1.3113E+00   6.3808E+02
 471.0   1.2803E+00   6.3064E+02
 473.0   1.2502E+00   6.0804E+02
 475.0   1.2208E+00   6.4317E+02
 477.0   1.1922E+00   5.9572E+02
 479.0   1.1642E+00   6.3056E+02
 481.0   1.1373E+00   5.9801E+02
 483.0   1.1112E+00   6.2125E+02
 485.0   1.0858E+00   6.3561E+02
 487.0   1.0610E+00   5.9063E+02
 489.0   1.0370E+00   6.1665E+02
 491.0   1.0133E+00   6.1081E+02
 493.0   9.9000E-01   6.6039E+02
 495.0   9.6726E-01   6.0268E+02
 497.0   9.4500E-01   6.0175E+02
 499.0   9.2329E-01   5.8968E+02
 501.0   9.0300E-01   6.0491E+02
 503.0   8.8402E-01   5.9450E+02
 505.0   8.6554E-01   5.9611E+02
 507.0   8.4777E-01   5.8163E+02
 509.0   8.3044E-01   5.8135E+02
 511.0   8.1361E-01   5.9739E+02
 513.0   7.9734E-01   5.7063E+02
 515.0   7.8151E-01   6.0122E+02
 517.0   7.6341E-01   5.6554E+02
 519.0   7.4578E-01   5.6340E+02
 521.0   7.2920E-01   5.7361E+02
 523.0   7.1346E-01   6.0214E+02
 525.0   6.9814E-01   5.4251E+02
 527.0   6.8329E-01   5.4440E+02
 529.0   6.6889E-01   5.8532E+02
 531.0   6.5485E-01   5.8325E+02
 533.0   6.4119E-01   5.6046E+02
 535.0   6.2789E-01   5.3154E+02
 537.0   6.1504E-01   5.2001E+02
 539.0   6.0260E-01   5.3733E+02
 541.0   5.9062E-01   5.0363E+02
 543.0   5.7913E-01   5.2563E+02
 545.0   5.6797E-01   5.1349E+02
 547.0   5.5745E-01   4.7831E+02
 549.0   5.4718E-01   5.2220E+02
 551.0   5.3695E-01   4.6936E+02
 553.0   5.2666E-01   4.7891E+02
 555.0   5.1651E-01   4.8121E+02
 557.0   5.0649E-01   4.7931E+02
 559.0   4.9666E-01   4.8067E+02
 561.0   4.8721E-01   4.7549E+02
 563.0   4.7828E-01   4.7219E+02
 565.0   4.6945E-01   4.8154E+02
 567.0   4.6233E-01   4.6555E+02
 569.0   4.5533E-01   4.6992E+02
 571.0   4.4890E-01   4.5750E+02
 573.0   4.4290E-01   4.4162E+02
 575.0   4.3714E-01   4.4988E+02
 577.0   4.3395E-01   4.6436E+02
 579.0   4.3082E-01   4.6142E+02
 581.0   4.2848E-01   4.7040E+02
 583.0   4.2665E-01   4.6194E+02
 585.0   4.2511E-01   4.5855E+02
 587.0   4.2562E-01   4.2699E+02
 589.0   4.2636E-01   4.5756E+02
 591.0   4.2752E-01   4.5930E+02
 593.0   4.2907E-01   4.5190E+02
 595.0   4.3095E-01   4.7016E+02
 597.0   4.3930E-01   4.5138E+02
 599.0   4.4817E-01   4.8829E+02
 601.0   4.5526E-01   4.7481E+02
 603.0   4.6072E-01   4.8249E+02
 605.0   4.6614E-01   4.6651E+02
 607.0   4.6282E-01   4.8484E+02
 609.0   4.5954E-01   4.8296E+02
 611.0   4.5638E-01   5.1231E+02
