"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (11/02/2023 11:13)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     2.5092E+00
    7.885     1.0912E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7607E+03     1.8445E+03
    0.000     2.0566E+03     1.7916E+03
    7.890     2.3600E-03     1.4331E-03
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005    7.885
 401.0   4.0763E+00   1.4796E+03
 403.0   4.2287E+00   1.4377E+03
 405.0   4.3816E+00   1.5200E+03
 407.0   4.4292E+00   1.5882E+03
 409.0   4.4773E+00   1.6018E+03
 411.0   4.5436E+00   1.4856E+03
 413.0   4.6282E+00   1.5586E+03
 415.0   4.7132E+00   1.5457E+03
 417.0   4.7458E+00   1.5647E+03
 419.0   4.7788E+00   1.5862E+03
 421.0   4.8033E+00   1.5704E+03
 423.0   4.8195E+00   1.5118E+03
 425.0   4.8361E+00   1.5863E+03
 427.0   4.8882E+00   1.5541E+03
 429.0   4.9407E+00   1.4827E+03
 431.0   4.9845E+00   1.5435E+03
 433.0   5.0203E+00   1.4789E+03
 435.0   5.0562E+00   1.6627E+03
 437.0   5.0400E+00   1.6869E+03
 439.0   5.0242E+00   1.5608E+03
 441.0   4.9824E+00   1.4989E+03
 443.0   4.9147E+00   1.6519E+03
 445.0   4.8473E+00   1.6172E+03
 447.0   4.7808E+00   1.6512E+03
 449.0   4.7147E+00   1.6053E+03
 451.0   4.6577E+00   1.5448E+03
 453.0   4.6097E+00   1.5115E+03
 455.0   4.5619E+00   1.2815E+03
 457.0   4.5323E+00   1.0924E+03
 459.0   4.5030E+00   9.0623E+02
 461.0   4.4741E+00   8.4646E+02
 463.0   4.4456E+00   7.8758E+02
 465.0   4.4173E+00   8.2171E+02
 467.0   4.3544E+00   7.7845E+02
 469.0   4.2918E+00   8.0982E+02
 471.0   4.2207E+00   8.1378E+02
 473.0   4.1411E+00   8.9693E+02
 475.0   4.0618E+00   8.6073E+02
 477.0   3.9828E+00   8.4898E+02
 479.0   3.9041E+00   9.0737E+02
 481.0   3.8431E+00   9.2989E+02
 483.0   3.7997E+00   9.7163E+02
 485.0   3.7565E+00   9.6098E+02
 487.0   3.7137E+00   8.7132E+02
 489.0   3.6711E+00   1.0076E+03
 491.0   3.6113E+00   1.0232E+03
 493.0   3.5343E+00   1.0545E+03
 495.0   3.4575E+00   1.0532E+03
 497.0   3.3636E+00   1.0695E+03
 499.0   3.2699E+00   1.0602E+03
 501.0   3.2032E+00   1.0178E+03
 503.0   3.1634E+00   1.0881E+03
 505.0   3.1238E+00   9.6646E+02
 507.0   3.0676E+00   1.0729E+03
 509.0   3.0115E+00   9.6835E+02
 511.0   2.9555E+00   9.3528E+02
 513.0   2.8998E+00   1.0347E+03
 515.0   2.8442E+00   9.0665E+02
 517.0   2.7335E+00   9.4189E+02
 519.0   2.6229E+00   8.2888E+02
 521.0   2.5475E+00   8.0299E+02
 523.0   2.5072E+00   7.5755E+02
 525.0   2.4670E+00   7.5913E+02
 527.0   2.4097E+00   7.2889E+02
 529.0   2.3527E+00   6.3382E+02
 531.0   2.2957E+00   5.9489E+02
 533.0   2.2389E+00   5.4211E+02
 535.0   2.1823E+00   4.7304E+02
 537.0   2.1258E+00   4.9607E+02
 539.0   2.0695E+00   3.3225E+02
 541.0   2.0137E+00   4.7262E+02
 543.0   1.9582E+00   5.0810E+02
 545.0   1.9029E+00   3.9682E+02
 547.0   1.8484E+00   3.1834E+02
 549.0   1.7940E+00   2.7254E+02
 551.0   1.7391E+00   3.6555E+02
 553.0   1.6839E+00   2.7352E+02
 555.0   1.6287E+00   1.6366E+02
 557.0   1.5732E+00   1.7482E+02
 559.0   1.5179E+00   1.6986E+02
 561.0   1.4720E+00   1.6169E+02
 563.0   1.4340E+00   1.1414E+02
 565.0   1.3964E+00   1.7704E+02
 567.0   1.3953E+00   3.6709E+01
 569.0   1.3947E+00   8.8372E+01
 571.0   1.3852E+00   1.2286E+02
 573.0   1.3691E+00   1.3010E+01
 575.0   1.3507E+00   7.4707E+01
 577.0   1.4063E+00   8.7006E+01
 579.0   1.4615E+00   5.8666E+01
 581.0   1.4750E+00   8.5778E+01
 583.0   1.4467E+00   5.5859E+01
 585.0   1.4181E+00   8.7748E+01
 587.0   1.4450E+00   1.4260E+02
 589.0   1.4712E+00   1.2885E+02
 591.0   1.4559E+00   4.3078E+01
 593.0   1.3981E+00   3.2561E+00
 595.0   1.3411E+00   3.5091E+01
 597.0   1.3464E+00   5.8161E+01
 599.0   1.3514E+00   4.5141E+00
 601.0   1.3958E+00   9.8369E+01
 603.0   1.4795E+00   9.9324E+01
 605.0   1.5638E+00   1.7563E+02
 607.0   1.5302E+00   8.6469E+01
 609.0   1.4965E+00   6.3760E+01
 611.0   1.4882E+00   7.2564E+01
 613.0   1.5063E+00   1.1425E+02
 615.0   1.5237E+00   3.9716E+01
 617.0   1.5428E+00   8.9941E+01
 619.0   1.5623E+00   3.8732E+01
 621.0   1.5905E+00   1.5066E+02
 623.0   1.6276E+00   1.5912E+02
 625.0   1.6647E+00   1.3796E+02
 627.0   1.7021E+00   1.9547E+02
 629.0   1.7395E+00   2.7713E+02
 631.0   1.7773E+00   2.5930E+02
 633.0   1.8155E+00   2.7122E+02
 635.0   1.8536E+00   3.0124E+02
 637.0   1.8601E+00   2.5841E+02
 639.0   1.8665E+00   1.9302E+02
 641.0   1.8621E+00   3.9226E+02
 643.0   1.8466E+00   2.3974E+02
 645.0   1.8313E+00   2.9449E+02
 647.0   1.8894E+00   1.8172E+02
 649.0   1.9476E+00   3.3806E+02
 651.0   2.0095E+00   2.3304E+02
 653.0   2.0749E+00   3.6198E+02
 655.0   2.1404E+00   4.1256E+02
 657.0   2.2618E+00   5.3989E+02
 659.0   2.3833E+00   5.5053E+02
 661.0   2.5266E+00   5.4723E+02
 663.0   2.6916E+00   6.9285E+02
 665.0   2.8566E+00   7.3755E+02
 667.0   2.9650E+00   8.1214E+02
 669.0   3.0735E+00   7.4666E+02
 671.0   3.0855E+00   7.0040E+02
 673.0   3.0013E+00   7.3484E+02
 675.0   2.9171E+00   7.3403E+02
 677.0   2.8540E+00   7.5914E+02
 679.0   2.7909E+00   6.4719E+02
 681.0   2.6938E+00   6.9224E+02
 683.0   2.5626E+00   4.8807E+02
 685.0   2.4313E+00   5.8991E+02
 687.0   2.2693E+00   4.1899E+02
 689.0   2.1073E+00   3.9960E+02
 691.0   1.9830E+00   2.5840E+02
 693.0   1.8968E+00   2.3117E+02
 695.0   1.8103E+00   1.0246E+02
 697.0   1.7516E+00   9.2496E+01
 699.0   1.6930E+00   8.3404E+01
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005    7.885
 401.0   3.8593E+00   1.4770E+03
 403.0   4.0142E+00   1.4349E+03
 405.0   4.1698E+00   1.5171E+03
 407.0   4.2177E+00   1.5853E+03
 409.0   4.2661E+00   1.5989E+03
 411.0   4.3332E+00   1.4826E+03
 413.0   4.4193E+00   1.5555E+03
 415.0   4.5054E+00   1.5426E+03
 417.0   4.5381E+00   1.5616E+03
 419.0   4.5713E+00   1.5831E+03
 421.0   4.5958E+00   1.5673E+03
 423.0   4.6116E+00   1.5087E+03
 425.0   4.6281E+00   1.5832E+03
 427.0   4.6809E+00   1.5510E+03
 429.0   4.7342E+00   1.4795E+03
 431.0   4.7787E+00   1.5403E+03
 433.0   4.8149E+00   1.4756E+03
 435.0   4.8513E+00   1.6594E+03
 437.0   4.8346E+00   1.6836E+03
 439.0   4.8181E+00   1.5574E+03
 441.0   4.7752E+00   1.4956E+03
 443.0   4.7062E+00   1.6487E+03
 445.0   4.6372E+00   1.6140E+03
 447.0   4.5694E+00   1.6480E+03
 449.0   4.5021E+00   1.6021E+03
 451.0   4.4439E+00   1.5417E+03
 453.0   4.3950E+00   1.5083E+03
 455.0   4.3465E+00   1.2784E+03
 457.0   4.3167E+00   1.0894E+03
 459.0   4.2870E+00   9.0331E+02
 461.0   4.2580E+00   8.4365E+02
 463.0   4.2291E+00   7.8489E+02
 465.0   4.2006E+00   8.1904E+02
 467.0   4.1370E+00   7.7588E+02
 469.0   4.0736E+00   8.0721E+02
 471.0   4.0018E+00   8.1136E+02
 473.0   3.9213E+00   8.9444E+02
 475.0   3.8409E+00   8.5821E+02
 477.0   3.7615E+00   8.4652E+02
 479.0   3.6819E+00   9.0483E+02
 481.0   3.6204E+00   9.2745E+02
 483.0   3.5770E+00   9.6906E+02
 485.0   3.5338E+00   9.5845E+02
 487.0   3.4910E+00   8.6885E+02
 489.0   3.4483E+00   1.0050E+03
 491.0   3.3882E+00   1.0207E+03
 493.0   3.3107E+00   1.0520E+03
 495.0   3.2333E+00   1.0507E+03
 497.0   3.1386E+00   1.0671E+03
 499.0   3.0440E+00   1.0578E+03
 501.0   2.9771E+00   1.0155E+03
 503.0   2.9374E+00   1.0857E+03
 505.0   2.8980E+00   9.6415E+02
 507.0   2.8415E+00   1.0706E+03
 509.0   2.7853E+00   9.6609E+02
 511.0   2.7292E+00   9.3306E+02
 513.0   2.6733E+00   1.0325E+03
 515.0   2.6176E+00   9.0450E+02
 517.0   2.5061E+00   9.3982E+02
 519.0   2.3948E+00   8.2690E+02
 521.0   2.3192E+00   8.0106E+02
 523.0   2.2791E+00   7.5565E+02
 525.0   2.2390E+00   7.5725E+02
 527.0   2.1818E+00   7.2706E+02
 529.0   2.1249E+00   6.3203E+02
 531.0   2.0682E+00   5.9314E+02
 533.0   2.0114E+00   5.4040E+02
 535.0   1.9551E+00   4.7138E+02
 537.0   1.8990E+00   4.9444E+02
 539.0   1.8431E+00   3.3066E+02
 541.0   1.7876E+00   4.7108E+02
 543.0   1.7327E+00   5.0659E+02
 545.0   1.6779E+00   3.9536E+02
 547.0   1.6239E+00   3.1691E+02
 549.0   1.5702E+00   2.7115E+02
 551.0   1.5162E+00   3.6421E+02
 553.0   1.4620E+00   2.7221E+02
 555.0   1.4076E+00   1.6239E+02
 557.0   1.3532E+00   1.7359E+02
 559.0   1.2991E+00   1.6866E+02
 561.0   1.2546E+00   1.6052E+02
 563.0   1.2175E+00   1.1300E+02
 565.0   1.1810E+00   1.7592E+02
 567.0   1.1807E+00   3.5586E+01
 569.0   1.1808E+00   8.7241E+01
 571.0   1.1719E+00   1.2173E+02
 573.0   1.1570E+00   1.1893E+01
 575.0   1.1392E+00   7.3602E+01
 577.0   1.1948E+00   8.5848E+01
 579.0   1.2500E+00   5.7457E+01
 581.0   1.2641E+00   8.4557E+01
 583.0   1.2366E+00   5.4663E+01
 585.0   1.2090E+00   8.6578E+01
 587.0   1.2365E+00   1.4141E+02
 589.0   1.2630E+00   1.2763E+02
 591.0   1.2486E+00   4.1872E+01
 593.0   1.1920E+00   2.0991E+00
 595.0   1.1366E+00   3.3983E+01
 597.0   1.1426E+00   5.7044E+01
 599.0   1.1482E+00   3.3876E+00
 601.0   1.1927E+00   9.7198E+01
 603.0   1.2764E+00   9.8075E+01
 605.0   1.3612E+00   1.7431E+02
 607.0   1.3286E+00   8.5172E+01
 609.0   1.2959E+00   6.2493E+01
 611.0   1.2884E+00   7.1305E+01
