"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (08/08/2023 17:22)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     6.0181E-01
   16.245     1.9499E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.8866E+03     1.8141E+03
    0.000     2.6382E+03     1.8471E+03
   16.250     4.2180E-01     2.1883E-01
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.245
 401.0   1.0696E+00   7.2548E+02
 403.0   1.0572E+00   7.3951E+02
 405.0   1.0450E+00   7.0938E+02
 407.0   1.0312E+00   6.8285E+02
 409.0   1.0175E+00   7.0935E+02
 411.0   1.0045E+00   7.3240E+02
 413.0   9.9214E-01   7.0808E+02
 415.0   9.7992E-01   6.9251E+02
 417.0   9.6668E-01   6.6190E+02
 419.0   9.5363E-01   7.1264E+02
 421.0   9.4038E-01   6.6780E+02
 423.0   9.2699E-01   6.5893E+02
 425.0   9.1373E-01   6.8194E+02
 427.0   9.0088E-01   6.6062E+02
 429.0   8.8823E-01   6.4235E+02
 431.0   8.7538E-01   6.4612E+02
 433.0   8.6253E-01   6.5216E+02
 435.0   8.4978E-01   6.4914E+02
 437.0   8.3645E-01   6.2926E+02
 439.0   8.2323E-01   6.0467E+02
 441.0   8.0989E-01   5.8628E+02
 443.0   7.9635E-01   6.0144E+02
 445.0   7.8295E-01   6.1504E+02
 447.0   7.7079E-01   5.9288E+02
 449.0   7.5879E-01   6.4665E+02
 451.0   7.4731E-01   5.8842E+02
 453.0   7.3642E-01   5.7450E+02
 455.0   7.2560E-01   5.4850E+02
 457.0   7.1615E-01   6.1083E+02
 459.0   7.0675E-01   5.6603E+02
 461.0   6.9779E-01   5.8052E+02
 463.0   6.8925E-01   5.6085E+02
 465.0   6.8085E-01   5.4804E+02
 467.0   6.7221E-01   5.3903E+02
 469.0   6.6366E-01   5.6351E+02
 471.0   6.5509E-01   5.2722E+02
 473.0   6.4656E-01   5.0287E+02
 475.0   6.3817E-01   5.2448E+02
 477.0   6.2984E-01   5.0381E+02
 479.0   6.2155E-01   5.5286E+02
 481.0   6.1363E-01   5.3039E+02
 483.0   6.0600E-01   5.0396E+02
 485.0   5.9845E-01   5.1647E+02
 487.0   5.9108E-01   4.9449E+02
 489.0   5.8371E-01   5.0273E+02
 491.0   5.7622E-01   5.1918E+02
 493.0   5.6863E-01   4.9966E+02
 495.0   5.6104E-01   4.8853E+02
 497.0   5.5350E-01   4.7973E+02
 499.0   5.4597E-01   4.6057E+02
 501.0   5.3960E-01   4.9760E+02
 503.0   5.3417E-01   4.6504E+02
 505.0   5.2884E-01   4.8266E+02
 507.0   5.2391E-01   4.7075E+02
 509.0   5.1908E-01   4.8268E+02
 511.0   5.1436E-01   4.9247E+02
 513.0   5.0975E-01   4.8225E+02
 515.0   5.0521E-01   4.8323E+02
 517.0   4.9727E-01   4.7098E+02
 519.0   4.8943E-01   4.1986E+02
 521.0   4.8235E-01   4.9080E+02
 523.0   4.7594E-01   4.4326E+02
 525.0   4.6954E-01   4.4656E+02
 527.0   4.6332E-01   4.4445E+02
 529.0   4.5722E-01   4.1677E+02
 531.0   4.5119E-01   4.3658E+02
 533.0   4.4525E-01   4.1087E+02
 535.0   4.3936E-01   4.3053E+02
 537.0   4.3378E-01   4.4207E+02
 539.0   4.2815E-01   4.2503E+02
 541.0   4.2292E-01   4.2585E+02
 543.0   4.1802E-01   3.7274E+02
 545.0   4.1314E-01   4.3690E+02
 547.0   4.0898E-01   4.0261E+02
 549.0   4.0490E-01   3.9445E+02
 551.0   4.0035E-01   4.1740E+02
 553.0   3.9536E-01   3.9894E+02
 555.0   3.9038E-01   4.0582E+02
 557.0   3.8512E-01   4.0235E+02
 559.0   3.7993E-01   3.9943E+02
 561.0   3.7505E-01   3.9973E+02
 563.0   3.7041E-01   3.7340E+02
 565.0   3.6574E-01   4.0911E+02
 567.0   3.6333E-01   3.9740E+02
 569.0   3.6090E-01   3.7951E+02
 571.0   3.5897E-01   3.8326E+02
 573.0   3.5777E-01   3.8723E+02
 575.0   3.5649E-01   4.1204E+02
 577.0   3.5900E-01   3.7523E+02
 579.0   3.6131E-01   3.9702E+02
 581.0   3.6495E-01   4.1107E+02
 583.0   3.6925E-01   3.9690E+02
 585.0   3.7354E-01   4.1090E+02
 587.0   3.8118E-01   4.2058E+02
 589.0   3.8895E-01   4.4612E+02
 591.0   3.9710E-01   4.4717E+02
 593.0   4.0619E-01   4.4885E+02
 595.0   4.1514E-01   4.6331E+02
 597.0   4.3472E-01   5.0840E+02
 599.0   4.5444E-01   4.4320E+02
 601.0   4.7127E-01   4.9725E+02
 603.0   4.8493E-01   5.0068E+02
 605.0   4.9862E-01   5.2421E+02
 607.0   4.9842E-01   4.9319E+02
 609.0   4.9823E-01   5.4023E+02
 611.0   4.9805E-01   5.0136E+02
 613.0   4.9782E-01   5.2944E+02
 615.0   4.9747E-01   4.9378E+02
 617.0   4.9908E-01   5.3144E+02
 619.0   5.0069E-01   5.2765E+02
 621.0   5.0261E-01   5.3974E+02
 623.0   5.0480E-01   5.2607E+02
 625.0   5.0702E-01   5.4758E+02
 627.0   5.0958E-01   5.3950E+02
 629.0   5.1201E-01   5.5669E+02
 631.0   5.1492E-01   5.5131E+02
 633.0   5.1808E-01   5.5439E+02
 635.0   5.2133E-01   5.5813E+02
 637.0   5.2685E-01   5.8261E+02
 639.0   5.3243E-01   5.6713E+02
 641.0   5.3580E-01   5.4292E+02
 643.0   5.3697E-01   5.5030E+02
 645.0   5.3806E-01   5.6276E+02
 647.0   5.4396E-01   5.7758E+02
 649.0   5.4991E-01   5.6996E+02
 651.0   5.5922E-01   5.8736E+02
 653.0   5.7190E-01   5.5286E+02
 655.0   5.8461E-01   5.7091E+02
 657.0   6.0181E-01   5.8948E+02
 659.0   6.1912E-01   5.7436E+02
 661.0   6.3278E-01   5.5938E+02
 663.0   6.4279E-01   5.9657E+02
 665.0   6.5284E-01   5.7519E+02
 667.0   6.5794E-01   6.2469E+02
 669.0   6.6306E-01   5.8424E+02
 671.0   6.6592E-01   5.9662E+02
 673.0   6.6653E-01   5.7512E+02
 675.0   6.6716E-01   5.5658E+02
 677.0   6.7169E-01   6.0194E+02
 679.0   6.7624E-01   5.4977E+02
 681.0   6.8095E-01   5.4526E+02
 683.0   6.8581E-01   5.5525E+02
 685.0   6.9070E-01   5.4480E+02
 687.0   6.9874E-01   5.4479E+02
 689.0   7.0684E-01   5.5393E+02
 691.0   7.1855E-01   5.4994E+02
 693.0   7.3386E-01   5.4390E+02
 695.0   7.4919E-01   4.9050E+02
 697.0   7.7454E-01   5.0520E+02
 699.0   7.9991E-01   5.0319E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.245
 401.0   7.9918E-01   7.2858E+02
 403.0   7.8836E-01   7.4272E+02
 405.0   7.7770E-01   7.1271E+02
 407.0   7.6575E-01   6.8626E+02
 409.0   7.5403E-01   7.1285E+02
 411.0   7.4289E-01   7.3599E+02
 413.0   7.3216E-01   7.1177E+02
 415.0   7.2182E-01   6.9630E+02
 417.0   7.1060E-01   6.6584E+02
 419.0   6.9961E-01   7.1674E+02
 421.0   6.8837E-01   6.7203E+02
 423.0   6.7706E-01   6.6326E+02
 425.0   6.6635E-01   6.8637E+02
 427.0   6.5578E-01   6.6510E+02
 429.0   6.4538E-01   6.4690E+02
 431.0   6.3488E-01   6.5066E+02
 433.0   6.2450E-01   6.5665E+02
 435.0   6.1420E-01   6.5359E+02
 437.0   6.0358E-01   6.3361E+02
 439.0   5.9303E-01   6.0894E+02
 441.0   5.8234E-01   5.9050E+02
 443.0   5.7187E-01   6.0562E+02
 445.0   5.6144E-01   6.1920E+02
 447.0   5.5192E-01   5.9700E+02
 449.0   5.4262E-01   6.5074E+02
 451.0   5.3379E-01   5.9250E+02
 453.0   5.2541E-01   5.7856E+02
 455.0   5.1747E-01   5.5255E+02
 457.0   5.0991E-01   6.1487E+02
 459.0   5.0271E-01   5.7007E+02
 461.0   4.9585E-01   5.8455E+02
 463.0   4.8935E-01   5.6486E+02
 465.0   4.8293E-01   5.5203E+02
 467.0   4.7640E-01   5.4296E+02
 469.0   4.6998E-01   5.6739E+02
 471.0   4.6364E-01   5.3102E+02
 473.0   4.5732E-01   5.0656E+02
 475.0   4.5106E-01   5.2806E+02
 477.0   4.4495E-01   5.0726E+02
 479.0   4.3891E-01   5.5619E+02
 481.0   4.3301E-01   5.3361E+02
 483.0   4.2748E-01   5.0710E+02
 485.0   4.2195E-01   5.1953E+02
 487.0   4.1652E-01   4.9746E+02
 489.0   4.1127E-01   5.0562E+02
 491.0   4.0585E-01   5.2197E+02
 493.0   4.0037E-01   5.0235E+02
 495.0   3.9495E-01   4.9112E+02
 497.0   3.8944E-01   4.8221E+02
 499.0   3.8425E-01   4.6295E+02
 501.0   3.7962E-01   4.9987E+02
 503.0   3.7557E-01   4.6721E+02
 505.0   3.7191E-01   4.8473E+02
 507.0   3.6836E-01   4.7275E+02
 509.0   3.6493E-01   4.8460E+02
 511.0   3.6145E-01   4.9433E+02
 513.0   3.5812E-01   4.8407E+02
 515.0   3.5490E-01   4.8501E+02
 517.0   3.4929E-01   4.7273E+02
 519.0   3.4399E-01   4.2157E+02
 521.0   3.3912E-01   4.9249E+02
 523.0   3.3471E-01   4.4492E+02
 525.0   3.3034E-01   4.4819E+02
 527.0   3.2608E-01   4.4605E+02
 529.0   3.2190E-01   4.1835E+02
 531.0   3.1783E-01   4.3813E+02
 533.0   3.1379E-01   4.1238E+02
 535.0   3.0981E-01   4.3201E+02
 537.0   3.0610E-01   4.4352E+02
 539.0   3.0229E-01   4.2645E+02
 541.0   2.9863E-01   4.2723E+02
 543.0   2.9544E-01   3.7408E+02
 545.0   2.9220E-01   4.3820E+02
 547.0   2.8939E-01   4.0386E+02
 549.0   2.8654E-01   3.9565E+02
 551.0   2.8355E-01   4.1855E+02
 553.0   2.8021E-01   4.0004E+02
 555.0   2.7694E-01   4.0687E+02
 557.0   2.7350E-01   4.0335E+02
 559.0   2.7013E-01   4.0037E+02
 561.0   2.6695E-01   4.0062E+02
 563.0   2.6394E-01   3.7424E+02
 565.0   2.6090E-01   4.0990E+02
 567.0   2.5917E-01   3.9816E+02
 569.0   2.5745E-01   3.8023E+02
 571.0   2.5598E-01   3.8395E+02
 573.0   2.5497E-01   3.8790E+02
 575.0   2.5387E-01   4.1268E+02
 577.0   2.5504E-01   3.7586E+02
 579.0   2.5606E-01   3.9764E+02
 581.0   2.5782E-01   4.1168E+02
 583.0   2.6006E-01   3.9750E+02
 585.0   2.6230E-01   4.1149E+02
 587.0   2.6661E-01   4.2116E+02
 589.0   2.7103E-01   4.4667E+02
 591.0   2.7584E-01   4.4769E+02
 593.0   2.8124E-01   4.4934E+02
 595.0   2.8671E-01   4.6377E+02
 597.0   2.9917E-01   5.0879E+02
 599.0   3.1206E-01   4.4354E+02
 601.0   3.2325E-01   4.9753E+02
 603.0   3.3252E-01   5.0092E+02
 605.0   3.4193E-01   5.2441E+02
 607.0   3.4193E-01   4.9339E+02
 609.0   3.4160E-01   5.4043E+02
 611.0   3.4139E-01   5.0157E+02
