"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (10/29/2023 13:00)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     1.8727E+00
   16.695     1.9970E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7790E+03     1.8362E+03
    0.000     2.0715E+03     1.7870E+03
   16.700     5.1342E-05     2.6026E-05
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.695
 401.0   3.8036E+00   1.4207E+03
 403.0   3.8735E+00   1.3706E+03
 405.0   3.9446E+00   1.4210E+03
 407.0   3.9480E+00   1.4099E+03
 409.0   3.9525E+00   1.5115E+03
 411.0   3.9695E+00   1.5582E+03
 413.0   3.9991E+00   1.4552E+03
 415.0   4.0296E+00   1.4265E+03
 417.0   4.0266E+00   1.4985E+03
 419.0   4.0245E+00   1.4073E+03
 421.0   4.0174E+00   1.4488E+03
 423.0   4.0055E+00   1.3902E+03
 425.0   3.9943E+00   1.4116E+03
 427.0   4.0067E+00   1.4231E+03
 429.0   4.0198E+00   1.4947E+03
 431.0   4.0278E+00   1.5185E+03
 433.0   4.0310E+00   1.3263E+03
 435.0   4.0348E+00   1.5026E+03
 437.0   4.0053E+00   1.5388E+03
 439.0   3.9765E+00   1.4258E+03
 441.0   3.9314E+00   1.3422E+03
 443.0   3.8699E+00   1.4717E+03
 445.0   3.8091E+00   1.4554E+03
 447.0   3.7496E+00   1.3031E+03
 449.0   3.6908E+00   1.3828E+03
 451.0   3.6382E+00   1.3062E+03
 453.0   3.5920E+00   1.1660E+03
 455.0   3.5464E+00   8.8268E+02
 457.0   3.5131E+00   5.9734E+02
 459.0   3.4804E+00   5.0265E+02
 461.0   3.4483E+00   3.9998E+02
 463.0   3.4170E+00   3.9410E+02
 465.0   3.3861E+00   3.8712E+02
 467.0   3.3332E+00   3.7700E+02
 469.0   3.2807E+00   3.4811E+02
 471.0   3.2231E+00   4.1624E+02
 473.0   3.1603E+00   3.6253E+02
 475.0   3.0979E+00   4.1240E+02
 477.0   3.0361E+00   4.4459E+02
 479.0   2.9746E+00   3.8829E+02
 481.0   2.9249E+00   4.3899E+02
 483.0   2.8868E+00   4.1101E+02
 485.0   2.8491E+00   4.5606E+02
 487.0   2.8119E+00   4.3447E+02
 489.0   2.7752E+00   4.5101E+02
 491.0   2.7274E+00   4.1891E+02
 493.0   2.6688E+00   4.8045E+02
 495.0   2.6105E+00   5.0169E+02
 497.0   2.5415E+00   4.7918E+02
 499.0   2.4727E+00   5.8184E+02
 501.0   2.4218E+00   5.3722E+02
 503.0   2.3889E+00   5.6631E+02
 505.0   2.3562E+00   5.2619E+02
 507.0   2.3131E+00   5.8609E+02
 509.0   2.2703E+00   5.3659E+02
 511.0   2.2278E+00   5.8642E+02
 513.0   2.1856E+00   5.8093E+02
 515.0   2.1436E+00   6.0685E+02
 517.0   2.0652E+00   6.2889E+02
 519.0   1.9870E+00   6.6244E+02
 521.0   1.9317E+00   7.2982E+02
 523.0   1.8994E+00   6.6598E+02
 525.0   1.8673E+00   6.6724E+02
 527.0   1.8244E+00   7.0171E+02
 529.0   1.7818E+00   7.0124E+02
 531.0   1.7394E+00   7.5365E+02
 533.0   1.6972E+00   7.1166E+02
 535.0   1.6553E+00   7.4056E+02
 537.0   1.6137E+00   7.6341E+02
 539.0   1.5723E+00   8.2492E+02
 541.0   1.5314E+00   7.7138E+02
 543.0   1.4910E+00   7.8349E+02
 545.0   1.4508E+00   8.1441E+02
 547.0   1.4115E+00   8.8687E+02
 549.0   1.3724E+00   8.3579E+02
 551.0   1.3330E+00   8.5504E+02
 553.0   1.2931E+00   8.6848E+02
 555.0   1.2534E+00   8.6385E+02
 557.0   1.2135E+00   9.0991E+02
 559.0   1.1738E+00   8.8777E+02
 561.0   1.1399E+00   8.7785E+02
 563.0   1.1119E+00   9.4570E+02
 565.0   1.0840E+00   9.4592E+02
 567.0   1.0804E+00   1.0012E+03
 569.0   1.0769E+00   9.0195E+02
 571.0   1.0684E+00   9.8574E+02
 573.0   1.0551E+00   9.5436E+02
 575.0   1.0418E+00   8.9531E+02
 577.0   1.0763E+00   9.3023E+02
 579.0   1.1109E+00   9.6020E+02
 581.0   1.1191E+00   9.4276E+02
 583.0   1.1010E+00   9.7599E+02
 585.0   1.0830E+00   9.7663E+02
 587.0   1.1013E+00   9.5595E+02
 589.0   1.1197E+00   9.4381E+02
 591.0   1.1115E+00   9.4697E+02
 593.0   1.0766E+00   9.1867E+02
 595.0   1.0419E+00   9.9185E+02
 597.0   1.0515E+00   8.7676E+02
 599.0   1.0612E+00   9.7734E+02
 601.0   1.0949E+00   1.0142E+03
 603.0   1.1527E+00   9.6541E+02
 605.0   1.2105E+00   9.3338E+02
 607.0   1.1877E+00   9.4574E+02
 609.0   1.1650E+00   9.1459E+02
 611.0   1.1586E+00   9.3013E+02
 613.0   1.1685E+00   9.3637E+02
 615.0   1.1786E+00   8.8440E+02
 617.0   1.1907E+00   8.8240E+02
 619.0   1.2028E+00   9.6008E+02
 621.0   1.2207E+00   8.7683E+02
 623.0   1.2445E+00   9.1529E+02
 625.0   1.2683E+00   8.7402E+02
 627.0   1.2923E+00   8.6765E+02
 629.0   1.3164E+00   8.7320E+02
 631.0   1.3409E+00   8.6230E+02
 633.0   1.3657E+00   8.1053E+02
 635.0   1.3906E+00   8.2881E+02
 637.0   1.3961E+00   8.2487E+02
 639.0   1.4016E+00   8.2021E+02
 641.0   1.3993E+00   8.1744E+02
 643.0   1.3892E+00   8.0796E+02
 645.0   1.3791E+00   8.3016E+02
 647.0   1.4179E+00   8.0412E+02
 649.0   1.4568E+00   7.7430E+02
 651.0   1.4993E+00   7.0172E+02
 653.0   1.5454E+00   7.0796E+02
 655.0   1.5914E+00   7.0248E+02
 657.0   1.6751E+00   7.1258E+02
 659.0   1.7588E+00   6.4947E+02
 661.0   1.8551E+00   6.0801E+02
 663.0   1.9640E+00   5.4650E+02
 665.0   2.0729E+00   5.3103E+02
 667.0   2.1437E+00   5.0098E+02
 669.0   2.2147E+00   4.3607E+02
 671.0   2.2230E+00   4.0956E+02
 673.0   2.1688E+00   4.2486E+02
 675.0   2.1147E+00   4.8465E+02
 677.0   2.0755E+00   4.6152E+02
 679.0   2.0363E+00   4.8065E+02
 681.0   1.9754E+00   5.1883E+02
 683.0   1.8927E+00   5.1117E+02
 685.0   1.8101E+00   5.7338E+02
 687.0   1.7089E+00   6.5004E+02
 689.0   1.6077E+00   6.3227E+02
 691.0   1.5321E+00   6.1896E+02
 693.0   1.4821E+00   6.3731E+02
 695.0   1.4321E+00   6.6859E+02
 697.0   1.4033E+00   6.8818E+02
 699.0   1.3744E+00   7.0113E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.695
 401.0   3.5066E+00   1.4186E+03
 403.0   3.5763E+00   1.3684E+03
 405.0   3.6472E+00   1.4188E+03
 407.0   3.6499E+00   1.4077E+03
 409.0   3.6538E+00   1.5093E+03
 411.0   3.6702E+00   1.5561E+03
 413.0   3.6993E+00   1.4531E+03
 415.0   3.7293E+00   1.4243E+03
 417.0   3.7256E+00   1.4963E+03
 419.0   3.7229E+00   1.4052E+03
 421.0   3.7151E+00   1.4467E+03
 423.0   3.7025E+00   1.3882E+03
 425.0   3.6908E+00   1.4096E+03
 427.0   3.7027E+00   1.4210E+03
 429.0   3.7156E+00   1.4926E+03
 431.0   3.7232E+00   1.5164E+03
 433.0   3.7261E+00   1.3242E+03
 435.0   3.7296E+00   1.5005E+03
 437.0   3.6998E+00   1.5367E+03
 439.0   3.6706E+00   1.4237E+03
 441.0   3.6252E+00   1.3401E+03
 443.0   3.5633E+00   1.4696E+03
 445.0   3.5021E+00   1.4533E+03
 447.0   3.4425E+00   1.3010E+03
 449.0   3.3835E+00   1.3808E+03
 451.0   3.3309E+00   1.3043E+03
 453.0   3.2848E+00   1.1640E+03
 455.0   3.2392E+00   8.8077E+02
 457.0   3.2063E+00   5.9564E+02
 459.0   3.1738E+00   5.0119E+02
 461.0   3.1421E+00   3.9945E+02
 463.0   3.1112E+00   3.9381E+02
 465.0   3.0807E+00   3.8668E+02
 467.0   3.0282E+00   3.7666E+02
 469.0   2.9763E+00   3.4824E+02
 471.0   2.9193E+00   4.1560E+02
 473.0   2.8573E+00   3.6250E+02
 475.0   2.7957E+00   4.1186E+02
 477.0   2.7347E+00   4.4408E+02
 479.0   2.6742E+00   3.8824E+02
 481.0   2.6254E+00   4.3829E+02
 483.0   2.5883E+00   4.1057E+02
 485.0   2.5514E+00   4.5523E+02
 487.0   2.5151E+00   4.3393E+02
 489.0   2.4794E+00   4.5030E+02
 491.0   2.4328E+00   4.1820E+02
 493.0   2.3752E+00   4.7945E+02
 495.0   2.3182E+00   5.0070E+02
 497.0   2.2504E+00   4.7828E+02
 499.0   2.1830E+00   5.8069E+02
 501.0   2.1334E+00   5.3612E+02
 503.0   2.1015E+00   5.6508E+02
 505.0   2.0698E+00   5.2498E+02
 507.0   2.0280E+00   5.8483E+02
 509.0   1.9863E+00   5.3548E+02
 511.0   1.9451E+00   5.8519E+02
 513.0   1.9041E+00   5.7979E+02
 515.0   1.8634E+00   6.0563E+02
 517.0   1.7869E+00   6.2772E+02
 519.0   1.7108E+00   6.6128E+02
 521.0   1.6573E+00   7.2867E+02
 523.0   1.6263E+00   6.6491E+02
 525.0   1.5955E+00   6.6614E+02
 527.0   1.5542E+00   7.0062E+02
 529.0   1.5133E+00   7.0018E+02
 531.0   1.4726E+00   7.5258E+02
 533.0   1.4322E+00   7.1067E+02
 535.0   1.3921E+00   7.3956E+02
 537.0   1.3525E+00   7.6244E+02
 539.0   1.3130E+00   8.2395E+02
 541.0   1.2742E+00   7.7045E+02
 543.0   1.2359E+00   7.8258E+02
 545.0   1.1979E+00   8.1352E+02
 547.0   1.1608E+00   8.8599E+02
 549.0   1.1240E+00   8.3493E+02
 551.0   1.0870E+00   8.5421E+02
 553.0   1.0497E+00   8.6766E+02
 555.0   1.0127E+00   8.6305E+02
 557.0   9.7560E-01   9.0913E+02
 559.0   9.3874E-01   8.8702E+02
 561.0   9.0750E-01   8.7711E+02
 563.0   8.8184E-01   9.4496E+02
 565.0   8.5637E-01   9.4520E+02
 567.0   8.5343E-01   1.0005E+03
 569.0   8.5064E-01   9.0120E+02
 571.0   8.4327E-01   9.8499E+02
 573.0   8.3139E-01   9.5362E+02
 575.0   8.1954E-01   8.9457E+02
 577.0   8.5209E-01   9.2945E+02
 579.0   8.8493E-01   9.5939E+02
 581.0   8.9319E-01   9.4194E+02
 583.0   8.7675E-01   9.7519E+02
 585.0   8.6040E-01   9.7585E+02
 587.0   8.7809E-01   9.5515E+02
 589.0   8.9589E-01   9.4299E+02
 591.0   8.8873E-01   9.4616E+02
 593.0   8.5662E-01   9.1788E+02
 595.0   8.2468E-01   9.9109E+02
 597.0   8.3425E-01   8.7598E+02
 599.0   8.4391E-01   9.7655E+02
 601.0   8.7613E-01   1.0133E+03
 603.0   9.3125E-01   9.6452E+02
 605.0   9.8682E-01   9.3242E+02
 607.0   9.6584E-01   9.4481E+02
 609.0   9.4495E-01   9.1367E+02
 611.0   9.3962E-01   9.2922E+02
