"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (11/01/2023 01:26)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     2.1006E+00
   13.715     1.9985E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7635E+03     1.8446E+03
    0.000     2.0728E+03     1.7938E+03
   13.720     7.4702E-06     4.0516E-06
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   13.715
 401.0   3.5584E+00   1.4342E+03
 403.0   3.6783E+00   1.5975E+03
 405.0   3.7987E+00   1.3995E+03
 407.0   3.8330E+00   1.4072E+03
 409.0   3.8678E+00   1.5823E+03
 411.0   3.9177E+00   1.4684E+03
 413.0   3.9826E+00   1.4815E+03
 415.0   4.0480E+00   1.5261E+03
 417.0   4.0705E+00   1.3982E+03
 419.0   4.0934E+00   1.5571E+03
 421.0   4.1095E+00   1.5410E+03
 423.0   4.1188E+00   1.4488E+03
 425.0   4.1286E+00   1.4587E+03
 427.0   4.1674E+00   1.4607E+03
 429.0   4.2067E+00   1.4972E+03
 431.0   4.2389E+00   1.4218E+03
 433.0   4.2646E+00   1.5657E+03
 435.0   4.2905E+00   1.4230E+03
 437.0   4.2738E+00   1.4501E+03
 439.0   4.2575E+00   1.4663E+03
 441.0   4.2200E+00   1.5051E+03
 443.0   4.1614E+00   1.5100E+03
 445.0   4.1031E+00   1.4493E+03
 447.0   4.0458E+00   1.3826E+03
 449.0   3.9888E+00   1.4872E+03
 451.0   3.9393E+00   1.4102E+03
 453.0   3.8973E+00   1.1747E+03
 455.0   3.8555E+00   9.3986E+02
 457.0   3.8288E+00   6.0651E+02
 459.0   3.8024E+00   4.4277E+02
 461.0   3.7763E+00   4.9488E+02
 463.0   3.7507E+00   4.1667E+02
 465.0   3.7254E+00   4.1813E+02
 467.0   3.6718E+00   4.9814E+02
 469.0   3.6184E+00   4.8043E+02
 471.0   3.5581E+00   4.5333E+02
 473.0   3.4910E+00   4.8047E+02
 475.0   3.4242E+00   5.1631E+02
 477.0   3.3577E+00   5.2542E+02
 479.0   3.2914E+00   4.9440E+02
 481.0   3.2396E+00   5.2312E+02
 483.0   3.2024E+00   5.3210E+02
 485.0   3.1653E+00   5.2006E+02
 487.0   3.1285E+00   5.3123E+02
 489.0   3.0920E+00   5.6924E+02
 491.0   3.0415E+00   5.4672E+02
 493.0   2.9769E+00   5.5550E+02
 495.0   2.9125E+00   5.9340E+02
 497.0   2.8342E+00   6.7271E+02
 499.0   2.7561E+00   6.5132E+02
 501.0   2.7002E+00   6.4367E+02
 503.0   2.6665E+00   6.6170E+02
 505.0   2.6330E+00   6.3598E+02
 507.0   2.5860E+00   7.0707E+02
 509.0   2.5392E+00   7.2796E+02
 511.0   2.4925E+00   7.0056E+02
 513.0   2.4461E+00   7.3556E+02
 515.0   2.3997E+00   7.7903E+02
 517.0   2.3078E+00   7.8893E+02
 519.0   2.2160E+00   8.4499E+02
 521.0   2.1530E+00   8.3250E+02
 523.0   2.1188E+00   8.6715E+02
 525.0   2.0847E+00   8.6293E+02
 527.0   2.0367E+00   8.4159E+02
 529.0   1.9890E+00   8.7528E+02
 531.0   1.9413E+00   9.0485E+02
 533.0   1.8938E+00   9.4080E+02
 535.0   1.8464E+00   9.5558E+02
 537.0   1.7993E+00   9.4524E+02
 539.0   1.7522E+00   9.6464E+02
 541.0   1.7057E+00   1.0379E+03
 543.0   1.6595E+00   1.0944E+03
 545.0   1.6135E+00   1.1060E+03
 547.0   1.5683E+00   1.0795E+03
 549.0   1.5232E+00   1.0715E+03
 551.0   1.4776E+00   1.0028E+03
 553.0   1.4316E+00   1.0176E+03
 555.0   1.3857E+00   1.0341E+03
 557.0   1.3396E+00   1.0085E+03
 559.0   1.2935E+00   1.0270E+03
 561.0   1.2547E+00   9.1408E+02
 563.0   1.2231E+00   8.9902E+02
 565.0   1.1917E+00   8.8314E+02
 567.0   1.1904E+00   8.3569E+02
 569.0   1.1892E+00   8.8511E+02
 571.0   1.1816E+00   8.0874E+02
 573.0   1.1674E+00   8.3946E+02
 575.0   1.1533E+00   7.5916E+02
 577.0   1.1989E+00   8.1367E+02
 579.0   1.2446E+00   8.6913E+02
 581.0   1.2563E+00   8.8726E+02
 583.0   1.2341E+00   8.7226E+02
 585.0   1.2120E+00   8.3327E+02
 587.0   1.2352E+00   8.2838E+02
 589.0   1.2584E+00   8.3118E+02
 591.0   1.2475E+00   8.5026E+02
 593.0   1.2023E+00   8.6518E+02
 595.0   1.1572E+00   8.1685E+02
 597.0   1.1657E+00   6.9420E+02
 599.0   1.1741E+00   7.8952E+02
 601.0   1.2140E+00   8.4454E+02
 603.0   1.2853E+00   8.6963E+02
 605.0   1.3567E+00   9.7215E+02
 607.0   1.3292E+00   8.7665E+02
 609.0   1.3018E+00   9.3488E+02
 611.0   1.2951E+00   9.1240E+02
 613.0   1.3093E+00   8.8001E+02
 615.0   1.3236E+00   8.8973E+02
 617.0   1.3398E+00   8.3458E+02
 619.0   1.3561E+00   9.1343E+02
 621.0   1.3796E+00   9.3561E+02
 623.0   1.4105E+00   1.0296E+03
 625.0   1.4413E+00   9.8854E+02
 627.0   1.4723E+00   9.5350E+02
 629.0   1.5034E+00   1.0027E+03
 631.0   1.5348E+00   9.8888E+02
 633.0   1.5666E+00   1.0586E+03
 635.0   1.5984E+00   9.5131E+02
 637.0   1.6048E+00   9.9437E+02
 639.0   1.6112E+00   9.4449E+02
 641.0   1.6083E+00   9.6867E+02
 643.0   1.5960E+00   9.4370E+02
 645.0   1.5838E+00   9.3012E+02
 647.0   1.6324E+00   9.6717E+02
 649.0   1.6811E+00   9.6173E+02
 651.0   1.7334E+00   9.6585E+02
 653.0   1.7893E+00   8.4922E+02
 655.0   1.8452E+00   8.4027E+02
 657.0   1.9477E+00   7.9382E+02
 659.0   2.0502E+00   7.8189E+02
 661.0   2.1697E+00   7.3436E+02
 663.0   2.3062E+00   7.0373E+02
 665.0   2.4427E+00   6.4591E+02
 667.0   2.5322E+00   5.7303E+02
 669.0   2.6217E+00   5.5157E+02
 671.0   2.6322E+00   5.0679E+02
 673.0   2.5637E+00   5.3701E+02
 675.0   2.4952E+00   5.6642E+02
 677.0   2.4447E+00   6.1511E+02
 679.0   2.3942E+00   5.6908E+02
 681.0   2.3160E+00   6.5117E+02
 683.0   2.2101E+00   5.7643E+02
 685.0   2.1042E+00   6.6614E+02
 687.0   1.9737E+00   7.0039E+02
 689.0   1.8432E+00   7.4581E+02
 691.0   1.7443E+00   7.0873E+02
 693.0   1.6770E+00   7.6780E+02
 695.0   1.6097E+00   8.1174E+02
 697.0   1.5667E+00   7.6121E+02
 699.0   1.5237E+00   7.2301E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   13.715
 401.0   3.3130E+00   1.4321E+03
 403.0   3.4346E+00   1.5952E+03
 405.0   3.5564E+00   1.3972E+03
 407.0   3.5907E+00   1.4049E+03
 409.0   3.6254E+00   1.5800E+03
 411.0   3.6755E+00   1.4661E+03
 413.0   3.7411E+00   1.4791E+03
 415.0   3.8071E+00   1.5236E+03
 417.0   3.8294E+00   1.3958E+03
 419.0   3.8522E+00   1.5547E+03
 421.0   3.8679E+00   1.5386E+03
 423.0   3.8768E+00   1.4464E+03
 425.0   3.8865E+00   1.4562E+03
 427.0   3.9254E+00   1.4582E+03
 429.0   3.9650E+00   1.4947E+03
 431.0   3.9976E+00   1.4192E+03
 433.0   4.0233E+00   1.5631E+03
 435.0   4.0495E+00   1.4204E+03
 437.0   4.0322E+00   1.4475E+03
 439.0   4.0153E+00   1.4636E+03
 441.0   3.9770E+00   1.5025E+03
 443.0   3.9171E+00   1.5074E+03
 445.0   3.8579E+00   1.4468E+03
 447.0   3.7994E+00   1.3801E+03
 449.0   3.7415E+00   1.4847E+03
 451.0   3.6913E+00   1.4077E+03
 453.0   3.6487E+00   1.1722E+03
 455.0   3.6063E+00   9.3745E+02
 457.0   3.5796E+00   6.0440E+02
 459.0   3.5529E+00   4.4167E+02
 461.0   3.5268E+00   4.9340E+02
 463.0   3.5012E+00   4.1577E+02
 465.0   3.4758E+00   4.1741E+02
 467.0   3.4218E+00   4.9719E+02
 469.0   3.3682E+00   4.7992E+02
 471.0   3.3075E+00   4.5288E+02
 473.0   3.2400E+00   4.7951E+02
 475.0   3.1728E+00   5.1490E+02
 477.0   3.1061E+00   5.2429E+02
 479.0   3.0395E+00   4.9321E+02
 481.0   2.9878E+00   5.2178E+02
 483.0   2.9507E+00   5.3094E+02
 485.0   2.9139E+00   5.1877E+02
 487.0   2.8774E+00   5.3011E+02
 489.0   2.8414E+00   5.6783E+02
 491.0   2.7909E+00   5.4536E+02
 493.0   2.7263E+00   5.5413E+02
 495.0   2.6619E+00   5.9185E+02
 497.0   2.5834E+00   6.7101E+02
 499.0   2.5052E+00   6.4974E+02
 501.0   2.4496E+00   6.4209E+02
 503.0   2.4162E+00   6.6008E+02
 505.0   2.3832E+00   6.3448E+02
 507.0   2.3364E+00   7.0544E+02
 509.0   2.2899E+00   7.2634E+02
 511.0   2.2435E+00   6.9895E+02
 513.0   2.1975E+00   7.3396E+02
 515.0   2.1512E+00   7.7743E+02
 517.0   2.0595E+00   7.8736E+02
 519.0   1.9680E+00   8.4348E+02
 521.0   1.9054E+00   8.3105E+02
 523.0   1.8716E+00   8.6569E+02
 525.0   1.8381E+00   8.6149E+02
 527.0   1.7908E+00   8.4017E+02
 529.0   1.7437E+00   8.7389E+02
 531.0   1.6967E+00   9.0348E+02
 533.0   1.6499E+00   9.3946E+02
 535.0   1.6033E+00   9.5427E+02
 537.0   1.5571E+00   9.4396E+02
 539.0   1.5109E+00   9.6340E+02
 541.0   1.4653E+00   1.0367E+03
 543.0   1.4202E+00   1.0932E+03
 545.0   1.3753E+00   1.1048E+03
 547.0   1.3312E+00   1.0784E+03
 549.0   1.2874E+00   1.0704E+03
 551.0   1.2432E+00   1.0018E+03
 553.0   1.1987E+00   1.0165E+03
 555.0   1.1544E+00   1.0331E+03
 557.0   1.1099E+00   1.0075E+03
 559.0   1.0656E+00   1.0261E+03
 561.0   1.0285E+00   9.1314E+02
 563.0   9.9857E-01   8.9810E+02
 565.0   9.6873E-01   8.8224E+02
 567.0   9.6808E-01   8.3478E+02
 569.0   9.6754E-01   8.8419E+02
 571.0   9.6071E-01   8.0782E+02
 573.0   9.4766E-01   8.3855E+02
 575.0   9.3461E-01   7.5825E+02
 577.0   9.7931E-01   8.1272E+02
 579.0   1.0243E+00   8.6813E+02
 581.0   1.0363E+00   8.8625E+02
 583.0   1.0154E+00   8.7127E+02
 585.0   9.9450E-01   8.3231E+02
 587.0   1.0177E+00   8.2740E+02
 589.0   1.0410E+00   8.3017E+02
 591.0   1.0309E+00   8.4926E+02
 593.0   9.8769E-01   8.6422E+02
 595.0   9.4457E-01   8.1593E+02
 597.0   9.5342E-01   6.9326E+02
 599.0   9.6236E-01   7.8857E+02
 601.0   1.0018E+00   8.4354E+02
 603.0   1.0724E+00   8.6856E+02
 605.0   1.1432E+00   9.7102E+02
 607.0   1.1170E+00   8.7554E+02
 609.0   1.0908E+00   9.3380E+02
 611.0   1.0851E+00   9.1133E+02
