"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (11/02/2023 12:06)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     2.8683E+00
    8.945     1.9984E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7819E+03     1.8433E+03
    0.000     2.1538E+03     1.8039E+03
    8.950     1.4290E-04     7.4990E-05
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005    8.945
 401.0   6.9147E+00   1.3250E+03
 403.0   7.0010E+00   1.2675E+03
 405.0   7.0896E+00   1.3193E+03
 407.0   7.0736E+00   1.3049E+03
 409.0   7.0598E+00   1.3068E+03
 411.0   7.0658E+00   1.3199E+03
 413.0   7.0917E+00   1.2430E+03
 415.0   7.1194E+00   1.2242E+03
 417.0   7.0955E+00   1.2826E+03
 419.0   7.0733E+00   1.2756E+03
 421.0   7.0436E+00   1.3159E+03
 423.0   7.0067E+00   1.3330E+03
 425.0   6.9713E+00   1.2646E+03
 427.0   6.9726E+00   1.2849E+03
 429.0   6.9754E+00   1.2992E+03
 431.0   6.9705E+00   1.3164E+03
 433.0   6.9584E+00   1.3419E+03
 435.0   6.9476E+00   1.3303E+03
 437.0   6.8854E+00   1.3003E+03
 439.0   6.8245E+00   1.2524E+03
 441.0   6.7387E+00   1.2420E+03
 443.0   6.6279E+00   1.2805E+03
 445.0   6.5185E+00   1.2890E+03
 447.0   6.4117E+00   1.2175E+03
 449.0   6.3063E+00   1.3076E+03
 451.0   6.2114E+00   1.2327E+03
 453.0   6.1270E+00   1.1819E+03
 455.0   6.0438E+00   9.5689E+02
 457.0   5.9806E+00   6.2518E+02
 459.0   5.9185E+00   5.1259E+02
 461.0   5.8579E+00   4.7467E+02
 463.0   5.7988E+00   3.8736E+02
 465.0   5.7407E+00   3.7594E+02
 467.0   5.6486E+00   3.3237E+02
 469.0   5.5574E+00   4.1112E+02
 471.0   5.4584E+00   4.0894E+02
 473.0   5.3516E+00   4.5499E+02
 475.0   5.2456E+00   5.0262E+02
 477.0   5.1405E+00   4.8907E+02
 479.0   5.0361E+00   3.7458E+02
 481.0   4.9501E+00   4.7345E+02
 483.0   4.8824E+00   4.5132E+02
 485.0   4.8154E+00   4.9397E+02
 487.0   4.7492E+00   5.5517E+02
 489.0   4.6837E+00   5.0321E+02
 491.0   4.6013E+00   5.1455E+02
 493.0   4.5020E+00   5.0372E+02
 495.0   4.4033E+00   5.2035E+02
 497.0   4.2879E+00   6.3849E+02
 499.0   4.1731E+00   5.9716E+02
 501.0   4.0860E+00   5.9395E+02
 503.0   4.0264E+00   6.3461E+02
 505.0   3.9674E+00   6.1801E+02
 507.0   3.8921E+00   6.4469E+02
 509.0   3.8173E+00   6.7519E+02
 511.0   3.7431E+00   6.5212E+02
 513.0   3.6695E+00   6.6879E+02
 515.0   3.5964E+00   6.4702E+02
 517.0   3.4682E+00   6.9870E+02
 519.0   3.3406E+00   7.0792E+02
 521.0   3.2488E+00   7.7218E+02
 523.0   3.1926E+00   7.7859E+02
 525.0   3.1369E+00   7.7094E+02
 527.0   3.0644E+00   7.6590E+02
 529.0   2.9925E+00   7.5499E+02
 531.0   2.9210E+00   7.7170E+02
 533.0   2.8500E+00   8.2967E+02
 535.0   2.7795E+00   7.6750E+02
 537.0   2.7095E+00   8.2453E+02
 539.0   2.6399E+00   7.8648E+02
 541.0   2.5710E+00   8.6061E+02
 543.0   2.5029E+00   8.4732E+02
 545.0   2.4351E+00   8.3666E+02
 547.0   2.3684E+00   8.2513E+02
 549.0   2.3020E+00   8.1885E+02
 551.0   2.2355E+00   8.7776E+02
 553.0   2.1688E+00   8.4751E+02
 555.0   2.1024E+00   8.2151E+02
 557.0   2.0360E+00   8.3280E+02
 559.0   1.9699E+00   8.2851E+02
 561.0   1.9130E+00   8.2451E+02
 563.0   1.8652E+00   8.1282E+02
 565.0   1.8177E+00   8.3730E+02
 567.0   1.8069E+00   8.2543E+02
 569.0   1.7964E+00   8.2347E+02
 571.0   1.7782E+00   8.4993E+02
 573.0   1.7523E+00   8.1416E+02
 575.0   1.7266E+00   8.2756E+02
 577.0   1.7734E+00   8.5206E+02
 579.0   1.8205E+00   8.3158E+02
 581.0   1.8263E+00   8.5092E+02
 583.0   1.7907E+00   8.1587E+02
 585.0   1.7554E+00   8.4175E+02
 587.0   1.7750E+00   8.1311E+02
 589.0   1.7948E+00   7.9557E+02
 591.0   1.7729E+00   8.4050E+02
 593.0   1.7093E+00   8.4386E+02
 595.0   1.6461E+00   8.3362E+02
 597.0   1.6455E+00   8.0938E+02
 599.0   1.6451E+00   8.3085E+02
 601.0   1.6840E+00   8.5045E+02
 603.0   1.7622E+00   8.2666E+02
 605.0   1.8407E+00   8.2549E+02
 607.0   1.8021E+00   8.5293E+02
 609.0   1.7636E+00   8.2532E+02
 611.0   1.7508E+00   8.7528E+02
 613.0   1.7635E+00   8.6019E+02
 615.0   1.7764E+00   8.9115E+02
 617.0   1.7915E+00   8.8956E+02
 619.0   1.8067E+00   8.3310E+02
 621.0   1.8309E+00   8.1263E+02
 623.0   1.8640E+00   8.6302E+02
 625.0   1.8973E+00   8.5355E+02
 627.0   1.9310E+00   8.9114E+02
 629.0   1.9649E+00   8.6970E+02
 631.0   1.9992E+00   8.5023E+02
 633.0   2.0340E+00   8.3447E+02
 635.0   2.0689E+00   8.3618E+02
 637.0   2.0722E+00   8.4491E+02
 639.0   2.0755E+00   8.2093E+02
 641.0   2.0679E+00   8.5637E+02
 643.0   2.0495E+00   8.7012E+02
 645.0   2.0311E+00   8.6479E+02
 647.0   2.0865E+00   8.3838E+02
 649.0   2.1419E+00   7.9664E+02
 651.0   2.2010E+00   7.5990E+02
 653.0   2.2638E+00   7.8227E+02
 655.0   2.3266E+00   7.5555E+02
 657.0   2.4458E+00   6.9779E+02
 659.0   2.5651E+00   7.0316E+02
 661.0   2.7065E+00   6.9674E+02
 663.0   2.8699E+00   6.3978E+02
 665.0   3.0334E+00   6.5388E+02
 667.0   3.1401E+00   6.4345E+02
 669.0   3.2469E+00   5.6196E+02
 671.0   3.2567E+00   5.2801E+02
 673.0   3.1694E+00   5.9238E+02
 675.0   3.0823E+00   6.0877E+02
 677.0   3.0165E+00   5.9725E+02
 679.0   2.9507E+00   6.0017E+02
 681.0   2.8508E+00   6.0418E+02
 683.0   2.7167E+00   6.7127E+02
 685.0   2.5826E+00   6.2750E+02
 687.0   2.4176E+00   6.3839E+02
 689.0   2.2527E+00   7.1155E+02
 691.0   2.1261E+00   7.4258E+02
 693.0   2.0376E+00   7.4063E+02
 695.0   1.9492E+00   7.1772E+02
 697.0   1.8884E+00   8.1224E+02
 699.0   1.8276E+00   8.0650E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005    8.945
 401.0   6.2068E+00   1.3225E+03
 403.0   6.2922E+00   1.2650E+03
 405.0   6.3799E+00   1.3167E+03
 407.0   6.3622E+00   1.3024E+03
 409.0   6.3466E+00   1.3043E+03
 411.0   6.3509E+00   1.3175E+03
 413.0   6.3754E+00   1.2405E+03
 415.0   6.4017E+00   1.2218E+03
 417.0   6.3760E+00   1.2803E+03
 419.0   6.3520E+00   1.2734E+03
 421.0   6.3206E+00   1.3138E+03
 423.0   6.2821E+00   1.3309E+03
 425.0   6.2453E+00   1.2626E+03
 427.0   6.2454E+00   1.2830E+03
 429.0   6.2473E+00   1.2972E+03
 431.0   6.2413E+00   1.3144E+03
 433.0   6.2285E+00   1.3399E+03
 435.0   6.2167E+00   1.3282E+03
 437.0   6.1536E+00   1.2982E+03
 439.0   6.0919E+00   1.2503E+03
 441.0   6.0053E+00   1.2398E+03
 443.0   5.8939E+00   1.2784E+03
 445.0   5.7837E+00   1.2869E+03
 447.0   5.6769E+00   1.2155E+03
 449.0   5.5713E+00   1.3057E+03
 451.0   5.4766E+00   1.2308E+03
 453.0   5.3926E+00   1.1800E+03
 455.0   5.3098E+00   9.5506E+02
 457.0   5.2475E+00   6.2355E+02
 459.0   5.1862E+00   5.1137E+02
 461.0   5.1265E+00   4.7361E+02
 463.0   5.0686E+00   3.8742E+02
 465.0   5.0116E+00   3.7602E+02
 467.0   4.9211E+00   3.3335E+02
 469.0   4.8316E+00   4.1111E+02
 471.0   4.7345E+00   4.0870E+02
 473.0   4.6297E+00   4.5434E+02
 475.0   4.5258E+00   5.0154E+02
 477.0   4.4231E+00   4.8827E+02
 479.0   4.3214E+00   3.7468E+02
 481.0   4.2379E+00   4.7262E+02
 483.0   4.1725E+00   4.5069E+02
 485.0   4.1079E+00   4.9293E+02
 487.0   4.0441E+00   5.5390E+02
 489.0   3.9813E+00   5.0216E+02
 491.0   3.9015E+00   5.1347E+02
 493.0   3.8053E+00   5.0255E+02
 495.0   3.7101E+00   5.1923E+02
 497.0   3.5982E+00   6.3701E+02
 499.0   3.4872E+00   5.9576E+02
 501.0   3.4036E+00   5.9255E+02
 503.0   3.3469E+00   6.3310E+02
 505.0   3.2907E+00   6.1648E+02
 507.0   3.2187E+00   6.4312E+02
 509.0   3.1472E+00   6.7361E+02
 511.0   3.0764E+00   6.5061E+02
 513.0   3.0062E+00   6.6728E+02
 515.0   2.9366E+00   6.4556E+02
 517.0   2.8141E+00   6.9727E+02
 519.0   2.6923E+00   7.0659E+02
 521.0   2.6053E+00   7.7086E+02
 523.0   2.5527E+00   7.7730E+02
 525.0   2.5005E+00   7.6967E+02
 527.0   2.4325E+00   7.6467E+02
 529.0   2.3652E+00   7.5380E+02
 531.0   2.2984E+00   7.7054E+02
 533.0   2.2323E+00   8.2853E+02
 535.0   2.1667E+00   7.6642E+02
 537.0   2.1020E+00   8.2347E+02
 539.0   2.0377E+00   7.8546E+02
 541.0   1.9743E+00   8.5962E+02
 543.0   1.9119E+00   8.4636E+02
 545.0   1.8499E+00   8.3571E+02
 547.0   1.7893E+00   8.2422E+02
 549.0   1.7292E+00   8.1796E+02
 551.0   1.6692E+00   8.7688E+02
 553.0   1.6094E+00   8.4666E+02
 555.0   1.5500E+00   8.2067E+02
 557.0   1.4911E+00   8.3198E+02
 559.0   1.4327E+00   8.2771E+02
 561.0   1.3827E+00   8.2372E+02
 563.0   1.3411E+00   8.1203E+02
 565.0   1.3000E+00   8.3652E+02
 567.0   1.2913E+00   8.2461E+02
 569.0   1.2828E+00   8.2263E+02
 571.0   1.2676E+00   8.4908E+02
 573.0   1.2457E+00   8.1332E+02
 575.0   1.2240E+00   8.2672E+02
 577.0   1.2660E+00   8.5117E+02
 579.0   1.3086E+00   8.3063E+02
 581.0   1.3146E+00   8.4996E+02
 583.0   1.2840E+00   8.1494E+02
 585.0   1.2536E+00   8.4086E+02
 587.0   1.2719E+00   8.1220E+02
 589.0   1.2904E+00   7.9463E+02
 591.0   1.2720E+00   8.3958E+02
 593.0   1.2168E+00   8.4299E+02
 595.0   1.1621E+00   8.3281E+02
 597.0   1.1626E+00   8.0854E+02
 599.0   1.1632E+00   8.3000E+02
 601.0   1.1984E+00   8.4953E+02
 603.0   1.2689E+00   8.2563E+02
 605.0   1.3404E+00   8.2437E+02
 607.0   1.3070E+00   8.5184E+02
 609.0   1.2738E+00   8.2427E+02
 611.0   1.2635E+00   8.7426E+02
