"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (10/29/2023 23:24)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     1.6687E+00
   10.805     1.9951E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.8127E+03     1.8141E+03
    0.000     2.1830E+03     1.7872E+03
   10.810     2.2249E-03     1.1618E-03
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   10.805
 401.0   3.7313E+00   1.0504E+03
 403.0   3.8196E+00   1.0294E+03
 405.0   3.9084E+00   1.0419E+03
 407.0   3.9265E+00   1.0083E+03
 409.0   3.9452E+00   1.0789E+03
 411.0   3.9761E+00   1.0724E+03
 413.0   4.0194E+00   1.0816E+03
 415.0   4.0631E+00   1.0607E+03
 417.0   4.0713E+00   1.0503E+03
 419.0   4.0798E+00   1.0901E+03
 421.0   4.0824E+00   1.0922E+03
 423.0   4.0793E+00   1.1153E+03
 425.0   4.0766E+00   1.0586E+03
 427.0   4.0971E+00   1.1101E+03
 429.0   4.1180E+00   1.0878E+03
 431.0   4.1329E+00   1.0762E+03
 433.0   4.1425E+00   1.1220E+03
 435.0   4.1521E+00   1.0510E+03
 437.0   4.1270E+00   1.0112E+03
 439.0   4.1022E+00   1.0684E+03
 441.0   4.0603E+00   1.1053E+03
 443.0   4.0014E+00   1.0505E+03
 445.0   3.9428E+00   1.0994E+03
 447.0   3.8860E+00   1.1051E+03
 449.0   3.8297E+00   1.0246E+03
 451.0   3.7801E+00   1.0330E+03
 453.0   3.7373E+00   1.1339E+03
 455.0   3.6947E+00   9.6217E+02
 457.0   3.6656E+00   8.0653E+02
 459.0   3.6367E+00   6.1824E+02
 461.0   3.6086E+00   5.3966E+02
 463.0   3.5813E+00   4.7611E+02
 465.0   3.5542E+00   4.3620E+02
 467.0   3.5044E+00   4.2896E+02
 469.0   3.4548E+00   4.2915E+02
 471.0   3.3996E+00   4.5052E+02
 473.0   3.3389E+00   4.7620E+02
 475.0   3.2785E+00   4.9470E+02
 477.0   3.2182E+00   5.0212E+02
 479.0   3.1581E+00   5.2781E+02
 481.0   3.1099E+00   5.4701E+02
 483.0   3.0734E+00   5.0101E+02
 485.0   3.0370E+00   5.1414E+02
 487.0   3.0009E+00   5.1870E+02
 489.0   2.9650E+00   5.2161E+02
 491.0   2.9176E+00   5.5655E+02
 493.0   2.8587E+00   5.9563E+02
 495.0   2.8000E+00   5.8238E+02
 497.0   2.7301E+00   6.3398E+02
 499.0   2.6603E+00   6.1561E+02
 501.0   2.6088E+00   5.9311E+02
 503.0   2.5755E+00   6.4527E+02
 505.0   2.5424E+00   6.1362E+02
 507.0   2.4984E+00   6.5756E+02
 509.0   2.4546E+00   6.4853E+02
 511.0   2.4110E+00   6.4434E+02
 513.0   2.3677E+00   6.3456E+02
 515.0   2.3245E+00   6.7598E+02
 517.0   2.2439E+00   6.6458E+02
 519.0   2.1636E+00   6.7474E+02
 521.0   2.1067E+00   6.5537E+02
 523.0   2.0732E+00   6.5911E+02
 525.0   2.0399E+00   6.8942E+02
 527.0   1.9955E+00   6.2012E+02
 529.0   1.9514E+00   6.7596E+02
 531.0   1.9074E+00   6.7936E+02
 533.0   1.8637E+00   7.0566E+02
 535.0   1.8201E+00   7.3854E+02
 537.0   1.7769E+00   6.9015E+02
 539.0   1.7338E+00   7.1767E+02
 541.0   1.6912E+00   6.7687E+02
 543.0   1.6490E+00   7.3374E+02
 545.0   1.6070E+00   7.3588E+02
 547.0   1.5658E+00   6.7201E+02
 549.0   1.5248E+00   7.1917E+02
 551.0   1.4834E+00   6.7373E+02
 553.0   1.4416E+00   6.7429E+02
 555.0   1.4000E+00   6.9327E+02
 557.0   1.3582E+00   6.9385E+02
 559.0   1.3165E+00   7.0586E+02
 561.0   1.2807E+00   6.8018E+02
 563.0   1.2510E+00   6.7550E+02
 565.0   1.2212E+00   6.4816E+02
 567.0   1.2159E+00   6.4337E+02
 569.0   1.2107E+00   6.8651E+02
 571.0   1.2007E+00   6.4913E+02
 573.0   1.1858E+00   6.5715E+02
 575.0   1.1711E+00   6.5609E+02
 577.0   1.2044E+00   6.9492E+02
 579.0   1.2378E+00   6.7565E+02
 581.0   1.2448E+00   6.9337E+02
 583.0   1.2255E+00   7.0920E+02
 585.0   1.2064E+00   6.4345E+02
 587.0   1.2238E+00   6.7489E+02
 589.0   1.2413E+00   7.0024E+02
 591.0   1.2321E+00   6.9459E+02
 593.0   1.1961E+00   7.0389E+02
 595.0   1.1603E+00   6.3403E+02
 597.0   1.1687E+00   7.0385E+02
 599.0   1.1771E+00   6.8809E+02
 601.0   1.2098E+00   6.5447E+02
 603.0   1.2669E+00   6.5491E+02
 605.0   1.3241E+00   6.8517E+02
 607.0   1.3007E+00   7.0915E+02
 609.0   1.2772E+00   7.2119E+02
 611.0   1.2703E+00   7.0543E+02
 613.0   1.2799E+00   7.3836E+02
 615.0   1.2895E+00   7.1530E+02
 617.0   1.3013E+00   6.7183E+02
 619.0   1.3131E+00   6.8928E+02
 621.0   1.3308E+00   6.8816E+02
 623.0   1.3544E+00   7.0504E+02
 625.0   1.3780E+00   7.2958E+02
 627.0   1.4020E+00   7.9844E+02
 629.0   1.4261E+00   7.3278E+02
 631.0   1.4506E+00   6.9921E+02
 633.0   1.4755E+00   7.3007E+02
 635.0   1.5005E+00   7.4688E+02
 637.0   1.5056E+00   7.4482E+02
 639.0   1.5108E+00   7.2347E+02
 641.0   1.5081E+00   7.0709E+02
 643.0   1.4975E+00   6.7540E+02
 645.0   1.4869E+00   7.1638E+02
 647.0   1.5259E+00   7.7492E+02
 649.0   1.5650E+00   7.1872E+02
 651.0   1.6076E+00   6.8434E+02
 653.0   1.6537E+00   6.7708E+02
 655.0   1.6999E+00   6.7191E+02
 657.0   1.7843E+00   7.0149E+02
 659.0   1.8689E+00   6.2421E+02
 661.0   1.9667E+00   6.2083E+02
 663.0   2.0776E+00   5.8563E+02
 665.0   2.1886E+00   5.5120E+02
 667.0   2.2608E+00   5.4850E+02
 669.0   2.3330E+00   5.4027E+02
 671.0   2.3409E+00   5.2691E+02
 673.0   2.2846E+00   5.2037E+02
 675.0   2.2283E+00   5.4371E+02
 677.0   2.1873E+00   5.8226E+02
 679.0   2.1464E+00   5.8753E+02
 681.0   2.0832E+00   5.6233E+02
 683.0   1.9976E+00   5.9981E+02
 685.0   1.9121E+00   5.8674E+02
 687.0   1.8075E+00   6.2312E+02
 689.0   1.7030E+00   5.9129E+02
 691.0   1.6248E+00   6.4658E+02
 693.0   1.5726E+00   6.5786E+02
 695.0   1.5205E+00   6.5900E+02
 697.0   1.4897E+00   6.8746E+02
 699.0   1.4590E+00   6.7404E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   10.805
 401.0   2.9964E+00   1.0515E+03
 403.0   3.0799E+00   1.0304E+03
 405.0   3.1641E+00   1.0429E+03
 407.0   3.1803E+00   1.0094E+03
 409.0   3.1969E+00   1.0800E+03
 411.0   3.2254E+00   1.0735E+03
 413.0   3.2659E+00   1.0827E+03
 415.0   3.3067E+00   1.0619E+03
 417.0   3.3133E+00   1.0515E+03
 419.0   3.3202E+00   1.0915E+03
 421.0   3.3215E+00   1.0937E+03
 423.0   3.3174E+00   1.1167E+03
 425.0   3.3137E+00   1.0601E+03
 427.0   3.3326E+00   1.1117E+03
 429.0   3.3520E+00   1.0894E+03
 431.0   3.3656E+00   1.0777E+03
 433.0   3.3742E+00   1.1234E+03
 435.0   3.3828E+00   1.0523E+03
 437.0   3.3582E+00   1.0123E+03
 439.0   3.3337E+00   1.0695E+03
 441.0   3.2929E+00   1.1064E+03
 443.0   3.2359E+00   1.0515E+03
 445.0   3.1792E+00   1.1004E+03
 447.0   3.1247E+00   1.1061E+03
 449.0   3.0706E+00   1.0256E+03
 451.0   3.0232E+00   1.0341E+03
 453.0   2.9825E+00   1.1350E+03
 455.0   2.9420E+00   9.6326E+02
 457.0   2.9147E+00   8.0764E+02
 459.0   2.8877E+00   6.1943E+02
 461.0   2.8616E+00   5.4097E+02
 463.0   2.8363E+00   4.7759E+02
 465.0   2.8112E+00   4.3790E+02
 467.0   2.7647E+00   4.3077E+02
 469.0   2.7185E+00   4.3082E+02
 471.0   2.6671E+00   4.5204E+02
 473.0   2.6106E+00   4.7754E+02
 475.0   2.5544E+00   4.9600E+02
 477.0   2.4986E+00   5.0325E+02
 479.0   2.4431E+00   5.2882E+02
 481.0   2.3988E+00   5.4791E+02
 483.0   2.3657E+00   5.0198E+02
 485.0   2.3327E+00   5.1501E+02
 487.0   2.3000E+00   5.1950E+02
 489.0   2.2676E+00   5.2236E+02
 491.0   2.2244E+00   5.5717E+02
 493.0   2.1705E+00   5.9613E+02
 495.0   2.1169E+00   5.8285E+02
 497.0   2.0528E+00   6.3434E+02
 499.0   1.9891E+00   6.1596E+02
 501.0   1.9425E+00   5.9346E+02
 503.0   1.9128E+00   6.4547E+02
 505.0   1.8833E+00   6.1376E+02
 507.0   1.8437E+00   6.5766E+02
 509.0   1.8043E+00   6.4860E+02
 511.0   1.7653E+00   6.4439E+02
 513.0   1.7264E+00   6.3460E+02
 515.0   1.6878E+00   6.7602E+02
 517.0   1.6151E+00   6.6465E+02
 519.0   1.5430E+00   6.7487E+02
 521.0   1.4925E+00   6.5556E+02
 523.0   1.4631E+00   6.5927E+02
 525.0   1.4339E+00   6.8956E+02
 527.0   1.3949E+00   6.2032E+02
 529.0   1.3562E+00   6.7613E+02
 531.0   1.3179E+00   6.7953E+02
 533.0   1.2798E+00   7.0585E+02
 535.0   1.2420E+00   7.3874E+02
 537.0   1.2047E+00   6.9035E+02
 539.0   1.1676E+00   7.1787E+02
 541.0   1.1311E+00   6.7708E+02
 543.0   1.0951E+00   7.3394E+02
 545.0   1.0594E+00   7.3609E+02
 547.0   1.0247E+00   6.7221E+02
 549.0   9.9019E-01   7.1936E+02
 551.0   9.5563E-01   6.7391E+02
 553.0   9.2093E-01   6.7445E+02
 555.0   8.8649E-01   6.9343E+02
 557.0   8.5215E-01   6.9398E+02
 559.0   8.1813E-01   7.0598E+02
 561.0   7.8923E-01   6.8028E+02
 563.0   7.6538E-01   6.7558E+02
 565.0   7.4170E-01   6.4822E+02
 567.0   7.3805E-01   6.4338E+02
 569.0   7.3444E-01   6.8648E+02
 571.0   7.2693E-01   6.4907E+02
 573.0   7.1554E-01   6.5708E+02
 575.0   7.0422E-01   6.5602E+02
 577.0   7.3207E-01   6.9479E+02
 579.0   7.6029E-01   6.7546E+02
 581.0   7.6692E-01   6.9317E+02
 583.0   7.5176E-01   7.0903E+02
 585.0   7.3669E-01   6.4330E+02
 587.0   7.5187E-01   6.7471E+02
 589.0   7.6718E-01   7.0003E+02
 591.0   7.6037E-01   6.9438E+02
 593.0   7.3148E-01   7.0372E+02
 595.0   7.0283E-01   6.3388E+02
 597.0   7.1057E-01   7.0366E+02
 599.0   7.1839E-01   6.8786E+02
 601.0   7.4638E-01   6.5416E+02
 603.0   7.9513E-01   6.5451E+02
 605.0   8.4470E-01   6.8468E+02
 607.0   8.2587E-01   7.0869E+02
 609.0   8.0713E-01   7.2075E+02
 611.0   8.0244E-01   7.0500E+02
