"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (08/08/2023 13:18)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     4.2777E-01
   14.595     1.6366E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.8224E+03     1.8442E+03
    0.000     2.3621E+03     1.8337E+03
   14.600     5.4527E-01     2.9057E-01
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   14.595
 401.0   1.5382E+00   1.1424E+03
 403.0   1.5067E+00   1.0515E+03
 405.0   1.4761E+00   1.0674E+03
 407.0   1.4444E+00   1.1278E+03
 409.0   1.4135E+00   1.0824E+03
 411.0   1.3838E+00   1.0613E+03
 413.0   1.3553E+00   1.1072E+03
 415.0   1.3276E+00   1.0058E+03
 417.0   1.2994E+00   1.1011E+03
 419.0   1.2720E+00   1.0405E+03
 421.0   1.2449E+00   1.0058E+03
 423.0   1.2183E+00   1.0584E+03
 425.0   1.1923E+00   9.7954E+02
 427.0   1.1674E+00   1.0017E+03
 429.0   1.1431E+00   9.3082E+02
 431.0   1.1192E+00   9.9123E+02
 433.0   1.0957E+00   9.6362E+02
 435.0   1.0727E+00   9.9103E+02
 437.0   1.0495E+00   9.7076E+02
 439.0   1.0268E+00   9.6277E+02
 441.0   1.0042E+00   9.0038E+02
 443.0   9.8166E-01   9.3903E+02
 445.0   9.5964E-01   9.4810E+02
 447.0   9.3883E-01   8.9589E+02
 449.0   9.1850E-01   8.6058E+02
 451.0   8.9884E-01   8.0790E+02
 453.0   8.7982E-01   7.7963E+02
 455.0   8.6123E-01   8.1578E+02
 457.0   8.4386E-01   7.6783E+02
 459.0   8.2687E-01   7.3870E+02
 461.0   8.1046E-01   8.1102E+02
 463.0   7.9465E-01   6.9349E+02
 465.0   7.7920E-01   7.0490E+02
 467.0   7.6363E-01   6.8125E+02
 469.0   7.4843E-01   6.7156E+02
 471.0   7.3347E-01   6.5408E+02
 473.0   7.1876E-01   6.2189E+02
 475.0   7.0435E-01   6.8641E+02
 477.0   6.9039E-01   6.3642E+02
 479.0   6.7672E-01   5.8703E+02
 481.0   6.6360E-01   5.8634E+02
 483.0   6.5103E-01   5.7441E+02
 485.0   6.3871E-01   5.3938E+02
 487.0   6.2681E-01   5.5702E+02
 489.0   6.1523E-01   5.3759E+02
 491.0   6.0366E-01   5.1369E+02
 493.0   5.9212E-01   5.0140E+02
 495.0   5.8084E-01   4.4686E+02
 497.0   5.6973E-01   4.5816E+02
 499.0   5.5884E-01   4.6958E+02
 501.0   5.4923E-01   5.0384E+02
 503.0   5.4083E-01   4.1404E+02
 505.0   5.3266E-01   4.6413E+02
 507.0   5.2506E-01   4.4624E+02
 509.0   5.1764E-01   4.2606E+02
 511.0   5.1047E-01   3.7701E+02
 513.0   5.0355E-01   3.9745E+02
 515.0   4.9679E-01   3.7485E+02
 517.0   4.8661E-01   3.6791E+02
 519.0   4.7674E-01   3.5991E+02
 521.0   4.6752E-01   3.5935E+02
 523.0   4.5919E-01   3.1313E+02
 525.0   4.5103E-01   3.0043E+02
 527.0   4.4308E-01   3.6299E+02
 529.0   4.3534E-01   3.3740E+02
 531.0   4.2775E-01   3.1225E+02
 533.0   4.2035E-01   3.0572E+02
 535.0   4.1312E-01   2.8283E+02
 537.0   4.0619E-01   2.8946E+02
 539.0   3.9938E-01   2.9161E+02
 541.0   3.9305E-01   2.8276E+02
 543.0   3.8713E-01   2.5301E+02
 545.0   3.8135E-01   2.9206E+02
 547.0   3.7641E-01   2.3806E+02
 549.0   3.7160E-01   2.6761E+02
 551.0   3.6633E-01   2.5822E+02
 553.0   3.6072E-01   2.3987E+02
 555.0   3.5521E-01   2.2355E+02
 557.0   3.4954E-01   2.1954E+02
 559.0   3.4387E-01   1.8391E+02
 561.0   3.3855E-01   2.0247E+02
 563.0   3.3361E-01   1.7935E+02
 565.0   3.2875E-01   2.0169E+02
 567.0   3.2602E-01   1.8739E+02
 569.0   3.2340E-01   2.0289E+02
 571.0   3.2125E-01   2.1725E+02
 573.0   3.1968E-01   1.8013E+02
 575.0   3.1814E-01   1.7928E+02
 577.0   3.2039E-01   1.6717E+02
 579.0   3.2266E-01   1.7170E+02
 581.0   3.2591E-01   1.9009E+02
 583.0   3.3006E-01   1.6377E+02
 585.0   3.3432E-01   2.0202E+02
 587.0   3.4189E-01   1.8292E+02
 589.0   3.4955E-01   1.6088E+02
 591.0   3.5786E-01   1.9063E+02
 593.0   3.6694E-01   2.1407E+02
 595.0   3.7603E-01   1.9792E+02
 597.0   3.9639E-01   1.9445E+02
 599.0   4.1685E-01   1.7638E+02
 601.0   4.3415E-01   2.2781E+02
 603.0   4.4821E-01   2.8064E+02
 605.0   4.6237E-01   2.9996E+02
 607.0   4.6194E-01   2.7834E+02
 609.0   4.6155E-01   3.0752E+02
 611.0   4.6108E-01   2.5815E+02
 613.0   4.6053E-01   2.8321E+02
 615.0   4.6003E-01   2.6187E+02
 617.0   4.6151E-01   2.4507E+02
 619.0   4.6305E-01   2.4829E+02
 621.0   4.6489E-01   2.3661E+02
 623.0   4.6703E-01   2.6088E+02
 625.0   4.6921E-01   2.1530E+02
 627.0   4.7163E-01   2.3012E+02
 629.0   4.7409E-01   2.0574E+02
 631.0   4.7691E-01   2.2782E+02
 633.0   4.8010E-01   2.0993E+02
 635.0   4.8333E-01   2.4556E+02
 637.0   4.8901E-01   2.2523E+02
 639.0   4.9475E-01   2.3341E+02
 641.0   4.9817E-01   2.1440E+02
 643.0   4.9927E-01   2.2084E+02
 645.0   5.0040E-01   2.2966E+02
 647.0   5.0659E-01   2.1703E+02
 649.0   5.1282E-01   2.2881E+02
 651.0   5.2247E-01   2.7861E+02
 653.0   5.3588E-01   2.4085E+02
 655.0   5.4918E-01   2.8756E+02
 657.0   5.6727E-01   3.0216E+02
 659.0   5.8545E-01   1.6773E+02
 661.0   5.9975E-01   2.5107E+02
 663.0   6.1024E-01   2.6599E+02
 665.0   6.2075E-01   2.9844E+02
 667.0   6.2619E-01   2.8778E+02
 669.0   6.3163E-01   3.4579E+02
 671.0   6.3478E-01   3.2561E+02
 673.0   6.3563E-01   2.9304E+02
 675.0   6.3633E-01   2.6149E+02
 677.0   6.4125E-01   2.4065E+02
 679.0   6.4616E-01   3.3140E+02
 681.0   6.5115E-01   3.1417E+02
 683.0   6.5634E-01   2.7674E+02
 685.0   6.6159E-01   3.4394E+02
 687.0   6.7011E-01   3.3208E+02
 689.0   6.7863E-01   2.9080E+02
 691.0   6.9093E-01   2.8048E+02
 693.0   7.0683E-01   2.8841E+02
 695.0   7.2276E-01   3.0640E+02
 697.0   7.4914E-01   3.8369E+02
 699.0   7.7541E-01   3.4427E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   14.595
 401.0   1.2676E+00   1.1426E+03
 403.0   1.2367E+00   1.0517E+03
 405.0   1.2066E+00   1.0677E+03
 407.0   1.1756E+00   1.1282E+03
 409.0   1.1454E+00   1.0828E+03
 411.0   1.1165E+00   1.0617E+03
 413.0   1.0888E+00   1.1078E+03
 415.0   1.0618E+00   1.0064E+03
 417.0   1.0346E+00   1.1018E+03
 419.0   1.0082E+00   1.0413E+03
 421.0   9.8219E-01   1.0067E+03
 423.0   9.5673E-01   1.0593E+03
 425.0   9.3197E-01   9.8056E+02
 427.0   9.0839E-01   1.0028E+03
 429.0   8.8547E-01   9.3193E+02
 431.0   8.6293E-01   9.9236E+02
 433.0   8.4094E-01   9.6475E+02
 435.0   8.1949E-01   9.9216E+02
 437.0   7.9798E-01   9.7188E+02
 439.0   7.7699E-01   9.6387E+02
 441.0   7.5625E-01   9.0147E+02
 443.0   7.3570E-01   9.4014E+02
 445.0   7.1565E-01   9.4921E+02
 447.0   6.9687E-01   8.9701E+02
 449.0   6.7858E-01   8.6171E+02
 451.0   6.6098E-01   8.0905E+02
 453.0   6.4407E-01   7.8079E+02
 455.0   6.2758E-01   8.1695E+02
 457.0   6.1229E-01   7.6902E+02
 459.0   5.9738E-01   7.3990E+02
 461.0   5.8304E-01   8.1224E+02
 463.0   5.6929E-01   6.9471E+02
 465.0   5.5590E-01   7.0613E+02
 467.0   5.4253E-01   6.8248E+02
 469.0   5.2954E-01   6.7278E+02
 471.0   5.1686E-01   6.5528E+02
 473.0   5.0444E-01   6.2306E+02
 475.0   4.9234E-01   6.8754E+02
 477.0   4.8067E-01   6.3751E+02
 479.0   4.6929E-01   5.8808E+02
 481.0   4.5843E-01   5.8736E+02
 483.0   4.4808E-01   5.7541E+02
 485.0   4.3794E-01   5.4035E+02
 487.0   4.2821E-01   5.5796E+02
 489.0   4.1883E-01   5.3851E+02
 491.0   4.0945E-01   5.1457E+02
 493.0   4.0013E-01   5.0225E+02
 495.0   3.9109E-01   4.4768E+02
 497.0   3.8216E-01   4.5894E+02
 499.0   3.7348E-01   4.7032E+02
 501.0   3.6586E-01   5.0454E+02
 503.0   3.5923E-01   4.1470E+02
 505.0   3.5281E-01   4.6476E+02
 507.0   3.4683E-01   4.4684E+02
 509.0   3.4101E-01   4.2663E+02
 511.0   3.3539E-01   3.7757E+02
 513.0   3.3000E-01   3.9799E+02
 515.0   3.2473E-01   3.7538E+02
 517.0   3.1682E-01   3.6843E+02
 519.0   3.0934E-01   3.6043E+02
 521.0   3.0218E-01   3.5986E+02
 523.0   2.9583E-01   3.1364E+02
 525.0   2.8963E-01   3.0093E+02
 527.0   2.8363E-01   3.6349E+02
 529.0   2.7780E-01   3.3789E+02
 531.0   2.7212E-01   3.1273E+02
 533.0   2.6661E-01   3.0619E+02
 535.0   2.6127E-01   2.8329E+02
 537.0   2.5616E-01   2.8992E+02
 539.0   2.5115E-01   2.9205E+02
 541.0   2.4654E-01   2.8319E+02
 543.0   2.4223E-01   2.5343E+02
 545.0   2.3805E-01   2.9247E+02
 547.0   2.3448E-01   2.3845E+02
 549.0   2.3106E-01   2.6797E+02
 551.0   2.2726E-01   2.5856E+02
 553.0   2.2330E-01   2.4019E+02
 555.0   2.1940E-01   2.2385E+02
 557.0   2.1544E-01   2.1983E+02
 559.0   2.1147E-01   1.8417E+02
 561.0   2.0776E-01   2.0271E+02
 563.0   2.0436E-01   1.7958E+02
 565.0   2.0102E-01   2.0190E+02
 567.0   1.9912E-01   1.8758E+02
 569.0   1.9728E-01   2.0306E+02
 571.0   1.9578E-01   2.1740E+02
 573.0   1.9469E-01   1.8027E+02
 575.0   1.9360E-01   1.7942E+02
 577.0   1.9508E-01   1.6730E+02
 579.0   1.9660E-01   1.7182E+02
 581.0   1.9879E-01   1.9021E+02
 583.0   2.0164E-01   1.6388E+02
 585.0   2.0458E-01   2.0213E+02
 587.0   2.0988E-01   1.8301E+02
 589.0   2.1533E-01   1.6095E+02
 591.0   2.2132E-01   1.9068E+02
 593.0   2.2794E-01   2.1411E+02
 595.0   2.3467E-01   1.9793E+02
 597.0   2.5001E-01   1.9442E+02
 599.0   2.6572E-01   1.7631E+02
 601.0   2.7932E-01   2.2771E+02
 603.0   2.9058E-01   2.8051E+02
 605.0   3.0207E-01   2.9980E+02
 607.0   3.0197E-01   2.7818E+02
 609.0   3.0188E-01   3.0736E+02
 611.0   3.0179E-01   2.5799E+02
