"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (08/13/2023 09:22)"
 613.0   4.2996E-01   4.2464E+02
 615.0   4.2847E-01   4.3685E+02
 617.0   4.2817E-01   4.4318E+02
 619.0   4.2792E-01   4.4389E+02
 621.0   4.2781E-01   4.4483E+02
 623.0   4.2816E-01   4.3987E+02
 625.0   4.2847E-01   4.4628E+02
 627.0   4.2890E-01   4.4770E+02
 629.0   4.2961E-01   4.4149E+02
 631.0   4.3045E-01   4.5388E+02
 633.0   4.3148E-01   4.5794E+02
 635.0   4.3257E-01   4.7016E+02
 637.0   4.3478E-01   4.5149E+02
 639.0   4.3699E-01   4.6415E+02
 641.0   4.3774E-01   4.7245E+02
 643.0   4.3727E-01   4.5934E+02
 645.0   4.3670E-01   4.5323E+02
 647.0   4.3980E-01   4.8675E+02
 649.0   4.4284E-01   4.7074E+02
 651.0   4.4800E-01   4.8779E+02
 653.0   4.5534E-01   5.2445E+02
 655.0   4.6277E-01   4.6562E+02
 657.0   4.7375E-01   4.5261E+02
 659.0   4.8503E-01   5.0134E+02
 661.0   4.9446E-01   4.8864E+02
 663.0   5.0194E-01   5.5093E+02
 665.0   5.0963E-01   4.9550E+02
 667.0   5.1353E-01   5.4386E+02
 669.0   5.1741E-01   5.5571E+02
 671.0   5.1863E-01   5.5454E+02
 673.0   5.1722E-01   5.1771E+02
 675.0   5.1580E-01   5.1408E+02
 677.0   5.1728E-01   5.1159E+02
 679.0   5.1882E-01   5.4835E+02
 681.0   5.1999E-01   5.5335E+02
 683.0   5.2089E-01   5.1145E+02
 685.0   5.2179E-01   5.3949E+02
 687.0   5.2451E-01   5.2779E+02
 689.0   5.2727E-01   5.4728E+02
 691.0   5.3307E-01   5.5708E+02
 693.0   5.4194E-01   5.4576E+02
 695.0   5.5070E-01   5.4519E+02
 697.0   5.6714E-01   5.5542E+02
 699.0   5.8381E-01   5.5110E+02
"Kd" "Kd (1/m)"     150       3
 " "
" " "wavelen"    0.005   10.465
 401.0   2.2198E+00   7.2490E+02
 403.0   2.1970E+00   6.9034E+02
 405.0   2.1747E+00   7.0625E+02
 407.0   2.1488E+00   6.7402E+02
 409.0   2.1233E+00   7.1692E+02
 411.0   2.0989E+00   6.9609E+02
 413.0   2.0756E+00   6.9766E+02
 415.0   2.0526E+00   7.2140E+02
 417.0   2.0273E+00   6.2450E+02
 419.0   2.0024E+00   6.6502E+02
 421.0   1.9769E+00   6.3926E+02
 423.0   1.9510E+00   6.6326E+02
 425.0   1.9253E+00   6.4775E+02
 427.0   1.9003E+00   6.2677E+02
 429.0   1.8755E+00   6.2717E+02
 431.0   1.8504E+00   6.3524E+02
 433.0   1.8250E+00   6.2491E+02
 435.0   1.7998E+00   5.8678E+02
 437.0   1.7730E+00   5.9631E+02
 439.0   1.7465E+00   6.2662E+02
 441.0   1.7196E+00   6.1638E+02
 443.0   1.6923E+00   5.7277E+02
 445.0   1.6652E+00   5.7366E+02
 447.0   1.6403E+00   5.6477E+02
 449.0   1.6157E+00   6.1854E+02
 451.0   1.5924E+00   5.6369E+02
 453.0   1.5705E+00   5.4929E+02
 455.0   1.5489E+00   5.5767E+02
 457.0   1.5299E+00   5.5447E+02
 459.0   1.5111E+00   5.8032E+02
 461.0   1.4932E+00   5.1149E+02
 463.0   1.4761E+00   5.2945E+02
 465.0   1.4593E+00   5.3329E+02
 467.0   1.4418E+00   4.9959E+02
 469.0   1.4244E+00   5.3279E+02
 471.0   1.4070E+00   4.9141E+02
 473.0   1.3896E+00   4.9142E+02
 475.0   1.3722E+00   4.9992E+02
 477.0   1.3549E+00   5.2677E+02
 479.0   1.3377E+00   4.9350E+02
 481.0   1.3211E+00   5.1940E+02
 483.0   1.3052E+00   4.9287E+02
 485.0   1.2894E+00   4.9033E+02
 487.0   1.2737E+00   4.6472E+02
 489.0   1.2582E+00   4.8213E+02
 491.0   1.2421E+00   4.9302E+02
 493.0   1.2255E+00   4.5900E+02
 495.0   1.2090E+00   4.8733E+02
 497.0   1.1921E+00   4.9616E+02
 499.0   1.1754E+00   5.2666E+02
 501.0   1.1604E+00   4.5624E+02
 503.0   1.1472E+00   4.5212E+02
 505.0   1.1340E+00   4.6113E+02
 507.0   1.1211E+00   4.9080E+02
 509.0   1.1082E+00   4.5423E+02
 511.0   1.0956E+00   4.6190E+02
 513.0   1.0832E+00   4.6304E+02
 515.0   1.0708E+00   4.6978E+02
 517.0   1.0538E+00   4.4974E+02
 519.0   1.0368E+00   4.1732E+02
 521.0   1.0214E+00   4.4075E+02
 523.0   1.0075E+00   4.4177E+02
 525.0   9.9379E-01   4.4357E+02
 527.0   9.8001E-01   3.9841E+02
 529.0   9.6634E-01   4.4113E+02
 531.0   9.5284E-01   4.2865E+02
 533.0   9.3953E-01   4.0652E+02
 535.0   9.2630E-01   4.2388E+02
 537.0   9.1340E-01   4.1813E+02
 539.0   9.0058E-01   3.9509E+02
 541.0   8.8817E-01   4.4445E+02
 543.0   8.7620E-01   4.0707E+02
 545.0   8.6429E-01   4.0890E+02
 547.0   8.5326E-01   4.0946E+02
 549.0   8.4228E-01   4.2544E+02
 551.0   8.3077E-01   4.0151E+02
 553.0   8.1872E-01   4.0130E+02
 555.0   8.0671E-01   3.8254E+02
 557.0   7.9444E-01   3.5982E+02
 559.0   7.8223E-01   3.6399E+02
 561.0   7.7063E-01   3.8272E+02
 563.0   7.5966E-01   3.7713E+02
 565.0   7.4873E-01   3.8593E+02
 567.0   7.4139E-01   3.8848E+02
 569.0   7.3411E-01   3.7666E+02
 571.0   7.2748E-01   3.5476E+02
 573.0   7.2155E-01   3.6931E+02
 575.0   7.1564E-01   3.4312E+02
 577.0   7.1618E-01   3.6367E+02
 579.0   7.1676E-01   3.6607E+02
 581.0   7.1774E-01   3.6905E+02
 583.0   7.1911E-01   3.6770E+02
 585.0   7.2050E-01   3.7690E+02
 587.0   7.2724E-01   3.7605E+02
 589.0   7.3401E-01   3.7048E+02
 591.0   7.4070E-01   4.1826E+02
 593.0   7.4733E-01   3.8153E+02
 595.0   7.5396E-01   3.6491E+02
 597.0   7.7410E-01   3.8726E+02
 599.0   7.9417E-01   4.0549E+02
 601.0   8.1154E-01   4.3857E+02
 603.0   8.2623E-01   4.1222E+02
 605.0   8.4090E-01   3.9688E+02
 607.0   8.3785E-01   4.2586E+02
 609.0   8.3483E-01   4.1819E+02
 611.0   8.3229E-01   4.5043E+02
 613.0   8.3022E-01   4.2506E+02
 615.0   8.2817E-01   4.3723E+02
 617.0   8.2839E-01   4.4354E+02
 619.0   8.2865E-01   4.4423E+02
 621.0   8.2947E-01   4.4515E+02
 623.0   8.3084E-01   4.4019E+02
 625.0   8.3223E-01   4.4659E+02
 627.0   8.3403E-01   4.4801E+02
 629.0   8.3583E-01   4.4180E+02
 631.0   8.3807E-01   4.5418E+02
 633.0   8.4072E-01   4.5825E+02
 635.0   8.4340E-01   4.7047E+02
 637.0   8.4799E-01   4.5181E+02
 639.0   8.5259E-01   4.6449E+02
 641.0   8.5456E-01   4.7279E+02
 643.0   8.5392E-01   4.5967E+02
 645.0   8.5330E-01   4.5355E+02
 647.0   8.5914E-01   4.8710E+02
 649.0   8.6498E-01   4.7111E+02
 651.0   8.7440E-01   4.8818E+02
 653.0   8.8738E-01   5.2486E+02
 655.0   9.0035E-01   4.6604E+02
 657.0   9.1901E-01   4.5295E+02
 659.0   9.3766E-01   5.0158E+02
 661.0   9.5289E-01   4.8872E+02
 663.0   9.6471E-01   5.5078E+02
 665.0   9.7654E-01   4.9505E+02
 667.0   9.8216E-01   5.4322E+02
 669.0   9.8778E-01   5.5484E+02
 671.0   9.8924E-01   5.5353E+02
 673.0   9.8653E-01   5.1668E+02
 675.0   9.8384E-01   5.1304E+02
 677.0   9.8579E-01   5.1079E+02
 679.0   9.8776E-01   5.4775E+02
 681.0   9.8930E-01   5.5309E+02
 683.0   9.9041E-01   5.1158E+02
 685.0   9.9154E-01   5.3994E+02
 687.0   9.9540E-01   5.2876E+02
 689.0   9.9928E-01   5.4861E+02
 691.0   1.0076E+00   5.5874E+02
 693.0   1.0204E+00   5.4772E+02
 695.0   1.0331E+00   5.4736E+02
 697.0   1.0565E+00   5.5779E+02
 699.0   1.0799E+00   5.5364E+02
"Eo_quantum" "Eo [microEinst/(m^2 s)]"     150       4
 " "
" " "wavel" "in air"    0.000   10.470
 401.0   1.2783E+01   1.0599E+01   7.5379E-06
 403.0   1.2871E+01   1.0708E+01   1.4191E-05
 405.0   1.2494E+01   1.0428E+01   9.8734E-06
 407.0   1.2175E+01   1.0200E+01   1.6126E-05
 409.0   1.2813E+01   1.0774E+01   1.0195E-05
 411.0   1.3379E+01   1.1291E+01   1.2239E-05
 413.0   1.3792E+01   1.1680E+01   1.5957E-05
 415.0   1.4172E+01   1.2043E+01   1.1884E-05
 417.0   1.4155E+01   1.2074E+01   5.5480E-05
 419.0   1.3382E+01   1.1457E+01   3.1386E-05
 421.0   1.4100E+01   1.2119E+01   4.3487E-05
 423.0   1.3828E+01   1.1930E+01   2.9983E-05
 425.0   1.3988E+01   1.2115E+01   3.5379E-05
 427.0   1.3725E+01   1.1932E+01   6.1579E-05
 429.0   1.1990E+01   1.0463E+01   7.0721E-05
 431.0   1.1574E+01   1.0139E+01   5.0251E-05
 433.0   1.4616E+01   1.2852E+01   8.0786E-05
 435.0   1.4823E+01   1.3085E+01   1.1948E-04
 437.0   1.5600E+01   1.3827E+01   1.3217E-04
 439.0   1.4735E+01   1.3114E+01   8.8858E-05
 441.0   1.6003E+01   1.4302E+01   2.2341E-04
 443.0   1.6600E+01   1.4898E+01   1.9701E-04
 445.0   1.6463E+01   1.4839E+01   2.2169E-04
 447.0   1.6944E+01   1.5333E+01   2.8993E-04
 449.0   1.7976E+01   1.6331E+01   1.7103E-04
 451.0   1.8822E+01   1.7163E+01   2.5564E-04
 453.0   1.7789E+01   1.6278E+01   2.7118E-04
 455.0   1.8389E+01   1.6886E+01   3.5523E-04
 457.0   1.8670E+01   1.7195E+01   3.2395E-04
 459.0   1.8439E+01   1.7032E+01   2.5284E-04
 461.0   1.8662E+01   1.7287E+01   6.2466E-04
 463.0   1.8638E+01   1.7310E+01   8.4216E-04
 465.0   1.8635E+01   1.7352E+01   5.5104E-04
 467.0   1.8800E+01   1.7553E+01   9.0352E-04
 469.0   1.9007E+01   1.7793E+01   6.2507E-04
 471.0   1.8911E+01   1.7751E+01   1.1161E-03
 473.0   1.9097E+01   1.7974E+01   7.6787E-04
 475.0   1.9459E+01   1.8365E+01   8.2935E-04
 477.0   1.9783E+01   1.8721E+01   9.3516E-04
 479.0   1.9846E+01   1.8832E+01   1.2678E-03
 481.0   1.9868E+01   1.8902E+01   1.3588E-03
 483.0   1.9873E+01   1.8953E+01   1.3071E-03
 485.0   1.8185E+01   1.7386E+01   1.3195E-03
 487.0   1.7702E+01   1.6967E+01   1.7491E-03
 489.0   1.9395E+01   1.8637E+01   2.2324E-03
 491.0   1.9495E+01   1.8783E+01   1.9782E-03
 493.0   1.9512E+01   1.8854E+01   2.0208E-03
 495.0   2.0370E+01   1.9741E+01   9.0567E-04
 497.0   1.9840E+01   1.9286E+01   1.4084E-03
 499.0   1.9385E+01   1.8903E+01   1.4388E-03
 501.0   1.9143E+01   1.8719E+01   3.0476E-03
 503.0   1.9244E+01   1.8862E+01   2.9364E-03
 505.0   2.0100E+01   1.9748E+01   2.5425E-03
 507.0   2.0357E+01   2.0050E+01   2.2069E-03
 509.0   2.0189E+01   1.9934E+01   2.6281E-03
 511.0   2.0661E+01   2.0450E+01   3.0229E-03
 513.0   2.0143E+01   1.9985E+01   3.7019E-03
 515.0   2.0020E+01   1.9912E+01   3.2084E-03
 517.0   1.8276E+01   1.8250E+01   3.7165E-03
 519.0   1.9146E+01   1.9198E+01   4.6843E-03
 521.0   2.0368E+01   2.0498E+01   3.6236E-03
 523.0   2.0564E+01   2.0763E+01   5.0961E-03
 525.0   2.0752E+01   2.1021E+01   3.6520E-03
 527.0   1.9503E+01   1.9824E+01   8.1186E-03
 529.0   2.1140E+01   2.1561E+01   6.2155E-03
 531.0   2.1456E+01   2.1958E+01   6.2927E-03
 533.0   2.0325E+01   2.0873E+01   6.6652E-03
 535.0   2.1185E+01   2.1832E+01   7.0941E-03
 537.0   2.1446E+01   2.2176E+01   8.5199E-03
 539.0   2.1312E+01   2.2115E+01   9.3423E-03
 541.0   2.0611E+01   2.1460E+01   5.8511E-03
 543.0   2.1438E+01   2.2396E+01   9.9781E-03
 545.0   2.1641E+01   2.2683E+01   1.1561E-02
 547.0   2.1349E+01   2.2444E+01   1.0988E-02
 549.0   2.1252E+01   2.2411E+01   9.0507E-03
 551.0   2.1642E+01   2.2898E+01   1.4672E-02
 553.0   2.1870E+01   2.3223E+01   1.4161E-02
 555.0   2.1922E+01   2.3364E+01   1.9257E-02
 557.0   2.1561E+01   2.3069E+01   2.3525E-02
 559.0   2.1208E+01   2.2781E+01   1.7340E-02
 561.0   2.1713E+01   2.3411E+01   1.6146E-02
 563.0   2.1788E+01   2.3575E+01   2.1855E-02
 565.0   2.1643E+01   2.3503E+01   1.5560E-02
 567.0   2.1624E+01   2.3525E+01   1.2630E-02
 569.0   2.1862E+01   2.3828E+01   1.7970E-02
 571.0   2.1843E+01   2.3844E+01   2.4999E-02
 573.0   2.2617E+01   2.4717E+01   2.3057E-02
 575.0   2.2252E+01   2.4347E+01   2.6259E-02
 577.0   2.2301E+01   2.4346E+01   2.5537E-02
 579.0   2.2325E+01   2.4317E+01   2.6196E-02
 581.0   2.2656E+01   2.4618E+01   2.1522E-02
 583.0   2.2860E+01   2.4773E+01   3.0591E-02
 585.0   2.2438E+01   2.4249E+01   2.5083E-02
 587.0   2.2028E+01   2.3677E+01   2.2808E-02
 589.0   2.0275E+01   2.1677E+01   2.0763E-02
 591.0   2.0682E+01   2.1995E+01   1.3047E-02
 593.0   2.1183E+01   2.2412E+01   1.6506E-02
 595.0   2.1382E+01   2.2507E+01   1.7504E-02
 597.0   2.1642E+01   2.2526E+01   1.5909E-02
 599.0   2.1539E+01   2.2181E+01   1.1977E-02
 601.0   2.1536E+01   2.1976E+01   6.5730E-03
 603.0   2.1810E+01   2.2081E+01   9.6952E-03
 605.0   2.2254E+01   2.2361E+01   9.3954E-03
 607.0   2.2100E+01   2.2188E+01   9.4889E-03
 609.0   2.1904E+01   2.1972E+01   9.5389E-03
 611.0   2.1840E+01   2.1886E+01   6.4238E-03
 613.0   2.1403E+01   2.1421E+01   6.8063E-03
 615.0   2.1157E+01   2.1149E+01   5.0502E-03
 617.0   2.1347E+01   2.1294E+01   4.9791E-03
 619.0   2.2094E+01   2.1992E+01   6.2900E-03
 621.0   2.2130E+01   2.1977E+01   6.4126E-03
 623.0   2.1650E+01   2.1447E+01   6.8371E-03
 625.0   2.1358E+01   2.1105E+01   4.1462E-03
 627.0   2.1393E+01   2.1085E+01   5.5942E-03
 629.0   2.1378E+01   2.1016E+01   4.9459E-03
 631.0   2.1257E+01   2.0840E+01   4.1565E-03
 633.0   2.1341E+01   2.0864E+01   4.2373E-03
 635.0   2.1475E+01   2.0936E+01   2.8631E-03
 637.0   2.1733E+01   2.1114E+01   4.3682E-03
 639.0   2.1840E+01   2.1146E+01   3.1306E-03
 641.0   2.1522E+01   2.0786E+01   3.3636E-03
 643.0   2.1569E+01   2.0797E+01   3.7027E-03
 645.0   2.1352E+01   2.0553E+01   3.3778E-03
 647.0   2.0713E+01   1.9862E+01   2.4964E-03
 649.0   2.0482E+01   1.9566E+01   2.5654E-03
 651.0   2.0641E+01   1.9624E+01   2.3056E-03
 653.0   2.1007E+01   1.9855E+01   1.5613E-03
 655.0   1.9624E+01   1.8443E+01   1.7395E-03
 657.0   1.8969E+01   1.7703E+01   1.5906E-03
 659.0   2.0994E+01   1.9460E+01   1.2716E-03
 661.0   2.1423E+01   1.9746E+01   1.3000E-03
 663.0   2.1418E+01   1.9650E+01   7.3133E-04
 665.0   2.1274E+01   1.9430E+01   8.6576E-04
 667.0   2.1287E+01   1.9385E+01   5.9241E-04
 669.0   2.1358E+01   1.9395E+01   4.3857E-04
 671.0   2.1172E+01   1.9191E+01   5.0849E-04
 673.0   2.1208E+01   1.9208E+01   8.5074E-04
 675.0   2.1266E+01   1.9245E+01   9.3370E-04
