"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (10/28/2023 15:40)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     1.7280E+00
    3.955     5.3210E-01
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7793E+03     1.8437E+03
    0.000     2.1454E+03     1.8031E+03
    3.960     4.1677E+00     2.3770E+00
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005    3.955
 401.0   3.7385E+00   4.6743E+02
 403.0   3.8043E+00   4.2946E+02
 405.0   3.8710E+00   3.6015E+02
 407.0   3.8735E+00   2.7732E+02
 409.0   3.8771E+00   3.4368E+02
 411.0   3.8924E+00   3.3733E+02
 413.0   3.9196E+00   3.6550E+02
 415.0   3.9477E+00   4.0261E+02
 417.0   3.9439E+00   4.9638E+02
 419.0   3.9409E+00   4.6094E+02
 421.0   3.9330E+00   3.3114E+02
 423.0   3.9205E+00   4.3207E+02
 425.0   3.9087E+00   3.7955E+02
 427.0   3.9190E+00   4.7403E+02
 429.0   3.9300E+00   4.1996E+02
 431.0   3.9361E+00   4.5231E+02
 433.0   3.9376E+00   4.6592E+02
 435.0   3.9396E+00   4.5315E+02
 437.0   3.9101E+00   4.4251E+02
 439.0   3.8811E+00   4.4238E+02
 441.0   3.8367E+00   3.3454E+02
 443.0   3.7769E+00   3.5413E+02
 445.0   3.7176E+00   4.0086E+02
 447.0   3.6598E+00   2.8614E+02
 449.0   3.6027E+00   3.5034E+02
 451.0   3.5517E+00   3.4077E+02
 453.0   3.5068E+00   2.5617E+02
 455.0   3.4624E+00   1.6209E+02
 457.0   3.4300E+00   3.1682E+02
 459.0   3.3980E+00   2.8773E+02
 461.0   3.3668E+00   2.2973E+02
 463.0   3.3365E+00   2.9915E+02
 465.0   3.3065E+00   2.8884E+02
 467.0   3.2557E+00   2.5350E+02
 469.0   3.2053E+00   2.4872E+02
 471.0   3.1501E+00   2.0155E+02
 473.0   3.0899E+00   1.7699E+02
 475.0   3.0301E+00   1.0276E+02
 477.0   2.9709E+00   1.6089E+02
 479.0   2.9118E+00   1.0170E+02
 481.0   2.8642E+00   1.0761E+02
 483.0   2.8273E+00   8.5438E+01
 485.0   2.7913E+00   1.2666E+02
 487.0   2.7546E+00   1.4482E+02
 489.0   2.7193E+00   1.6847E+02
 491.0   2.6728E+00   3.6880E+01
 493.0   2.6168E+00   6.9455E+01
 495.0   2.5608E+00   3.4166E+01
 497.0   2.4944E+00   1.0691E+02
 499.0   2.4284E+00   1.0996E+00
 501.0   2.3790E+00   2.0787E+01
 503.0   2.3474E+00  -1.5075E+00
 505.0   2.3155E+00  -1.5027E+00
 507.0   2.2739E+00  -1.4846E+00
 509.0   2.2326E+00  -1.4657E+00
 511.0   2.1915E+00  -1.4435E+00
 513.0   2.1508E+00  -1.4189E+00
 515.0   2.1103E+00  -1.3942E+00
 517.0   2.0353E+00  -1.3360E+00
 519.0   1.9602E+00  -1.2776E+00
 521.0   1.9068E+00  -1.2388E+00
 523.0   1.8752E+00  -1.2199E+00
 525.0   1.8438E+00  -1.2009E+00
 527.0   1.8024E+00  -1.1719E+00
 529.0   1.7610E+00  -1.1427E+00
 531.0   1.7199E+00  -1.1144E+00
 533.0   1.6792E+00  -1.0871E+00
 535.0   1.6385E+00  -1.0595E+00
 537.0   1.5982E+00  -1.0327E+00
 539.0   1.5581E+00  -1.0057E+00
 541.0   1.5186E+00  -9.7954E-01
 543.0   1.4794E+00  -9.5436E-01
 545.0   1.4405E+00  -9.2890E-01
 547.0   1.4025E+00  -9.0678E-01
 549.0   1.3647E+00  -8.8411E-01
 551.0   1.3265E+00  -8.6155E-01
 553.0   1.2879E+00  -8.3889E-01
 555.0   1.2494E+00  -8.1569E-01
 557.0   1.2109E+00  -7.9355E-01
 559.0   1.1724E+00  -7.7061E-01
 561.0   1.1395E+00  -7.5238E-01
 563.0   1.1121E+00  -7.3895E-01
 565.0   1.0848E+00  -7.2490E-01
 567.0   1.0806E+00  -7.3054E-01
 569.0   1.0764E+00  -7.3577E-01
 571.0   1.0677E+00  -7.3466E-01
 573.0   1.0543E+00  -7.2744E-01
 575.0   1.0411E+00  -7.2024E-01
 577.0   1.0733E+00  -7.5211E-01
 579.0   1.1055E+00  -7.8400E-01
 581.0   1.1130E+00  -7.9219E-01
 583.0   1.0958E+00  -7.7668E-01
 585.0   1.0787E+00  -7.6128E-01
 587.0   1.0961E+00  -7.7863E-01
 589.0   1.1138E+00  -7.9608E-01
 591.0   1.1063E+00  -7.9144E-01
 593.0   1.0736E+00  -7.6471E-01
 595.0   1.0411E+00  -7.3797E-01
 597.0   1.0512E+00  -7.5295E-01
 599.0   1.0613E+00  -7.6783E-01
 601.0   1.0940E+00  -8.0281E-01
 603.0   1.1491E+00  -8.5787E-01
 605.0   1.2043E+00  -9.1276E-01
 607.0   1.1825E+00  -8.9334E-01
 609.0   1.1608E+00  -8.7405E-01
 611.0   1.1546E+00  -8.6760E-01
 613.0   1.1638E+00  -8.7394E-01
 615.0   1.1730E+00  -8.8031E-01
 617.0   1.1843E+00  -8.8879E-01
 619.0   1.1956E+00  -8.9730E-01
 621.0   1.2125E+00  -9.1149E-01
 623.0   1.2349E+00  -9.3142E-01
 625.0   1.2574E+00  -9.5135E-01
 627.0   1.2801E+00  -9.7144E-01
 629.0   1.3029E+00  -9.9151E-01
 631.0   1.3260E+00  -1.0120E+00
 633.0   1.3496E+00  -1.0329E+00
 635.0   1.3732E+00  -1.0537E+00
 637.0   1.3786E+00  -1.0584E+00
 639.0   1.3841E+00  -1.0632E+00
 641.0   1.3820E+00  -1.0610E+00
 643.0   1.3724E+00  -1.0518E+00
 645.0   1.3628E+00  -1.0427E+00
 647.0   1.3998E+00  -1.0766E+00
 649.0   1.4369E+00  -1.1104E+00
 651.0   1.4775E+00  -1.1461E+00
 653.0   1.5217E+00  -1.1834E+00
 655.0   1.5660E+00  -1.2205E+00
 657.0   1.6462E+00  -1.2807E+00
 659.0   1.7263E+00  -1.3390E+00
 661.0   1.8182E+00  -1.4041E+00
 663.0   1.9217E+00  -1.4741E+00
 665.0   2.0253E+00  -1.5383E+00
 667.0   2.0926E+00  -1.5790E+00
 669.0   2.1599E+00  -1.6160E+00
 671.0   2.1679E+00  -1.6094E+00
 673.0   2.1164E+00  -1.5629E+00
 675.0   2.0650E+00  -1.5161E+00
 677.0   2.0281E+00  -1.5021E+00
 679.0   1.9911E+00  -1.4866E+00
 681.0   1.9336E+00  -1.4630E+00
 683.0   1.8555E+00  -1.4263E+00
 685.0   1.7774E+00  -1.3830E+00
 687.0   1.6819E+00  -1.3405E+00
 689.0   1.5865E+00  -1.2853E+00
 691.0   1.5155E+00  -1.2483E+00
 693.0   1.4690E+00  -1.2292E+00
 695.0   1.4225E+00  -1.2040E+00
 697.0   1.3966E+00  -1.1927E+00
 699.0   1.3708E+00  -1.1791E+00
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005    3.955
 401.0   3.3061E+00   4.6609E+02
 403.0   3.3708E+00   4.2809E+02
 405.0   3.4368E+00   3.5876E+02
 407.0   3.4384E+00   2.7594E+02
 409.0   3.4410E+00   3.4233E+02
 411.0   3.4552E+00   3.3599E+02
 413.0   3.4816E+00   3.6415E+02
 415.0   3.5086E+00   4.0127E+02
 417.0   3.5039E+00   4.9509E+02
 419.0   3.4998E+00   4.5970E+02
 421.0   3.4912E+00   3.2995E+02
 423.0   3.4775E+00   4.3092E+02
 425.0   3.4650E+00   3.7844E+02
 427.0   3.4745E+00   4.7291E+02
 429.0   3.4851E+00   4.1883E+02
 431.0   3.4905E+00   4.5115E+02
 433.0   3.4915E+00   4.6472E+02
 435.0   3.4931E+00   4.5191E+02
 437.0   3.4631E+00   4.4124E+02
 439.0   3.4339E+00   4.4108E+02
 441.0   3.3892E+00   3.3324E+02
 443.0   3.3292E+00   3.5287E+02
 445.0   3.2699E+00   3.9962E+02
 447.0   3.2123E+00   2.8493E+02
 449.0   3.1553E+00   3.4915E+02
 451.0   3.1046E+00   3.3961E+02
 453.0   3.0602E+00   2.5503E+02
 455.0   3.0162E+00   1.6098E+02
 457.0   2.9845E+00   3.1572E+02
 459.0   2.9532E+00   2.8665E+02
 461.0   2.9227E+00   2.2866E+02
 463.0   2.8932E+00   2.9809E+02
 465.0   2.8639E+00   2.8778E+02
 467.0   2.8143E+00   2.5246E+02
 469.0   2.7651E+00   2.4770E+02
 471.0   2.7113E+00   2.0054E+02
 473.0   2.6524E+00   1.7598E+02
 475.0   2.5943E+00   1.0176E+02
 477.0   2.5368E+00   1.5988E+02
 479.0   2.4794E+00   1.0068E+02
 481.0   2.4337E+00   1.0660E+02
 483.0   2.3984E+00   8.4410E+01
 485.0   2.3643E+00   1.2562E+02
 487.0   2.3287E+00   1.4377E+02
 489.0   2.2953E+00   1.6742E+02
 491.0   2.2504E+00   3.5825E+01
 493.0   2.1968E+00   6.8403E+01
 495.0   2.1429E+00   3.3122E+01
 497.0   2.0789E+00   1.0587E+02
 499.0   2.0155E+00   7.8905E-02
 501.0   1.9682E+00   1.9765E+01
 503.0   1.9386E+00  -2.5478E+00
 505.0   1.9085E+00  -2.5579E+00
 507.0   1.8689E+00  -2.5369E+00
 509.0   1.8297E+00  -2.5134E+00
 511.0   1.7907E+00  -2.4802E+00
 513.0   1.7522E+00  -2.4389E+00
 515.0   1.7139E+00  -2.3969E+00
 517.0   1.6424E+00  -2.2822E+00
 519.0   1.5712E+00  -2.1663E+00
 521.0   1.5209E+00  -2.0924E+00
 523.0   1.4914E+00  -2.0609E+00
 525.0   1.4622E+00  -2.0289E+00
 527.0   1.4236E+00  -1.9747E+00
 529.0   1.3850E+00  -1.9200E+00
 531.0   1.3468E+00  -1.8678E+00
 533.0   1.3091E+00  -1.8183E+00
 535.0   1.2715E+00  -1.7680E+00
 537.0   1.2344E+00  -1.7199E+00
 539.0   1.1976E+00  -1.6710E+00
 541.0   1.1615E+00  -1.6247E+00
 543.0   1.1258E+00  -1.5809E+00
 545.0   1.0904E+00  -1.5361E+00
 547.0   1.0560E+00  -1.5018E+00
 549.0   1.0219E+00  -1.4656E+00
 551.0   9.8765E-01  -1.4306E+00
 553.0   9.5323E-01  -1.3960E+00
 555.0   9.1908E-01  -1.3594E+00
 557.0   8.8499E-01  -1.3269E+00
 559.0   8.5120E-01  -1.2918E+00
 561.0   8.2245E-01  -1.2670E+00
 563.0   7.9876E-01  -1.2525E+00
 565.0   7.7527E-01  -1.2358E+00
 567.0   7.7204E-01  -1.2608E+00
 569.0   7.6888E-01  -1.2842E+00
 571.0   7.6173E-01  -1.2907E+00
 573.0   7.5056E-01  -1.2811E+00
 575.0   7.3954E-01  -1.2715E+00
 577.0   7.6821E-01  -1.3437E+00
 579.0   7.9722E-01  -1.4155E+00
 581.0   8.0444E-01  -1.4343E+00
 583.0   7.8973E-01  -1.4002E+00
 585.0   7.7516E-01  -1.3663E+00
 587.0   7.9123E-01  -1.4052E+00
 589.0   8.0755E-01  -1.4442E+00
 591.0   8.0145E-01  -1.4365E+00
 593.0   7.7310E-01  -1.3822E+00
 595.0   7.4498E-01  -1.3276E+00
 597.0   7.5451E-01  -1.3678E+00
