"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (08/12/2023 07:58)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     4.7459E-01
   16.575     1.7479E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.8118E+03     1.8426E+03
    0.000     2.2935E+03     1.8226E+03
   16.580     1.9540E-01     1.0509E-01
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.575
 401.0   1.5886E+00   1.1291E+03
 403.0   1.5590E+00   1.1756E+03
 405.0   1.5302E+00   1.2011E+03
 407.0   1.4988E+00   1.1295E+03
 409.0   1.4682E+00   1.1207E+03
 411.0   1.4391E+00   1.1876E+03
 413.0   1.4116E+00   1.0770E+03
 415.0   1.3848E+00   1.0914E+03
 417.0   1.3568E+00   1.1350E+03
 419.0   1.3296E+00   1.0842E+03
 421.0   1.3026E+00   1.0776E+03
 423.0   1.2760E+00   1.1136E+03
 425.0   1.2501E+00   1.0607E+03
 427.0   1.2258E+00   1.0189E+03
 429.0   1.2022E+00   1.0366E+03
 431.0   1.1788E+00   1.1138E+03
 433.0   1.1558E+00   1.0329E+03
 435.0   1.1333E+00   1.0535E+03
 437.0   1.1098E+00   9.9191E+02
 439.0   1.0868E+00   1.0516E+03
 441.0   1.0635E+00   9.7887E+02
 443.0   1.0399E+00   1.0084E+03
 445.0   1.0168E+00   1.0127E+03
 447.0   9.9491E-01   9.8163E+02
 449.0   9.7349E-01   9.6015E+02
 451.0   9.5285E-01   9.5085E+02
 453.0   9.3298E-01   9.7916E+02
 455.0   9.1354E-01   9.3863E+02
 457.0   8.9555E-01   9.3990E+02
 459.0   8.7795E-01   9.6958E+02
 461.0   8.6094E-01   8.5327E+02
 463.0   8.4451E-01   8.7800E+02
 465.0   8.2846E-01   8.9213E+02
 467.0   8.1175E-01   8.5986E+02
 469.0   7.9542E-01   8.5687E+02
 471.0   7.7922E-01   8.2011E+02
 473.0   7.6313E-01   8.3794E+02
 475.0   7.4737E-01   7.8582E+02
 477.0   7.3208E-01   7.7766E+02
 479.0   7.1710E-01   7.2275E+02
 481.0   7.0296E-01   7.3935E+02
 483.0   6.8964E-01   6.7231E+02
 485.0   6.7660E-01   6.2195E+02
 487.0   6.6400E-01   6.5774E+02
 489.0   6.5172E-01   5.9360E+02
 491.0   6.3921E-01   6.6558E+02
 493.0   6.2648E-01   6.6237E+02
 495.0   6.1401E-01   6.2255E+02
 497.0   6.0147E-01   5.4192E+02
 499.0   5.8917E-01   5.6775E+02
 501.0   5.7854E-01   4.8622E+02
 503.0   5.6957E-01   5.6894E+02
 505.0   5.6081E-01   4.5134E+02
 507.0   5.5237E-01   5.6381E+02
 509.0   5.4412E-01   5.4708E+02
 511.0   5.3614E-01   4.7611E+02
 513.0   5.2840E-01   5.2670E+02
 515.0   5.2086E-01   4.7620E+02
 517.0   5.0907E-01   4.2102E+02
 519.0   4.9749E-01   3.9080E+02
 521.0   4.8729E-01   4.2245E+02
 523.0   4.7844E-01   4.4240E+02
 525.0   4.6976E-01   4.1232E+02
 527.0   4.6103E-01   3.6325E+02
 529.0   4.5248E-01   3.5031E+02
 531.0   4.4413E-01   3.6763E+02
 533.0   4.3597E-01   3.6595E+02
 535.0   4.2797E-01   4.1156E+02
 537.0   4.2029E-01   3.4816E+02
 539.0   4.1273E-01   3.7301E+02
 541.0   4.0566E-01   3.2752E+02
 543.0   3.9902E-01   3.2767E+02
 545.0   3.9253E-01   3.0835E+02
 547.0   3.8689E-01   2.7656E+02
 549.0   3.8134E-01   3.0144E+02
 551.0   3.7546E-01   2.8872E+02
 553.0   3.6917E-01   2.7842E+02
 555.0   3.6296E-01   2.8664E+02
 557.0   3.5655E-01   2.6402E+02
 559.0   3.5024E-01   2.4962E+02
 561.0   3.4441E-01   2.3403E+02
 563.0   3.3899E-01   2.4023E+02
 565.0   3.3373E-01   2.0485E+02
 567.0   3.3111E-01   2.5162E+02
 569.0   3.2861E-01   2.3645E+02
 571.0   3.2651E-01   2.1739E+02
 573.0   3.2478E-01   2.0689E+02
 575.0   3.2306E-01   1.9698E+02
 577.0   3.2617E-01   2.0313E+02
 579.0   3.2934E-01   2.1547E+02
 581.0   3.3283E-01   1.9351E+02
 583.0   3.3660E-01   2.0924E+02
 585.0   3.4050E-01   2.1285E+02
 587.0   3.4848E-01   2.4687E+02
 589.0   3.5652E-01   1.9350E+02
 591.0   3.6465E-01   2.5218E+02
 593.0   3.7283E-01   2.5837E+02
 595.0   3.8108E-01   2.5119E+02
 597.0   4.0137E-01   2.8445E+02
 599.0   4.2181E-01   3.4265E+02
 601.0   4.3968E-01   2.6414E+02
 603.0   4.5495E-01   3.3462E+02
 605.0   4.7030E-01   3.0092E+02
 607.0   4.6939E-01   2.8466E+02
 609.0   4.6852E-01   2.8634E+02
 611.0   4.6797E-01   2.8729E+02
 613.0   4.6773E-01   3.2995E+02
 615.0   4.6754E-01   3.3785E+02
 617.0   4.6935E-01   3.0468E+02
 619.0   4.7120E-01   2.9745E+02
 621.0   4.7349E-01   3.1005E+02
 623.0   4.7621E-01   2.9461E+02
 625.0   4.7898E-01   2.9048E+02
 627.0   4.8197E-01   2.9490E+02
 629.0   4.8501E-01   3.3839E+02
 631.0   4.8841E-01   3.3101E+02
 633.0   4.9218E-01   2.5583E+02
 635.0   4.9598E-01   2.9770E+02
 637.0   5.0174E-01   3.2323E+02
 639.0   5.0752E-01   2.7526E+02
 641.0   5.1087E-01   2.6874E+02
 643.0   5.1175E-01   3.9017E+02
 645.0   5.1267E-01   3.4013E+02
 647.0   5.1971E-01   3.0396E+02
 649.0   5.2679E-01   3.7209E+02
 651.0   5.3743E-01   3.1324E+02
 653.0   5.5162E-01   3.4658E+02
 655.0   5.6584E-01   3.6509E+02
 657.0   5.8560E-01   3.5300E+02
 659.0   6.0544E-01   3.7663E+02
 661.0   6.2182E-01   3.9043E+02
 663.0   6.3483E-01   3.7750E+02
 665.0   6.4781E-01   3.7405E+02
 667.0   6.5492E-01   4.4918E+02
 669.0   6.6199E-01   4.2320E+02
 671.0   6.6532E-01   4.0788E+02
 673.0   6.6483E-01   3.3655E+02
 675.0   6.6437E-01   3.9735E+02
 677.0   6.6819E-01   3.6063E+02
 679.0   6.7204E-01   3.3741E+02
 681.0   6.7549E-01   4.0260E+02
 683.0   6.7861E-01   4.4389E+02
 685.0   6.8173E-01   4.3782E+02
 687.0   6.8752E-01   2.8859E+02
 689.0   6.9347E-01   3.7923E+02
 691.0   7.0357E-01   3.8795E+02
 693.0   7.1797E-01   4.4881E+02
 695.0   7.3237E-01   4.7529E+02
 697.0   7.5727E-01   4.5123E+02
 699.0   7.8219E-01   3.9768E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.575
 401.0   1.3472E+00   1.1289E+03
 403.0   1.3178E+00   1.1755E+03
 405.0   1.2891E+00   1.2011E+03
 407.0   1.2581E+00   1.1295E+03
 409.0   1.2278E+00   1.1208E+03
 411.0   1.1991E+00   1.1877E+03
 413.0   1.1719E+00   1.0771E+03
 415.0   1.1456E+00   1.0917E+03
 417.0   1.1181E+00   1.1353E+03
 419.0   1.0914E+00   1.0846E+03
 421.0   1.0651E+00   1.0781E+03
 423.0   1.0393E+00   1.1141E+03
 425.0   1.0141E+00   1.0612E+03
 427.0   9.9068E-01   1.0195E+03
 429.0   9.6796E-01   1.0372E+03
 431.0   9.4550E-01   1.1145E+03
 433.0   9.2348E-01   1.0336E+03
 435.0   9.0200E-01   1.0542E+03
 437.0   8.7970E-01   9.9258E+02
 439.0   8.5795E-01   1.0523E+03
 441.0   8.3604E-01   9.7954E+02
 443.0   8.1394E-01   1.0091E+03
 445.0   7.9238E-01   1.0134E+03
 447.0   7.7205E-01   9.8233E+02
 449.0   7.5223E-01   9.6086E+02
 451.0   7.3322E-01   9.5157E+02
 453.0   7.1501E-01   9.7990E+02
 455.0   6.9725E-01   9.3938E+02
 457.0   6.8091E-01   9.4067E+02
 459.0   6.6497E-01   9.7037E+02
 461.0   6.4960E-01   8.5407E+02
 463.0   6.3482E-01   8.7881E+02
 465.0   6.2043E-01   8.9295E+02
 467.0   6.0556E-01   8.6068E+02
 469.0   5.9110E-01   8.5769E+02
 471.0   5.7683E-01   8.2092E+02
 473.0   5.6274E-01   8.3872E+02
 475.0   5.4898E-01   7.8658E+02
 477.0   5.3571E-01   7.7839E+02
 479.0   5.2273E-01   7.2345E+02
 481.0   5.1055E-01   7.4002E+02
 483.0   4.9913E-01   6.7297E+02
 485.0   4.8795E-01   6.2259E+02
 487.0   4.7721E-01   6.5836E+02
 489.0   4.6683E-01   5.9420E+02
 491.0   4.5624E-01   6.6616E+02
 493.0   4.4550E-01   6.6293E+02
 495.0   4.3503E-01   6.2308E+02
 497.0   4.2452E-01   5.4243E+02
 499.0   4.1424E-01   5.6822E+02
 501.0   4.0543E-01   4.8667E+02
 503.0   3.9801E-01   5.6936E+02
 505.0   3.9080E-01   4.5173E+02
 507.0   3.8387E-01   5.6418E+02
 509.0   3.7707E-01   5.4743E+02
 511.0   3.7055E-01   4.7644E+02
 513.0   3.6422E-01   5.2702E+02
 515.0   3.5805E-01   4.7651E+02
 517.0   3.4843E-01   4.2133E+02
 519.0   3.3907E-01   3.9111E+02
 521.0   3.3088E-01   4.2276E+02
 523.0   3.2375E-01   4.4271E+02
 525.0   3.1685E-01   4.1263E+02
 527.0   3.0985E-01   3.6355E+02
 529.0   3.0312E-01   3.5062E+02
 531.0   2.9655E-01   3.6794E+02
 533.0   2.9014E-01   3.6625E+02
 535.0   2.8389E-01   4.1185E+02
 537.0   2.7794E-01   3.4844E+02
 539.0   2.7207E-01   3.7329E+02
 541.0   2.6664E-01   3.2780E+02
 543.0   2.6153E-01   3.2794E+02
 545.0   2.5659E-01   3.0861E+02
 547.0   2.5230E-01   2.7680E+02
 549.0   2.4809E-01   3.0166E+02
 551.0   2.4368E-01   2.8892E+02
 553.0   2.3900E-01   2.7862E+02
 555.0   2.3436E-01   2.8682E+02
 557.0   2.2960E-01   2.6419E+02
 559.0   2.2496E-01   2.4976E+02
 561.0   2.2069E-01   2.3416E+02
 563.0   2.1674E-01   2.4035E+02
 565.0   2.1291E-01   2.0496E+02
 567.0   2.1097E-01   2.5171E+02
 569.0   2.0918E-01   2.3653E+02
 571.0   2.0767E-01   2.1746E+02
 573.0   2.0642E-01   2.0695E+02
 575.0   2.0515E-01   1.9703E+02
 577.0   2.0743E-01   2.0318E+02
 579.0   2.0976E-01   2.1551E+02
 581.0   2.1234E-01   1.9354E+02
 583.0   2.1515E-01   2.0926E+02
 585.0   2.1810E-01   2.1286E+02
 587.0   2.2411E-01   2.4687E+02
 589.0   2.3023E-01   1.9349E+02
 591.0   2.3652E-01   2.5216E+02
 593.0   2.4291E-01   2.5833E+02
 595.0   2.4940E-01   2.5113E+02
 597.0   2.6551E-01   2.8435E+02
 599.0   2.8205E-01   3.4251E+02
 601.0   2.9675E-01   2.6397E+02
 603.0   3.0956E-01   3.3442E+02
 605.0   3.2254E-01   3.0069E+02
 607.0   3.2205E-01   2.8444E+02
 609.0   3.2160E-01   2.8612E+02
 611.0   3.2142E-01   2.8707E+02
