"HYDROLIGHT Run Title:  creating a LUT for different benthic, water column , ect, Pirta P (11/02/2023 12:14)"
  150        20     "(num of wavelengths, num of sheets)"
"wavelength (nm)" "depth (m)"
"line 5: reserved for future use"
"KPAR" "KPAR (mumol phot/m^2 s)"       2       2
 " "
" " "depth" "K_PAR (from Eo)"
    0.005     2.3700E+00
   16.415     1.9857E+02
"PAR" "PAR (mumol phot/m^2 s)"       3       3
 " "
" " "depth" "PAR_Eo"  "PAR_Ed" 
" " "in air"     2.7752E+03     1.8434E+03
    0.000     2.1209E+03     1.7995E+03
   16.420     5.4169E-04     2.6563E-04
"KLu" "KLu (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.415
 401.0   3.9374E+00   1.1608E+03
 403.0   4.1015E+00   1.2981E+03
 405.0   4.2657E+00   1.2155E+03
 407.0   4.3233E+00   1.2659E+03
 409.0   4.3811E+00   1.2687E+03
 411.0   4.4568E+00   1.3001E+03
 413.0   4.5506E+00   1.3295E+03
 415.0   4.6444E+00   1.3081E+03
 417.0   4.6849E+00   1.3773E+03
 419.0   4.7255E+00   1.2727E+03
 421.0   4.7571E+00   1.3697E+03
 423.0   4.7799E+00   1.3601E+03
 425.0   4.8028E+00   1.3343E+03
 427.0   4.8608E+00   1.3145E+03
 429.0   4.9191E+00   1.3753E+03
 431.0   4.9683E+00   1.2818E+03
 433.0   5.0089E+00   1.4051E+03
 435.0   5.0494E+00   1.3728E+03
 437.0   5.0372E+00   1.2600E+03
 439.0   5.0251E+00   1.3139E+03
 441.0   4.9867E+00   1.3180E+03
 443.0   4.9221E+00   1.3176E+03
 445.0   4.8576E+00   1.2936E+03
 447.0   4.7943E+00   1.3869E+03
 449.0   4.7311E+00   1.2897E+03
 451.0   4.6771E+00   1.2573E+03
 453.0   4.6324E+00   1.0921E+03
 455.0   4.5877E+00   6.8430E+02
 457.0   4.5617E+00   4.8416E+02
 459.0   4.5357E+00   3.2972E+02
 461.0   4.5102E+00   3.2337E+02
 463.0   4.4851E+00   2.4472E+02
 465.0   4.4600E+00   2.1048E+02
 467.0   4.4000E+00   2.4052E+02
 469.0   4.3402E+00   2.3165E+02
 471.0   4.2716E+00   2.5456E+02
 473.0   4.1945E+00   2.8418E+02
 475.0   4.1174E+00   2.6539E+02
 477.0   4.0404E+00   2.5853E+02
 479.0   3.9636E+00   3.4958E+02
 481.0   3.9044E+00   2.8327E+02
 483.0   3.8628E+00   3.0466E+02
 485.0   3.8214E+00   2.9309E+02
 487.0   3.7800E+00   3.3643E+02
 489.0   3.7388E+00   2.9169E+02
 491.0   3.6801E+00   3.3578E+02
 493.0   3.6039E+00   3.1027E+02
 495.0   3.5278E+00   3.5359E+02
 497.0   3.4344E+00   3.3162E+02
 499.0   3.3410E+00   3.3167E+02
 501.0   3.2748E+00   4.0842E+02
 503.0   3.2356E+00   4.1916E+02
 505.0   3.1965E+00   3.8753E+02
 507.0   3.1405E+00   3.9605E+02
 509.0   3.0846E+00   3.9217E+02
 511.0   3.0288E+00   4.1280E+02
 513.0   2.9731E+00   4.2565E+02
 515.0   2.9175E+00   4.1773E+02
 517.0   2.8064E+00   4.7353E+02
 519.0   2.6954E+00   4.5458E+02
 521.0   2.6197E+00   4.9944E+02
 523.0   2.5793E+00   4.9556E+02
 525.0   2.5389E+00   5.5774E+02
 527.0   2.4814E+00   5.6013E+02
 529.0   2.4241E+00   5.3628E+02
 531.0   2.3668E+00   5.2267E+02
 533.0   2.3096E+00   5.2639E+02
 535.0   2.2525E+00   5.5890E+02
 537.0   2.1957E+00   5.7293E+02
 539.0   2.1389E+00   6.1889E+02
 541.0   2.0825E+00   6.1072E+02
 543.0   2.0265E+00   6.2601E+02
 545.0   1.9705E+00   6.2569E+02
 547.0   1.9154E+00   6.1267E+02
 549.0   1.8603E+00   6.4409E+02
 551.0   1.8048E+00   6.3735E+02
 553.0   1.7488E+00   6.5488E+02
 555.0   1.6929E+00   6.6139E+02
 557.0   1.6367E+00   6.7615E+02
 559.0   1.5806E+00   6.9121E+02
 561.0   1.5334E+00   7.1777E+02
 563.0   1.4950E+00   7.2378E+02
 565.0   1.4567E+00   7.3864E+02
 567.0   1.4550E+00   7.0004E+02
 569.0   1.4533E+00   7.0412E+02
 571.0   1.4436E+00   7.5334E+02
 573.0   1.4259E+00   7.0889E+02
 575.0   1.4083E+00   7.6668E+02
 577.0   1.4631E+00   7.4149E+02
 579.0   1.5180E+00   7.0696E+02
 581.0   1.5311E+00   6.7759E+02
 583.0   1.5024E+00   7.5368E+02
 585.0   1.4737E+00   7.3363E+02
 587.0   1.5000E+00   7.2247E+02
 589.0   1.5263E+00   7.0245E+02
 591.0   1.5105E+00   7.2836E+02
 593.0   1.4526E+00   7.2512E+02
 595.0   1.3948E+00   7.6833E+02
 597.0   1.3999E+00   7.4337E+02
 599.0   1.4050E+00   7.4523E+02
 601.0   1.4495E+00   7.6957E+02
 603.0   1.5335E+00   7.2721E+02
 605.0   1.6176E+00   6.9974E+02
 607.0   1.5837E+00   7.3909E+02
 609.0   1.5499E+00   7.0424E+02
 611.0   1.5416E+00   6.9613E+02
 613.0   1.5591E+00   7.2270E+02
 615.0   1.5765E+00   6.9617E+02
 617.0   1.5960E+00   7.3290E+02
 619.0   1.6155E+00   7.3099E+02
 621.0   1.6439E+00   7.1836E+02
 623.0   1.6812E+00   6.9874E+02
 625.0   1.7185E+00   6.8652E+02
 627.0   1.7561E+00   6.5627E+02
 629.0   1.7937E+00   6.6158E+02
 631.0   1.8317E+00   6.7568E+02
 633.0   1.8701E+00   6.4040E+02
 635.0   1.9084E+00   4.5885E+02
 637.0   1.9149E+00   5.9143E+02
 639.0   1.9214E+00   5.4412E+02
 641.0   1.9169E+00   5.8592E+02
 643.0   1.9014E+00   6.3487E+02
 645.0   1.8859E+00   5.8381E+02
 647.0   1.9443E+00   5.6265E+02
 649.0   2.0027E+00   5.6381E+02
 651.0   2.0648E+00   5.3310E+02
 653.0   2.1304E+00   5.3459E+02
 655.0   2.1960E+00   4.9761E+02
 657.0   2.3180E+00   4.6566E+02
 659.0   2.4400E+00   4.0580E+02
 661.0   2.5840E+00   3.9963E+02
 663.0   2.7498E+00   3.3166E+02
 665.0   2.9157E+00   3.1271E+02
 667.0   3.0247E+00   2.9924E+02
 669.0   3.1338E+00   3.5492E+02
 671.0   3.1457E+00   2.9449E+02
 673.0   3.0606E+00   2.9539E+02
 675.0   2.9756E+00   3.1807E+02
 677.0   2.9118E+00   3.1326E+02
 679.0   2.8480E+00   3.3408E+02
 681.0   2.7499E+00   3.6310E+02
 683.0   2.6176E+00   3.6227E+02
 685.0   2.4853E+00   3.4259E+02
 687.0   2.3219E+00   3.7263E+02
 689.0   2.1585E+00   4.2254E+02
 691.0   2.0333E+00   4.1497E+02
 693.0   1.9462E+00   4.6782E+02
 695.0   1.8592E+00   5.2055E+02
 697.0   1.7997E+00   4.7181E+02
 699.0   1.7402E+00   5.7621E+02
"Ku" "Ku (1/m)"     150       3
 " "
" " "wavelen"    0.005   16.415
 401.0   3.4383E+00   1.1597E+03
 403.0   3.6008E+00   1.2969E+03
 405.0   3.7638E+00   1.2141E+03
 407.0   3.8202E+00   1.2645E+03
 409.0   3.8771E+00   1.2673E+03
 411.0   3.9518E+00   1.2986E+03
 413.0   4.0447E+00   1.3280E+03
 415.0   4.1377E+00   1.3065E+03
 417.0   4.1773E+00   1.3757E+03
 419.0   4.2169E+00   1.2712E+03
 421.0   4.2477E+00   1.3682E+03
 423.0   4.2697E+00   1.3586E+03
 425.0   4.2917E+00   1.3327E+03
 427.0   4.3494E+00   1.3129E+03
 429.0   4.4073E+00   1.3736E+03
 431.0   4.4560E+00   1.2801E+03
 433.0   4.4964E+00   1.4033E+03
 435.0   4.5367E+00   1.3709E+03
 437.0   4.5241E+00   1.2581E+03
 439.0   4.5115E+00   1.3119E+03
 441.0   4.4727E+00   1.3160E+03
 443.0   4.4076E+00   1.3156E+03
 445.0   4.3428E+00   1.2917E+03
 447.0   4.2791E+00   1.3850E+03
 449.0   4.2158E+00   1.2879E+03
 451.0   4.1620E+00   1.2554E+03
 453.0   4.1175E+00   1.0903E+03
 455.0   4.0731E+00   6.8251E+02
 457.0   4.0474E+00   4.8264E+02
 459.0   4.0221E+00   3.2915E+02
 461.0   3.9971E+00   3.2296E+02
 463.0   3.9727E+00   2.4572E+02
 465.0   3.9484E+00   2.1269E+02
 467.0   3.8893E+00   2.4178E+02
 469.0   3.8303E+00   2.3321E+02
 471.0   3.7628E+00   2.5518E+02
 473.0   3.6869E+00   2.8445E+02
 475.0   3.6110E+00   2.6618E+02
 477.0   3.5354E+00   2.5902E+02
 479.0   3.4600E+00   3.4879E+02
 481.0   3.4023E+00   2.8340E+02
 483.0   3.3622E+00   3.0456E+02
 485.0   3.3221E+00   2.9309E+02
 487.0   3.2822E+00   3.3576E+02
 489.0   3.2426E+00   2.9178E+02
 491.0   3.1855E+00   3.3508E+02
 493.0   3.1111E+00   3.0986E+02
 495.0   3.0369E+00   3.5285E+02
 497.0   2.9455E+00   3.3104E+02
 499.0   2.8544E+00   3.3113E+02
 501.0   2.7903E+00   4.0736E+02
 503.0   2.7527E+00   4.1797E+02
 505.0   2.7152E+00   3.8654E+02
 507.0   2.6612E+00   3.9496E+02
 509.0   2.6073E+00   3.9118E+02
 511.0   2.5535E+00   4.1164E+02
 513.0   2.4997E+00   4.2447E+02
 515.0   2.4462E+00   4.1655E+02
 517.0   2.3385E+00   4.7231E+02
 519.0   2.2311E+00   4.5347E+02
 521.0   2.1585E+00   4.9829E+02
 523.0   2.1201E+00   4.9442E+02
 525.0   2.0817E+00   5.5650E+02
 527.0   2.0271E+00   5.5893E+02
 529.0   1.9725E+00   5.3518E+02
 531.0   1.9182E+00   5.2160E+02
 533.0   1.8640E+00   5.2538E+02
 535.0   1.8100E+00   5.5782E+02
 537.0   1.7565E+00   5.7189E+02
 539.0   1.7032E+00   6.1785E+02
 541.0   1.6503E+00   6.0971E+02
 543.0   1.5979E+00   6.2503E+02
 545.0   1.5457E+00   6.2473E+02
 547.0   1.4946E+00   6.1172E+02
 549.0   1.4436E+00   6.4316E+02
 551.0   1.3924E+00   6.3644E+02
 553.0   1.3410E+00   6.5399E+02
 555.0   1.2899E+00   6.6053E+02
 557.0   1.2387E+00   6.7531E+02
 559.0   1.1879E+00   6.9039E+02
 561.0   1.1454E+00   7.1696E+02
 563.0   1.1112E+00   7.2298E+02
 565.0   1.0771E+00   7.3785E+02
 567.0   1.0763E+00   6.9923E+02
 569.0   1.0755E+00   7.0328E+02
 571.0   1.0674E+00   7.5248E+02
 573.0   1.0521E+00   7.0805E+02
 575.0   1.0368E+00   7.6584E+02
 577.0   1.0873E+00   7.4059E+02
 579.0   1.1383E+00   7.0600E+02
 581.0   1.1511E+00   6.7662E+02
 583.0   1.1256E+00   7.5272E+02
 585.0   1.1002E+00   7.3270E+02
 587.0   1.1251E+00   7.2152E+02
 589.0   1.1501E+00   7.0148E+02
 591.0   1.1364E+00   7.2739E+02
 593.0   1.0842E+00   7.2420E+02
 595.0   1.0322E+00   7.6746E+02
 597.0   1.0378E+00   7.4248E+02
 599.0   1.0433E+00   7.4432E+02
 601.0   1.0849E+00   7.6860E+02
 603.0   1.1633E+00   7.2615E+02
 605.0   1.2426E+00   6.9859E+02
 607.0   1.2121E+00   7.3798E+02
 609.0   1.1817E+00   7.0315E+02
 611.0   1.1752E+00   6.9506E+02
