b1,b2,b3,b4,b5,b6,b7
0.0009421860795125666,0.0010873579937635126,0.001770479026313575,0.0025153563656720285,0.00037174403757136,0.00028663607887432,0.0001380020806282
0.00019445973450895,0.0002192336296232875,0.00032891597970034997,0.0003929946633553,0.00020209854484615997,0.00016399945278074,0.0001508664502679
0.007583477330034367,0.008554462126514275,0.011682841162514127,0.014034598101110385,0.00539125306327082,0.00449345522595514,0.0047676689005413005
0.00028053888187271666,0.0003317820768087625,0.000889724388723225,0.0028134063055323287,0.0008245803020784,0.00032590380878038,0.0030065305422302003
9.946394334448462e-05,0.00010132765089851923,0.000154835508032025,0.0002096858216115857,0.00011926962982494,8.895130804148072e-05,0.00014480338574525
0.0007491719971382,0.0008639168785028625,0.001427144929406425,0.0017855334994391857,0.0009094798966745799,0.0007176693976949599,0.0007263045164010999
0.0004451429645261167,0.0005206121269748624,0.0006868746528846001,0.0007931066746670285,0.00023143210564931997,0.00020375444312824,0.00014347831913515
0.0002837232092892834,0.0003073509288362875,0.00047178997101677504,0.0006255112464134857,0.00032833893460340006,0.00023525918513413998,0.00036069755527200003
0.007158586459447701,0.008968952664397038,0.014576513888757551,0.018302807143816997,0.01584448421674632,0.01466223717784644,0.01162198843901935
0.0033574302716513162,0.004792722089133538,0.009639132579631875,0.014335900076907243,0.0013227620945129202,0.000628579450356382,0.0003319560798000366
0.00231418108253165,0.0024124060727345998,0.0034730289888164753,0.004126352780732986,0.00143388167418592,0.00109757965072054,0.0010275842945233
0.0016063959063085831,0.0018984488862618125,0.002893407813340425,0.0033618382514855566,0.00120889688000622,0.00098987003082984,0.0007324023475322
0.005209798662310717,0.0064110879182368114,0.010123388413009325,0.012869800662672386,0.00779979067953096,0.006399748912297021,0.00612676649040815
0.0016661973897080333,0.0026279174439749753,0.008027036108172575,0.017389658888775743,0.008254668330918079,0.0041496118481837,0.02296693808230075
0.0017789528478220499,0.0022771721893131004,0.00341193295950105,0.0041500538126094,0.0002690915633234,0.00019966477942001998,9.491228699942165e-05
0.00017598831611233333,0.00016902216045107502,0.00025199264527055003,0.00032944571657575716,0.00015545971938934,0.00012119372307193999,0.00016565662575610001
0.0179403193785701,0.02041710995922344,0.023163868387560977,0.022352705850978767,0.00544262047664284,0.00459150373420694,0.00334476284076945
0.0010316392986388834,0.0010932110128518125,0.0016661391770472248,0.0022039363394563,0.0011473733569057998,0.0008182756607664199,0.0013963842355827001
0.00059938750931145,0.00061281854026275,0.000894178237436975,0.0011998867652720717,0.00062062356387818,0.00045623709552145995,0.0007090928489945001
0.004918281016936383,0.0067359126484238,0.011802171690358524,0.018390388238768898,0.0029975402610626397,0.0016705808183305997,0.0020767914228275
0.0011666479903541,0.0012640956312086125,0.002070027444906125,0.002744842846495657,0.0016168664813771198,0.00114879955422294,0.00178727787400865
0.0005281615780731501,0.0005994873069595124,0.000873145222858225,0.0010969186847189143,0.0004922636045558,0.00039964485004791996,0.00036421909652585
0.0017179850284565498,0.0019817403275643624,0.0028973844016498,0.002917964422960128,0.0008767317633331,0.0006206454241343,0.00047280873629845
0.0022592410420741835,0.003118650151773962,0.007617961845616925,0.0127842911276405,0.00358626576960566,0.00231978444826862,0.0029339875399064
0.0012260078285881001,0.0013919416267243374,0.00192179010166975,0.0022187424991447287,0.00038630153265141996,0.00033178775009142,0.0002033387328347
0.005219968995302184,0.006351975578665599,0.01048397715842545,0.012565837799589,0.0071591014947556585,0.005884643199065539,0.0050468864740255
0.0006187920571267334,0.0006914123422456125,0.00099739613461,0.0012528927139760573,0.00055113077323998,0.00044197505271935996,0.0004565807020559
0.0046008958191004505,0.0050831316259909625,0.007525089610997275,0.009449848393645629,0.00356600859374528,0.00283867376122868,0.0032010902065978
0.010409033617957034,0.011735969761207337,0.014739868131989176,0.01751535549868343,0.00633621693221874,0.00490542730097922,0.00507401059762795
0.00036110432351068336,0.0004271806537867125,0.0006691188748660501,0.0008112285510217856,0.00043905713284823997,0.00037917032495338003,0.00026990953432355
0.00023119771867825,0.000234656067379675,0.0003337771728174,0.0004384642433926286,0.00020325673762000004,0.0001503619705954,0.00018515327849454998
0.0055109763017076666,0.006897439848741063,0.013972021988494825,0.022070876010768545,0.00679893792219678,0.00365936163004756,0.007575396822490751
0.009802651530490368,0.011507074684487563,0.017820624793927025,0.025001263597733074,0.011302610240592498,0.00788190545661408,0.0119760868843933
0.0001446071026890667,0.0001511825846435375,0.00022904831775875,0.00030097779471744286,0.00016111782253804,0.0001175862940252557,0.0001981484457821
0.019530424137591266,0.021158371012276363,0.021704856512920923,0.02502314833431743,0.0055817948241143394,0.00395100908249776,0.0038503064910638003
0.0003303240547991833,0.00031048412713699996,0.0006587445244189999,0.0017519080650989856,0.00025540460859822,0.0001527836566170368,0.00017181571850675
8.171461297858838e-05,8.970234563691596e-05,0.00012848564736622498,0.00018353336296315714,0.00012089607467991999,9.569068678430537e-05,0.0001467200137321
0.0004586313680544,0.00047205888282442497,0.000656089527865875,0.0007998176274968572,0.00029533757338797995,0.00021833875363399998,0.0002384423185677
0.00022498619229156664,0.00024088587367375,0.000380994061053225,0.0004890664612523857,0.00028847702589874,0.000214919410091,0.0002904075399205
