b1,b2,b3,b4,b5,b6,b7
0.0001272416887775,0.00010739094694340521,0.000184222540016775,0.0004720273646174,0.00018546384295543998,0.00011530660794771361,0.0005591699292014
0.00069854330316785,0.00072566730248565,0.0010304947861137,0.0011559563090884572,0.00041667476753098003,0.00035030226220058,0.00024736739928305
0.0015042303516780667,0.0015486673407378124,0.0021648319680104503,0.002733437654440486,0.00108772498203594,0.0007728902231053001,0.0009502616185156
0.0018301795106007834,0.0018379317113356374,0.0024909864990371004,0.002820794171212443,0.00087148693604116,0.00070017879828778,0.00079723575033635
0.004838132942521001,0.004821622311621138,0.007730898312042875,0.01029774311400683,0.00618824381173724,0.005146229943559159,0.005058105226248199
0.004642030126991867,0.005836129380356025,0.008850736051943699,0.011792673044513527,0.0007791366959416195,0.0006457568293563867,-0.00015493504465126173
0.038620171295751266,0.03975412615499844,0.0382655931538389,0.03701568807813327,0.01324616671274324,0.01102073510167122,0.00830921178370445
0.00786625789203925,0.00932464792833899,0.01721454387411365,0.02881476528945429,0.016535414081679703,0.011905277089849921,0.0409521922651751
9.858667166489145e-05,0.00010243791750545275,0.000153619483516875,0.00033168529887498576,0.00014586763818266,0.00011504839180734812,0.00030233224368915
0.017286119600533,0.019299933030411824,0.02480339617164625,0.027886297366482814,0.01976353346617938,0.01678499450515856,0.0220075291983854
0.0006436845670866001,0.0007032497342704625,0.0009513758817186249,0.0012801508592274143,0.00028062534881224,0.00022760301053933999,0.0002015786149006
0.00481152626148015,0.005378648714385575,0.0039142522949733,0.003555916389828714,7.414796696813955e-05,0.00019435621323643997,7.212328465664998e-05
0.00037755580507585,0.000400273696491475,0.000565826566011875,0.0006829254341214856,0.00030644450552672,0.00024046582524023998,0.00021412838664115
0.00149642296486465,0.0016888534912965002,0.00201762801731905,0.002476771713716086,0.0006167264675479998,0.0006175599678209401,0.0007027876341206499
0.000457634980418,0.0004988109918287874,0.0007286275611727499,0.0009836860716849142,0.0005187460276383399,0.0003924970543168,0.000414836683722
0.011293763612752833,0.013521281802906387,0.020157955621660773,0.03427664520787821,0.026017422477879,0.01614257329664582,0.0522631084075668
0.0018336981931803165,0.0022696615227430247,0.004523817431467375,0.007960152825271143,0.0026537859250869602,0.0016687999800847203,0.00262367051731405
0.0016702738056797,0.002034534346371625,0.0054568226617888495,0.009802207337863956,0.0006992236629638999,0.00030072664332944654,0.00047861123024874996
0.00264193376757455,0.0032050354641413124,0.0045986278424697,0.005419539045112485,0.00023605913557088004,0.00034882942605272006,0.00061648088124245
0.0023025725037874004,0.0029043711370457374,0.0038866094022501,0.004179868698872128,0.00116503700299334,0.00110238505620362,0.00070719890632045
0.0026874393643114996,0.003295118685957613,0.0059854123222154,0.007773533932875114,0.0055583246856894,0.0051478884105802,0.0033107081162665
0.0006584598944542499,0.0008052910851825499,0.001436017887834025,0.0017523728125263573,0.0010431588896155403,0.0008771924781951001,0.0005279165874953
0.00811272521016795,0.009641890335239212,0.011479057320376625,0.014125086781879199,-0.00021993785026062,-3.4222122775240006e-05,0.00084413964515735
0.0007848581085330834,0.0007984461375926376,0.001557347803002675,0.002586244802545314,0.00021489978553000593,0.00017203689443086138,0.0002294495910176
0.0017779715773675502,0.0019822778775454627,0.00312962366138035,0.004461562822359315,0.00233753823813346,0.00174251582958584,0.00248323491293895
0.00021588968905469997,0.00021061667003601252,0.000300031065093375,0.00039116471156121424,0.00017389735792823998,0.00012694532785300933,0.00018083905252115
0.00037651043686611667,0.000414176246554625,0.0007639365065175,0.0014748925366674,0.00019876615342324,0.00013184363207900587,7.854742347193768e-05
0.0003550322738638333,0.00033727937840221246,0.00080279538569065,0.0025847050952907285,0.00036230883510903996,0.00014097092113186,0.00050555814279775
0.0010252190189748167,0.0014746135145057124,0.0061551787268764,0.012499958648853757,0.005273702341956959,0.0024899352625238,0.00867328099978065
0.0013173698734974,0.0017340561265069498,0.00266675879564285,0.0034837078872555854,0.0015833896858000202,0.00115580125922698,0.00184603343232925
0.0014276975241709832,0.001379723608868675,0.0013919555135153499,0.0015652377918993856,0.0002558955994615,0.00020274699812273901,8.644191620149883e-05
0.0036506153082176665,0.0040195839337944,0.0055984853716196745,0.0068419187967548156,0.00200922297680222,0.0014766338219001601,0.0017933993118511
