0,1,2,3,4
0.9145054,0.17503771,6.262063,3.0270047,1.3622851
1.0396655,0.12435427,7.6835437,2.6368687,1.1153762
0.718856,0.14564124,4.552165,6.7921467,1.4913492
1.2873505,0.09308419,8.667674,5.2870827,1.0545051
0.8477174,0.18984032,4.500135,2.617451,1.3459644
0.7437763,0.13952751,5.445773,3.5227683,1.3647932
1.649904,0.008994683,16.372297,5.486497,13.332284
0.88191086,0.19430842,6.553548,2.5463457,1.3844672
1.0558469,0.17897695,7.2006793,4.4380403,1.3929454
0.79265624,0.17314652,4.64709,4.8044095,1.3935572
1.4290397,0.10887436,14.630455,7.3902116,10.037638
0.9123941,0.18170919,7.27678,6.893967,1.4860058
0.89142406,0.10921349,6.235656,5.197241,1.3167654
1.1018741,0.1326135,7.2297926,3.9845684,1.2826799
0.96179485,0.14805385,7.1020646,3.7993731,1.1723398
0.88972574,0.18194753,5.185945,2.8689358,1.3891563
0.63542014,0.15686898,3.9298775,5.0418277,1.5259498
0.96122193,0.22746764,5.657035,3.4001403,1.2437155
0.9388,0.20132814,6.1843452,7.0092335,1.3871793
0.83923066,0.028230505,5.3041067,4.6981707,1.1443266
0.7889975,0.19335175,4.169102,7.1859226,1.235264
0.90419745,0.07516978,6.2064495,7.166396,1.2713847
1.1027749,0.13070604,8.434967,3.7166078,1.2229316
1.1714834,0.09103722,8.92504,3.33124,1.0851175
1.594524,0.0018516161,15.846379,5.786164,15.0029745
0.955673,0.10656227,6.1164036,2.3815348,1.1489534
0.9301608,0.08533918,5.5900655,5.6391582,1.2476202
1.0747426,0.14458896,8.777825,5.544077,1.2336165
0.9345603,0.2311213,6.5212417,3.1983285,1.3845186
1.1924202,0.0065825037,8.582153,6.963225,1.1691173
1.0848601,0.21326488,8.21945,6.5183253,1.1278764
0.698282,0.17526245,4.164539,6.070515,1.3944608
0.94835335,0.18624301,6.75417,6.213041,1.3321723
0.93169045,0.16071562,7.499493,5.808407,1.4896482
0.68382716,0.20972571,3.4766839,4.70637,1.4039165
0.7915395,0.15573728,4.957706,5.739175,1.2883132
1.2379601,0.13641188,8.258196,7.3572993,1.184285
0.78907114,0.20793608,5.0284767,7.756277,1.4432564
1.2882957,0.09198029,9.080289,8.428903,1.1251239
1.2220169,0.091938846,8.73496,2.5627053,1.1171067
1.1521968,0.11412725,8.229198,7.379478,1.1599143
0.91697437,0.14148152,6.4209685,4.117153,1.3391105
1.3818172,0.074197404,9.209529,4.7644186,1.2751807
1.6027161,0.077743694,16.07271,6.830274,6.6535726
0.7936822,0.18853372,5.0927653,6.0688806,1.3841912
1.2299365,0.065283164,8.895255,5.170345,1.1358929
1.1731703,0.08406741,9.023538,5.720559,1.1711286
0.9647648,0.14787869,6.8874044,4.721962,1.3650966
1.2818747,0.099592246,9.391483,7.770547,1.2758452
0.8655738,0.10224155,6.221982,8.229173,1.2264049
0.9968601,0.18500733,6.0836396,5.0318427,1.2989109
1.3934674,0.063593246,9.932017,8.451618,1.0609248
1.1611646,0.17181654,8.790634,5.677695,1.2049538
1.0079527,0.08716446,6.3773594,6.181773,1.1242409
1.1691476,0.13269591,7.9744186,7.9116664,1.1649125
1.0472277,0.1300923,7.0694056,8.561223,1.2235551
0.81129634,0.14991045,4.9153647,4.9691744,1.5597565
1.0548233,0.04533134,7.945195,6.500682,1.2756814
0.9544421,0.0880681,5.8646245,2.262818,1.4054264
0.8529515,0.16311167,6.118423,8.069611,1.4192405
1.1505549,0.14674483,8.380308,10.642068,1.287002
1.1907895,0.06607128,9.6023,5.6774216,1.3652953
0.7498507,0.03743843,5.100259,6.6953545,1.3845309
1.6880274,0.016995182,16.644833,6.614866,4.626454
1.0162104,0.11686162,6.3317165,5.743621,1.2909924
1.003684,0.058927078,6.2643476,2.1697536,1.3621681
0.7459706,0.18124792,4.445195,5.6378393,1.3339788
0.9385483,0.14376347,6.111559,9.0518675,1.3849652
1.1532801,0.11522127,7.723381,8.039677,1.2542748
1.071591,0.1405349,7.5861206,4.38699,1.3113863
0.94142836,0.21208343,5.060305,3.2028153,1.3385673
1.0730006,0.163324,6.9555864,6.972349,1.2431866
0.995635,0.112449184,6.828561,4.8225403,1.2432243
0.83851177,0.16676292,6.0801477,6.891889,1.4483854
0.8437084,0.16792081,5.373554,8.282814,1.4491937
1.0493572,0.084258705,6.956115,4.6098385,1.3642013
0.9781221,0.08968569,6.8083296,5.649313,1.1997467
0.98297447,0.16441517,7.144541,3.3834915,1.1572295
1.0521718,0.18097322,6.852566,4.660498,1.3781818
0.9401863,0.09264475,5.2802215,4.72299,1.2561026
1.1841536,0.14628792,8.387771,7.1851044,1.194715
1.2908807,0.15483837,9.15524,7.199868,1.0993892
1.0603449,0.076088384,7.8511667,9.378298,1.3157967
1.096782,0.09820904,7.7292433,4.6411133,1.201884
1.4403214,0.02816407,14.930927,10.530609,2.9242852
1.1336335,0.12087215,7.63517,6.7234964,1.1732831
0.77466196,0.11941241,5.364351,4.8788166,1.4705188
1.513511,0.012473221,14.466001,5.021187,4.417472
0.81318176,0.16920535,4.4863644,2.945513,1.4572945
1.2357482,0.10998111,9.920472,5.100344,1.1642582
1.0234455,0.12204994,7.496185,8.855929,1.2917342
1.1257569,0.1403717,8.497535,8.201544,1.165109
1.0857139,0.21731785,7.248699,4.1278315,1.1687775
1.0665519,0.1717504,7.142503,8.293517,1.3046681
1.1554157,0.08168402,7.587519,5.6969695,1.2130079
1.18205,0.058784,8.8801775,4.260632,1.2680643
1.3894806,0.03583013,14.207714,8.846134,13.994981
1.099775,0.15755956,6.167702,4.5803375,1.1447445
0.8883207,0.04412205,6.584207,4.284585,1.4149767
0.8052621,0.1442003,4.274928,4.1068974,1.3608061
0.88061,0.14961313,5.955427,4.959108,1.2700181
1.2007332,0.133042,7.230859,4.1577325,1.3436949
0.77742356,0.089164495,4.9057713,7.5193386,1.4433345
0.84112024,0.07740801,6.2543297,5.0174704,1.5426494
1.5840561,0.066073254,16.157919,5.8956327,3.4651897
0.9238054,0.0802365,6.8289413,4.9225187,1.2089669
1.5075768,0.015125824,14.480667,5.19643,7.046708
1.4646797,0.061285954,14.517371,7.425222,9.985203
0.84833074,0.12228052,5.0438952,5.325002,1.283839
0.98804086,0.12751012,6.990621,7.0918922,1.4539617
1.2591465,0.04288792,8.582312,9.589338,1.090839
1.1349825,0.11497133,7.753831,5.248663,1.110161
1.621887,0.07156792,17.033083,9.25434,19.667393
0.82316184,0.24877377,5.5820203,6.348369,1.5558524
1.0505116,0.14865714,7.4725766,8.137198,1.4376074
1.3052568,0.022216357,9.9001875,7.8127813,1.0562911
0.8981395,0.15772843,5.5627837,4.826217,1.4044214
1.4923543,0.018854043,14.571914,6.8892636,2.9482477
0.90579826,0.16094324,6.599215,5.0856476,1.5196865
1.5496056,0.10847809,15.803748,6.171481,16.223337
1.304071,0.075783424,9.914218,8.647591,1.2987547
0.9417656,0.1609446,5.7859864,6.413997,1.4959781
0.86171436,0.07352073,5.301529,5.9566483,1.3535049
1.0147051,0.17653719,7.092305,7.252077,1.5157446
1.4601119,0.0222555,14.825011,11.720691,0.6063577
0.74778324,0.13237211,4.618864,4.685245,1.398767
0.8831307,0.16775315,5.031484,4.2373934,1.1921878
0.9540932,0.10417453,6.4093475,4.133539,1.1268475
0.87904215,0.17522977,5.3219094,5.310946,1.1804535
0.89996177,0.078097194,5.8703065,9.529817,1.2031665
0.83776003,0.09294056,5.660097,8.050708,1.246205
1.016664,0.082534544,5.432773,2.7198043,1.2068665
1.0591575,0.15512866,7.4169044,8.335589,1.2067212
0.85548246,0.13502307,6.6505823,4.8100324,1.612196
1.3257586,0.044104453,9.382682,7.323316,1.1832883
1.2271255,0.110063784,8.628379,4.2435193,1.2602239
0.9493397,0.15856461,6.85254,6.5521803,1.2456014
0.9197514,0.14279766,6.074534,4.5018506,1.2458843
0.95774984,0.105231926,4.9353027,5.921801,1.3580331
1.1510803,0.12142623,7.8189125,6.441973,1.0517006
1.4675332,0.030888412,15.080216,10.459679,16.322552
1.1642293,0.13977492,9.835259,5.9807324,1.2690481
1.1776226,0.12280959,9.14974,5.8281364,1.0585874
0.99079275,0.1251457,5.5080104,1.7071756,1.5240715
1.5457416,0.053620446,15.638156,6.2162137,3.804463
0.9078685,0.19278422,6.3889065,3.2346926,1.3651206
1.042484,0.065693446,6.5652766,3.9589531,1.2132059
0.9285123,0.10509156,6.829826,5.7396107,1.461648
1.0989534,0.13994144,7.9295096,5.986474,1.3029588
0.746979,0.23378481,4.55467,7.032575,1.4462713
1.6110202,0.064207554,15.371611,7.1778007,18.388483
0.97897136,0.19711836,7.334045,5.272187,1.3912513
0.8668265,0.18654017,5.765295,7.274281,1.4799664
0.95889217,0.053869575,7.55756,11.893868,1.2066424
0.9677592,0.17627996,5.60358,4.669321,1.4407929
0.9652706,0.09385181,7.3615003,7.583933,1.31505
0.95447505,0.14341399,5.792298,1.922245,1.3996726
1.1470388,0.07668776,8.253871,8.115081,1.1514039
1.302739,0.019493587,13.368387,11.196138,14.114491
0.96464413,0.12149033,6.3091884,5.5262675,1.3240838
1.110135,0.1823483,8.114084,5.5276804,1.3071452
1.4829485,0.12667723,15.303623,5.734919,10.39251
1.0164784,0.04501358,7.2722945,7.012294,1.3096477
1.4462695,0.045972202,13.923135,7.372681,11.538778
0.99158084,0.17226754,6.437463,4.4814434,1.2612118
1.0334789,0.14927983,7.4468102,7.8935857,1.3672155
1.5318218,0.055279233,15.359309,4.2047935,4.6583643
1.5835901,0.054259587,15.599129,6.630518,19.408428
1.7773026,0.04784167,18.215631,6.7526207,11.691455
1.0674753,0.15577899,6.577709,7.152387,1.2929503
1.1109315,0.07876864,7.1623325,4.2240043,1.3308241
1.0333637,0.102512084,6.9431744,8.641528,1.3885165
1.2548509,0.1212814,9.271384,4.3917017,1.1967578
0.9658555,0.08736918,5.992823,6.8737836,1.1820236
1.195883,0.05834266,8.540558,5.8296623,1.2402333
1.0283272,0.11752165,7.6410446,7.6552753,1.2994788
0.8896084,0.13010469,5.9498787,7.7852716,1.3472763
1.0469676,0.16355433,7.5234942,4.4129686,1.1981012
1.1362295,0.09336892,8.271228,6.7060986,1.3282777
0.78103536,0.057431083,4.300462,3.7438295,1.4683355
0.90728605,0.17328122,4.4016895,1.483278,1.3297198
0.9365789,0.08692283,6.6972666,4.0949383,1.345526
1.6379545,0.027451431,15.704139,6.708137,15.368555
0.88692826,0.16712575,6.3097296,7.907524,1.3434914
0.90828246,0.14936338,6.0007997,6.756226,1.3985026
0.95888877,0.21169946,6.4534097,2.2819092,1.245239
1.5464144,0.05992199,15.777765,4.042353,8.201861
0.6185096,0.20650901,3.0939426,3.5976555,1.4939942
1.229703,0.05140951,9.368007,12.632314,1.2499502
0.77845865,0.10212987,4.7807717,6.821346,1.5759176
0.5591976,0.1630849,2.4614823,2.9781208,1.4707763
1.2905815,0.16531166,9.614445,6.104907,0.97998303
1.0030507,0.06961303,6.987333,7.7846637,1.3255725
1.0441811,0.06580005,7.591205,4.0206423,1.3962563
1.1311418,0.096501045,8.206429,8.704857,1.2838821
1.074256,0.148911,7.456035,5.3216376,1.1870232
0.987499,0.15198423,5.1646147,5.905555,1.1157469
1.29613,0.13400094,10.712002,9.151021,1.0349051
0.99557364,0.0801134,7.166985,6.2753825,1.2348441
1.3916682,0.046369422,13.669732,7.93588,12.389563
1.1044039,0.18524528,7.3431983,6.6140394,1.0298193
1.3070966,0.08439212,9.962931,5.345631,1.16743
1.0871398,0.04471693,8.116842,10.193517,1.3795841
1.2630178,0.11549722,8.873716,5.135018,1.2999324
1.254771,0.15587692,9.225753,8.124865,1.0809276
1.7027482,0.033450544,16.56789,6.0784397,8.016757
1.438778,0.034036715,14.631854,9.767931,17.257816
0.76783305,0.08705606,4.637395,5.981357,1.4767048
0.8140937,0.13529477,5.0724354,7.0670395,1.476104
0.75007343,0.26373184,4.858391,5.168613,1.5457184
1.4554462,0.084281236,14.738098,8.762901,12.193268
1.0167531,0.082659945,6.7901864,4.2833734,1.1447698
1.6324395,0.039069522,15.925848,7.265759,11.202215
1.1827998,0.19685985,7.6879725,7.932202,1.1462989
1.0055292,0.1666006,6.480179,3.0178213,1.3653535
1.2020385,0.1802965,7.9973836,3.6669552,1.1760322
1.0983523,0.17233638,8.215673,4.2436438,1.1592066
1.1645416,0.11391086,7.366454,6.962819,1.2168902
0.97631216,0.12375149,4.871012,6.0445614,1.3203743
0.9238345,0.10611322,6.689587,7.6076736,1.4032809
0.81815124,0.16562386,5.116395,2.1790867,1.406902
1.0819829,0.15888628,7.590358,6.837646,1.3136382
1.0966294,0.0969309,7.383332,9.054836,1.2176445
1.0400212,0.123698376,7.621297,8.46366,1.189647
1.3586576,0.115235865,14.38803,6.8876877,11.980407
1.0423868,0.146418,8.399331,8.238828,1.4532061
1.5311394,0.071085975,15.165055,6.6752777,14.393849
1.0705237,0.15606035,7.185814,7.682768,1.2090093
1.5617682,0.10091611,16.34775,3.7184665,19.023516
1.0064162,0.14945349,6.728537,6.8450294,1.1809735
0.74968404,0.12679195,5.299152,2.3560233,1.3984607
1.2503531,0.13810033,8.773559,6.4112306,1.1041057
1.2594607,0.2396113,8.646549,6.619019,1.251721
1.6552083,0.0086244615,16.254578,6.032994,8.703494
0.9164959,0.115037695,6.969367,5.1902056,1.2565136
1.4236578,0.040195953,14.028586,11.897576,1.7910627
1.533578,0.033077326,15.555789,6.4623246,6.8775005
1.6405207,0.007756235,15.733752,5.1738043,3.5708447
0.94476056,0.2478552,6.3793197,4.881547,1.3003275
1.4030782,0.0953527,11.263904,7.0062613,1.1204758
1.092443,0.21224752,8.31268,7.944931,1.2145705
0.90888447,0.16062805,6.730025,3.2398894,1.2633286
1.063781,0.25693077,7.724921,7.805986,1.3269796
0.8178438,0.12575482,3.3736062,1.4910041,1.1676416
0.93455595,0.17654629,6.5917993,6.6999817,1.3587661
1.1403399,0.15251695,7.9742713,4.663595,1.3811337
1.0379717,0.123547174,7.2340727,4.305684,1.3113432
1.1727533,0.14424065,8.722295,9.242908,1.2103603
1.184631,0.11019,8.057237,6.9414907,1.1151543
1.2185991,0.15376517,8.642001,4.9340334,1.1691256
0.87380594,0.06393343,5.368251,5.0509143,1.2502064
1.5919594,0.0430982,15.332653,1.6803466,5.212469
0.9443966,0.12398416,5.402291,4.6669583,1.4576755
1.1169398,0.16275564,8.960054,7.157242,1.3054559
1.3898156,0.06642708,13.9317255,6.6007233,3.337762
1.0439229,0.17286615,7.1604943,3.9410927,1.304603
1.1473719,0.13963495,8.144153,1.8592243,1.3580029
1.2114458,0.17627586,8.931139,5.3807244,1.1691248
0.96789086,0.07013306,6.6239567,4.105393,1.164913
0.729786,0.16237807,3.899916,4.5835905,1.3628058
0.9263087,0.16408797,5.493025,6.878189,1.2682644
0.9344711,0.2072567,5.2551227,1.877722,1.3038515
0.7109278,0.24365774,3.8359606,6.817107,1.4266301
1.2556376,0.054601565,8.921627,5.858101,1.0914357
1.6508875,0.014922861,16.80903,5.803692,7.1965065
0.9837007,0.16409078,6.053077,2.741236,1.2808961
0.75009,0.15466647,4.107446,4.318751,1.5680779
1.4574946,0.097537264,15.076366,8.047086,12.821406
1.0087802,0.11109162,7.640336,6.111393,1.3437387
0.9990514,0.14422126,7.2803607,8.774325,1.3858887
1.2260152,0.09227863,9.0690365,5.908323,1.2506236
0.9778572,0.20110194,7.304743,8.185724,1.4453527
1.0981385,0.13739376,8.511443,6.728223,1.1560094
1.6391964,0.007366955,16.12784,10.067527,16.407717
1.1876189,0.16823553,8.639567,7.4417896,1.264974
0.9552647,0.10918623,6.4613333,7.483206,1.3053812
0.9108677,0.10621952,5.12178,7.0129194,1.3505763
1.2758391,0.059970245,9.014854,6.1858506,1.2921864
1.1868058,0.12673974,8.058204,4.9577866,1.2287492
0.99042726,0.1789013,7.013157,3.9011843,1.3141403
0.97086716,0.03729495,6.07752,3.802332,1.1775181
1.7667695,0.01461977,17.574062,8.000167,7.561011
0.9728104,0.11407392,6.673375,8.069555,1.3748593
1.1690174,0.23682162,8.403718,4.838844,1.2537556
1.1729366,0.04800443,7.7807465,7.136868,1.2661846
0.814684,0.12946874,4.590121,4.7919016,1.3100923
1.7518008,0.024250302,16.730825,8.176735,13.349815
0.7449814,0.09887225,4.241512,7.610542,1.4497932
1.128088,0.12048492,7.8907967,7.775379,1.2943135
1.0029379,0.21701644,6.7157464,5.038901,1.4253998
0.9153985,0.0984814,5.9646955,5.3834677,1.342
0.8314056,0.18401279,4.1159587,5.592703,1.3475215
1.3015707,0.124861754,9.434819,5.6091056,1.1263433
1.1871728,0.1260131,9.44295,8.993384,1.3391277
0.56199443,0.23172252,1.6251054,1.6591944,1.4718437
1.5557418,0.0045938105,14.995593,5.9772186,3.7352464
1.6593888,0.1065232,16.288364,0.9264705,15.263405
1.1672909,0.23971042,10.047061,8.13077,1.2784895
0.5156046,0.2067411,2.386833,7.267883,1.534526
0.7919691,0.08748829,4.2468934,5.8128953,1.370612
1.550563,0.06346521,14.645747,6.7795777,9.157142
0.82440966,0.16622691,5.67387,5.2043166,1.4179704
1.70791,0.006807197,17.28422,6.239898,8.742206
1.2588705,0.12532106,8.309633,5.1980004,1.0440999
0.8598368,0.14587036,6.08264,5.9723864,1.3465406
0.88033074,0.12642235,5.740013,4.1820197,1.263584
1.2493281,0.053580165,9.095646,4.9132643,1.2264925
1.186493,0.06315904,7.9117956,3.280346,1.2784545
1.5887556,0.063309215,16.020864,6.7134914,18.05246
1.2273104,0.036301393,9.663998,5.357319,1.2154899
0.99092585,0.12647302,6.631689,5.0922976,1.2643055
1.0022384,0.099859595,7.149088,7.307022,1.2767199
1.1771504,0.14781259,8.6606245,5.619696,1.3102993
1.486844,0.054616857,15.254486,3.937472,6.2531505
1.1809084,0.24180545,9.503017,10.771263,1.2249724
1.0414512,0.12589851,7.882607,3.468494,1.3696481
0.73050076,0.10149504,4.1133533,5.1677117,1.3875362
1.1813875,0.16223642,8.485129,7.201672,1.210289
1.087355,0.14053541,8.360813,7.3692365,1.4447916
1.7312603,0.039385896,17.061747,8.020159,10.6070385
0.731658,0.12124357,4.7822237,5.501956,1.5192246
1.5185007,0.026299285,15.223491,5.760137,14.151687
0.9558363,0.11583034,7.0271626,4.3321824,1.4510708
1.0659072,0.16845222,6.5511885,2.2526903,1.289455
0.9420406,0.20555356,7.0998178,9.541971,1.3339671
1.4114622,0.1014957,14.108,7.2470064,7.86252
1.0909187,0.11165416,7.052104,4.5423255,1.2016943
1.3179309,0.0643098,10.299547,8.677016,1.1485733
0.6199586,0.13845442,3.754194,5.1065345,1.3966193
1.2641681,0.1869375,7.504091,8.891888,1.0986931
0.8923995,0.08337361,6.0113883,3.85906,1.2827163
0.90513736,0.16393259,6.1332655,8.467721,1.1913664
0.9298504,0.17914526,5.718279,11.00652,1.37491
1.2213987,0.10483928,7.598478,3.7952747,0.9327308
1.1883376,0.18474306,8.834032,8.8063545,1.1643124
1.2412261,0.107569,9.0207205,6.945895,1.2324964
0.7235432,0.22402012,4.5685544,7.742836,1.4823908
0.93604255,0.21531767,5.026273,3.4164267,1.3090161
0.91520214,0.11415546,7.265993,3.8165445,1.2996254
1.055439,0.07649555,7.457704,4.445277,1.065416
0.7878768,0.11975446,4.3052745,7.961076,1.3348782
0.935369,0.065645814,5.958531,3.8620594,1.1414897
0.7194123,0.18316436,4.8741374,5.605758,1.4787765
0.62124103,0.15278083,2.9929085,6.0426755,1.3907593
1.1138306,0.16460818,7.952568,7.9458184,1.2923563
0.7547809,0.12539722,3.2882106,4.0268316,1.3925207
0.9456712,0.22260317,6.4620004,6.5832267,1.441587
1.2241021,0.099761404,8.001654,6.009314,1.428179
0.78413475,0.15932375,4.9330144,2.2063432,1.4849932
1.1457893,0.045997627,7.8105145,8.11463,1.0269489
1.3262738,0.15260614,9.912202,9.239932,1.1012655
1.3207293,0.009574304,13.3814745,7.0881166,11.5810795
1.0253198,0.15720716,7.819383,5.271024,1.2560903
1.0451434,0.17324255,7.29189,7.356364,1.3036666
0.90628177,0.073858716,5.5014315,5.183417,1.3918452
0.8839675,0.19220327,5.5216427,6.5052514,1.4650507
1.0533098,0.11987215,6.958105,5.646382,1.3268131
0.7181797,0.109616265,4.70923,11.071323,1.3781668
0.9257022,0.22788294,6.457506,8.779219,1.3329964
1.2956583,0.16837016,9.892928,7.2540126,1.2688007
1.068067,0.22747737,7.3606157,2.248153,1.3029287
1.5237216,0.10405926,15.600542,9.38737,11.975603
1.5367143,0.058760148,14.975951,7.389915,13.759046
0.99578774,0.15615079,6.9822555,5.7052884,1.4446518
0.9491745,0.14015484,6.863436,6.516511,1.5577329
1.0236729,0.10236305,7.7590384,7.518235,1.2869889
0.9641895,0.19691007,5.6690235,2.7725866,1.3465652
0.75177884,0.14793825,3.4737773,4.3318543,1.4409019
1.4868169,0.079111174,14.315188,6.8570914,10.920046
0.9016422,0.15767322,5.1918736,4.068272,1.4479573
0.94306886,0.16135353,5.946332,4.8392096,1.215122
1.4328883,0.02715573,14.405695,9.269775,18.879633
0.9724762,0.16196907,6.827855,4.2572083,1.317667
1.2001046,0.19083048,9.766008,2.2271152,1.2250559
0.82926923,0.16380408,4.4713063,0.9919179,1.2834479
0.8925521,0.13621517,5.7733316,5.959694,1.291709
1.2017674,0.058919907,7.826267,4.519542,1.0481019
1.1104859,0.14157568,7.82134,7.0486507,1.0874727
1.7275658,0.020794116,17.473574,6.4923487,17.27053
1.2032559,0.014478632,8.641838,8.379878,1.2488678
1.078213,0.21894583,7.408698,5.546275,1.2864662
1.0040909,0.15816161,5.7255855,4.139371,1.1678506
1.0294268,0.10866558,7.121105,9.678457,1.3320551
0.9160203,0.15456168,6.0941367,6.1999903,1.3246223
0.80216813,0.054630466,4.141762,8.670143,1.3718464
1.2203275,0.020172715,7.7889132,6.6068907,1.0412534
1.6104743,0.09233427,17.246933,11.010149,19.472706
1.1298896,0.030141057,9.363185,7.9857697,1.0917481
1.093347,0.15057743,6.271926,4.478994,1.2297952
0.74085134,0.09530851,4.3416157,7.666351,1.5249538
