Mean,2.5percent,97.5percent
0.012786506,0.0004357969919510652,0.04217816619202493
0.19205445,0.054115270543843505,0.3206204555928707
5.0492296,2.261182451248169,7.560138583183289
5.549561,2.394035392999649,8.73052315711975
0.93860507,0.7565907299518585,1.108690994977951
