 ,401.0,403.0,405.0,407.0,409.0,411.0,413.0,415.0,417.0,419.0,421.0,423.0,425.0,427.0,429.0,431.0,433.0,435.0,437.0,439.0,441.0,443.0,445.0,447.0,449.0,451.0,453.0,455.0,457.0,459.0,461.0,463.0,465.0,467.0,469.0,471.0,473.0,475.0,477.0,479.0,481.0,483.0,485.0,487.0,489.0,491.0,493.0,495.0,497.0,499.0,501.0,503.0,505.0,507.0,509.0,511.0,513.0,515.0,517.0,519.0,521.0,523.0,525.0,527.0,529.0,531.0,533.0,535.0,537.0,539.0,541.0,543.0,545.0,547.0,549.0,551.0,553.0,555.0,557.0,559.0,561.0,563.0,565.0,567.0,569.0,571.0,573.0,575.0,577.0,579.0,581.0,583.0,585.0,587.0,589.0,591.0,593.0,595.0,597.0,599.0,601.0,603.0,605.0,607.0,609.0,611.0,613.0,615.0,617.0,619.0,621.0,623.0,625.0,627.0,629.0,631.0,633.0,635.0,637.0,639.0,641.0,643.0,645.0,647.0,649.0,651.0,653.0,655.0,657.0,659.0,661.0,663.0,665.0,667.0,669.0,671.0,673.0,675.0,677.0,679.0,681.0,683.0,685.0,687.0,689.0,691.0,693.0,695.0,697.0,699.0
Rrs,1.1489E+00,1.1529E+00,1.1152E+00,1.0830E+00,1.1356E+00,1.1816E+00,1.2136E+00,1.2426E+00,1.2365E+00,1.1646E+00,1.2225E+00,1.1942E+00,1.2035E+00,1.1763E+00,1.0236E+00,9.8435E-01,1.2380E+00,1.2506E+00,1.3109E+00,1.2331E+00,1.3338E+00,1.3778E+00,1.3607E+00,1.3948E+00,1.4737E+00,1.5367E+00,1.4465E+00,1.4892E+00,1.5060E+00,1.4816E+00,1.4936E+00,1.4860E+00,1.4800E+00,1.4873E+00,1.4978E+00,1.4844E+00,1.4931E+00,1.5154E+00,1.5346E+00,1.5334E+00,1.5291E+00,1.5235E+00,1.3886E+00,1.3465E+00,1.4696E+00,1.4712E+00,1.4666E+00,1.5249E+00,1.4791E+00,1.4393E+00,1.4156E+00,1.4175E+00,1.4748E+00,1.4878E+00,1.4697E+00,1.4982E+00,1.4548E+00,1.4403E+00,1.3090E+00,1.3653E+00,1.4462E+00,1.4540E+00,1.4611E+00,1.3674E+00,1.4758E+00,1.4915E+00,1.4069E+00,1.4602E+00,1.4718E+00,1.4564E+00,1.4025E+00,1.4527E+00,1.4602E+00,1.4345E+00,1.4221E+00,1.4421E+00,1.4509E+00,1.4480E+00,1.4179E+00,1.3884E+00,1.4152E+00,1.4140E+00,1.3985E+00,1.3921E+00,1.4022E+00,1.3959E+00,1.4403E+00,1.4121E+00,1.4120E+00,1.4103E+00,1.4281E+00,1.4379E+00,1.4083E+00,1.3810E+00,1.2696E+00,1.2934E+00,1.3230E+00,1.3337E+00,1.3508E+00,1.3450E+00,1.3447E+00,1.3610E+00,1.3878E+00,1.3744E+00,1.3585E+00,1.3510E+00,1.3205E+00,1.3020E+00,1.3107E+00,1.3534E+00,1.3526E+00,1.3204E+00,1.2997E+00,1.2990E+00,1.2953E+00,1.2852E+00,1.2877E+00,1.2930E+00,1.3061E+00,1.3100E+00,1.2882E+00,1.2879E+00,1.2719E+00,1.2316E+00,1.2157E+00,1.2234E+00,1.2435E+00,1.1601E+00,1.1204E+00,1.2387E+00,1.2623E+00,1.2600E+00,1.2494E+00,1.2476E+00,1.2492E+00,1.2355E+00,1.2344E+00,1.2346E+00,1.2311E+00,1.2227E+00,1.2129E+00,1.2061E+00,1.1870E+00,1.0245E+00,1.0314E+00,1.0762E+00,1.0696E+00,1.0726E+00,1.1190E+00,1.1025E+00
Rrs,1.1540E+00,1.1580E+00,1.1201E+00,1.0877E+00,1.1404E+00,1.1866E+00,1.2186E+00,1.2476E+00,1.2415E+00,1.1692E+00,1.2273E+00,1.1989E+00,1.2081E+00,1.1807E+00,1.0274E+00,9.8800E-01,1.2426E+00,1.2551E+00,1.3155E+00,1.2375E+00,1.3384E+00,1.3825E+00,1.3654E+00,1.3995E+00,1.4786E+00,1.5418E+00,1.4513E+00,1.4940E+00,1.5108E+00,1.4863E+00,1.4983E+00,1.4906E+00,1.4846E+00,1.4918E+00,1.5023E+00,1.4888E+00,1.4975E+00,1.5198E+00,1.5390E+00,1.5378E+00,1.5334E+00,1.5278E+00,1.3925E+00,1.3502E+00,1.4735E+00,1.4752E+00,1.4705E+00,1.5289E+00,1.4830E+00,1.4430E+00,1.4192E+00,1.4211E+00,1.4785E+00,1.4915E+00,1.4734E+00,1.5019E+00,1.4584E+00,1.4437E+00,1.3121E+00,1.3685E+00,1.4496E+00,1.4574E+00,1.4644E+00,1.3705E+00,1.4791E+00,1.4949E+00,1.4100E+00,1.4634E+00,1.4750E+00,1.4595E+00,1.4055E+00,1.4558E+00,1.4633E+00,1.4375E+00,1.4251E+00,1.4451E+00,1.4539E+00,1.4510E+00,1.4207E+00,1.3912E+00,1.4181E+00,1.4168E+00,1.4013E+00,1.3948E+00,1.4049E+00,1.3986E+00,1.4430E+00,1.4147E+00,1.4146E+00,1.4129E+00,1.4307E+00,1.4405E+00,1.4109E+00,1.3835E+00,1.2719E+00,1.2957E+00,1.3254E+00,1.3361E+00,1.3532E+00,1.3473E+00,1.3470E+00,1.3634E+00,1.3902E+00,1.3768E+00,1.3608E+00,1.3533E+00,1.3227E+00,1.3042E+00,1.3128E+00,1.3556E+00,1.3548E+00,1.3225E+00,1.3018E+00,1.3011E+00,1.2974E+00,1.2873E+00,1.2897E+00,1.2950E+00,1.3081E+00,1.3120E+00,1.2901E+00,1.2899E+00,1.2738E+00,1.2335E+00,1.2175E+00,1.2252E+00,1.2453E+00,1.1618E+00,1.1220E+00,1.2404E+00,1.2641E+00,1.2617E+00,1.2512E+00,1.2493E+00,1.2509E+00,1.2372E+00,1.2361E+00,1.2363E+00,1.2328E+00,1.2244E+00,1.2145E+00,1.2077E+00,1.1885E+00,1.0259E+00,1.0327E+00,1.0776E+00,1.0709E+00,1.0740E+00,1.1205E+00,1.1039E+00
Rrs,1.1560E+00,1.1600E+00,1.1220E+00,1.0895E+00,1.1423E+00,1.1885E+00,1.2206E+00,1.2496E+00,1.2434E+00,1.1710E+00,1.2292E+00,1.2007E+00,1.2099E+00,1.1825E+00,1.0289E+00,9.8941E-01,1.2443E+00,1.2569E+00,1.3174E+00,1.2392E+00,1.3402E+00,1.3844E+00,1.3672E+00,1.4013E+00,1.4805E+00,1.5438E+00,1.4531E+00,1.4959E+00,1.5127E+00,1.4881E+00,1.5001E+00,1.4924E+00,1.4863E+00,1.4936E+00,1.5040E+00,1.4905E+00,1.4992E+00,1.5215E+00,1.5407E+00,1.5395E+00,1.5350E+00,1.5294E+00,1.3940E+00,1.3516E+00,1.4751E+00,1.4767E+00,1.4720E+00,1.5305E+00,1.4845E+00,1.4444E+00,1.4206E+00,1.4225E+00,1.4799E+00,1.4929E+00,1.4748E+00,1.5033E+00,1.4597E+00,1.4451E+00,1.3133E+00,1.3698E+00,1.4509E+00,1.4587E+00,1.4657E+00,1.3717E+00,1.4805E+00,1.4962E+00,1.4113E+00,1.4647E+00,1.4763E+00,1.4608E+00,1.4067E+00,1.4570E+00,1.4645E+00,1.4387E+00,1.4263E+00,1.4462E+00,1.4551E+00,1.4521E+00,1.4219E+00,1.3923E+00,1.4192E+00,1.4179E+00,1.4023E+00,1.3959E+00,1.4059E+00,1.3996E+00,1.4441E+00,1.4158E+00,1.4157E+00,1.4139E+00,1.4318E+00,1.4416E+00,1.4119E+00,1.3845E+00,1.2728E+00,1.2967E+00,1.3263E+00,1.3370E+00,1.3541E+00,1.3483E+00,1.3479E+00,1.3643E+00,1.3911E+00,1.3777E+00,1.3617E+00,1.3542E+00,1.3236E+00,1.3050E+00,1.3137E+00,1.3565E+00,1.3556E+00,1.3233E+00,1.3026E+00,1.3019E+00,1.2982E+00,1.2881E+00,1.2905E+00,1.2958E+00,1.3089E+00,1.3128E+00,1.2909E+00,1.2906E+00,1.2746E+00,1.2342E+00,1.2182E+00,1.2259E+00,1.2460E+00,1.1624E+00,1.1226E+00,1.2411E+00,1.2648E+00,1.2624E+00,1.2519E+00,1.2500E+00,1.2516E+00,1.2379E+00,1.2368E+00,1.2369E+00,1.2335E+00,1.2250E+00,1.2152E+00,1.2083E+00,1.1892E+00,1.0264E+00,1.0333E+00,1.0781E+00,1.0715E+00,1.0745E+00,1.1210E+00,1.1044E+00
Rrs,1.1166E+00,1.1209E+00,1.0848E+00,1.0538E+00,1.1054E+00,1.1507E+00,1.1822E+00,1.2108E+00,1.2053E+00,1.1356E+00,1.1925E+00,1.1653E+00,1.1747E+00,1.1485E+00,9.9973E-01,9.6176E-01,1.2099E+00,1.2226E+00,1.2819E+00,1.2062E+00,1.3051E+00,1.3485E+00,1.3321E+00,1.3659E+00,1.4435E+00,1.5056E+00,1.4176E+00,1.4599E+00,1.4767E+00,1.4531E+00,1.4652E+00,1.4581E+00,1.4526E+00,1.4600E+00,1.4706E+00,1.4578E+00,1.4667E+00,1.4889E+00,1.5081E+00,1.5072E+00,1.5033E+00,1.4981E+00,1.3657E+00,1.3246E+00,1.4459E+00,1.4478E+00,1.4434E+00,1.5011E+00,1.4563E+00,1.4173E+00,1.3943E+00,1.3963E+00,1.4530E+00,1.4661E+00,1.4485E+00,1.4768E+00,1.4343E+00,1.4201E+00,1.2909E+00,1.3466E+00,1.4266E+00,1.4345E+00,1.4417E+00,1.3495E+00,1.4567E+00,1.4724E+00,1.3890E+00,1.4418E+00,1.4535E+00,1.4384E+00,1.3854E+00,1.4351E+00,1.4428E+00,1.4175E+00,1.4055E+00,1.4254E+00,1.4343E+00,1.4316E+00,1.4019E+00,1.3730E+00,1.3997E+00,1.3986E+00,1.3834E+00,1.3772E+00,1.3873E+00,1.3812E+00,1.4253E+00,1.3975E+00,1.3976E+00,1.3961E+00,1.4138E+00,1.4237E+00,1.3946E+00,1.3676E+00,1.2574E+00,1.2811E+00,1.3106E+00,1.3213E+00,1.3384E+00,1.3327E+00,1.3325E+00,1.3488E+00,1.3755E+00,1.3624E+00,1.3467E+00,1.3394E+00,1.3093E+00,1.2911E+00,1.2997E+00,1.3422E+00,1.3415E+00,1.3096E+00,1.2893E+00,1.2887E+00,1.2851E+00,1.2752E+00,1.2777E+00,1.2831E+00,1.2962E+00,1.3002E+00,1.2786E+00,1.2784E+00,1.2626E+00,1.2228E+00,1.2070E+00,1.2147E+00,1.2348E+00,1.1520E+00,1.1127E+00,1.2302E+00,1.2538E+00,1.2516E+00,1.2412E+00,1.2394E+00,1.2411E+00,1.2276E+00,1.2266E+00,1.2268E+00,1.2235E+00,1.2152E+00,1.2055E+00,1.1988E+00,1.1799E+00,1.0185E+00,1.0254E+00,1.0700E+00,1.0635E+00,1.0665E+00,1.1128E+00,1.0964E+00
Rrs,1.1563E+00,1.1602E+00,1.1222E+00,1.0897E+00,1.1425E+00,1.1888E+00,1.2208E+00,1.2499E+00,1.2436E+00,1.1713E+00,1.2294E+00,1.2009E+00,1.2101E+00,1.1827E+00,1.0291E+00,9.8958E-01,1.2445E+00,1.2571E+00,1.3176E+00,1.2394E+00,1.3405E+00,1.3846E+00,1.3674E+00,1.4015E+00,1.4807E+00,1.5440E+00,1.4533E+00,1.4961E+00,1.5129E+00,1.4883E+00,1.5003E+00,1.4926E+00,1.4865E+00,1.4938E+00,1.5042E+00,1.4907E+00,1.4994E+00,1.5218E+00,1.5409E+00,1.5397E+00,1.5353E+00,1.5296E+00,1.3941E+00,1.3518E+00,1.4753E+00,1.4769E+00,1.4722E+00,1.5307E+00,1.4847E+00,1.4446E+00,1.4208E+00,1.4227E+00,1.4801E+00,1.4931E+00,1.4750E+00,1.5035E+00,1.4599E+00,1.4452E+00,1.3135E+00,1.3699E+00,1.4511E+00,1.4589E+00,1.4659E+00,1.3719E+00,1.4806E+00,1.4963E+00,1.4114E+00,1.4648E+00,1.4765E+00,1.4609E+00,1.4068E+00,1.4571E+00,1.4647E+00,1.4388E+00,1.4264E+00,1.4464E+00,1.4552E+00,1.4523E+00,1.4220E+00,1.3924E+00,1.4193E+00,1.4181E+00,1.4025E+00,1.3960E+00,1.4061E+00,1.3997E+00,1.4442E+00,1.4159E+00,1.4158E+00,1.4141E+00,1.4319E+00,1.4417E+00,1.4120E+00,1.3846E+00,1.2729E+00,1.2968E+00,1.3264E+00,1.3372E+00,1.3543E+00,1.3484E+00,1.3481E+00,1.3644E+00,1.3912E+00,1.3778E+00,1.3619E+00,1.3543E+00,1.3237E+00,1.3052E+00,1.3138E+00,1.3566E+00,1.3557E+00,1.3234E+00,1.3027E+00,1.3020E+00,1.2983E+00,1.2882E+00,1.2906E+00,1.2959E+00,1.3090E+00,1.3129E+00,1.2910E+00,1.2907E+00,1.2747E+00,1.2343E+00,1.2183E+00,1.2260E+00,1.2461E+00,1.1625E+00,1.1227E+00,1.2412E+00,1.2649E+00,1.2625E+00,1.2520E+00,1.2501E+00,1.2517E+00,1.2379E+00,1.2368E+00,1.2370E+00,1.2336E+00,1.2251E+00,1.2153E+00,1.2084E+00,1.1893E+00,1.0265E+00,1.0334E+00,1.0782E+00,1.0716E+00,1.0746E+00,1.1211E+00,1.1045E+00
Rrs,1.1473E+00,1.1513E+00,1.1137E+00,1.0815E+00,1.1341E+00,1.1801E+00,1.2121E+00,1.2410E+00,1.2349E+00,1.1631E+00,1.2210E+00,1.1928E+00,1.2020E+00,1.1749E+00,1.0224E+00,9.8322E-01,1.2366E+00,1.2492E+00,1.3094E+00,1.2318E+00,1.3323E+00,1.3763E+00,1.3593E+00,1.3933E+00,1.4722E+00,1.5352E+00,1.4451E+00,1.4878E+00,1.5046E+00,1.4801E+00,1.4922E+00,1.4846E+00,1.4787E+00,1.4859E+00,1.4964E+00,1.4831E+00,1.4917E+00,1.5141E+00,1.5333E+00,1.5321E+00,1.5278E+00,1.5222E+00,1.3875E+00,1.3454E+00,1.4683E+00,1.4700E+00,1.4654E+00,1.5237E+00,1.4780E+00,1.4381E+00,1.4145E+00,1.4164E+00,1.4737E+00,1.4866E+00,1.4686E+00,1.4971E+00,1.4537E+00,1.4392E+00,1.3080E+00,1.3643E+00,1.4452E+00,1.4530E+00,1.4600E+00,1.3664E+00,1.4748E+00,1.4905E+00,1.4059E+00,1.4592E+00,1.4708E+00,1.4554E+00,1.4016E+00,1.4517E+00,1.4593E+00,1.4336E+00,1.4212E+00,1.4412E+00,1.4500E+00,1.4471E+00,1.4170E+00,1.3876E+00,1.4144E+00,1.4132E+00,1.3977E+00,1.3913E+00,1.4013E+00,1.3951E+00,1.4394E+00,1.4112E+00,1.4112E+00,1.4095E+00,1.4273E+00,1.4371E+00,1.4075E+00,1.3802E+00,1.2689E+00,1.2927E+00,1.3223E+00,1.3330E+00,1.3501E+00,1.3443E+00,1.3440E+00,1.3603E+00,1.3871E+00,1.3737E+00,1.3579E+00,1.3503E+00,1.3199E+00,1.3014E+00,1.3100E+00,1.3528E+00,1.3519E+00,1.3197E+00,1.2991E+00,1.2984E+00,1.2947E+00,1.2846E+00,1.2871E+00,1.2924E+00,1.3055E+00,1.3094E+00,1.2876E+00,1.2873E+00,1.2713E+00,1.2311E+00,1.2152E+00,1.2228E+00,1.2429E+00,1.1596E+00,1.1199E+00,1.2381E+00,1.2618E+00,1.2594E+00,1.2489E+00,1.2471E+00,1.2487E+00,1.2350E+00,1.2339E+00,1.2341E+00,1.2306E+00,1.2222E+00,1.2124E+00,1.2056E+00,1.1865E+00,1.0241E+00,1.0310E+00,1.0758E+00,1.0692E+00,1.0722E+00,1.1186E+00,1.1021E+00
Rrs,1.1166E+00,1.1209E+00,1.0848E+00,1.0538E+00,1.1054E+00,1.1507E+00,1.1822E+00,1.2108E+00,1.2053E+00,1.1356E+00,1.1925E+00,1.1653E+00,1.1747E+00,1.1485E+00,9.9973E-01,9.6176E-01,1.2099E+00,1.2226E+00,1.2819E+00,1.2062E+00,1.3051E+00,1.3485E+00,1.3321E+00,1.3659E+00,1.4435E+00,1.5056E+00,1.4176E+00,1.4599E+00,1.4767E+00,1.4531E+00,1.4652E+00,1.4581E+00,1.4526E+00,1.4600E+00,1.4706E+00,1.4578E+00,1.4667E+00,1.4889E+00,1.5081E+00,1.5072E+00,1.5033E+00,1.4981E+00,1.3657E+00,1.3246E+00,1.4459E+00,1.4478E+00,1.4434E+00,1.5011E+00,1.4563E+00,1.4173E+00,1.3943E+00,1.3963E+00,1.4530E+00,1.4661E+00,1.4485E+00,1.4768E+00,1.4343E+00,1.4201E+00,1.2909E+00,1.3466E+00,1.4266E+00,1.4345E+00,1.4417E+00,1.3495E+00,1.4567E+00,1.4724E+00,1.3890E+00,1.4418E+00,1.4535E+00,1.4384E+00,1.3854E+00,1.4351E+00,1.4428E+00,1.4175E+00,1.4055E+00,1.4254E+00,1.4343E+00,1.4316E+00,1.4019E+00,1.3730E+00,1.3997E+00,1.3986E+00,1.3834E+00,1.3772E+00,1.3873E+00,1.3812E+00,1.4253E+00,1.3975E+00,1.3976E+00,1.3961E+00,1.4138E+00,1.4237E+00,1.3946E+00,1.3676E+00,1.2574E+00,1.2811E+00,1.3106E+00,1.3213E+00,1.3384E+00,1.3327E+00,1.3325E+00,1.3488E+00,1.3755E+00,1.3624E+00,1.3467E+00,1.3394E+00,1.3093E+00,1.2911E+00,1.2997E+00,1.3422E+00,1.3415E+00,1.3096E+00,1.2893E+00,1.2887E+00,1.2851E+00,1.2752E+00,1.2777E+00,1.2831E+00,1.2962E+00,1.3002E+00,1.2786E+00,1.2784E+00,1.2626E+00,1.2228E+00,1.2070E+00,1.2147E+00,1.2348E+00,1.1520E+00,1.1127E+00,1.2302E+00,1.2538E+00,1.2516E+00,1.2412E+00,1.2394E+00,1.2411E+00,1.2276E+00,1.2266E+00,1.2268E+00,1.2235E+00,1.2152E+00,1.2055E+00,1.1988E+00,1.1799E+00,1.0185E+00,1.0254E+00,1.0700E+00,1.0635E+00,1.0665E+00,1.1128E+00,1.0964E+00
Rrs,1.1461E+00,1.1501E+00,1.1126E+00,1.0805E+00,1.1330E+00,1.1790E+00,1.2109E+00,1.2398E+00,1.2338E+00,1.1621E+00,1.2199E+00,1.1917E+00,1.2010E+00,1.1738E+00,1.0215E+00,9.8238E-01,1.2356E+00,1.2482E+00,1.3083E+00,1.2308E+00,1.3313E+00,1.3752E+00,1.3582E+00,1.3923E+00,1.4710E+00,1.5340E+00,1.4440E+00,1.4867E+00,1.5034E+00,1.4791E+00,1.4911E+00,1.4835E+00,1.4776E+00,1.4849E+00,1.4954E+00,1.4821E+00,1.4907E+00,1.5131E+00,1.5322E+00,1.5311E+00,1.5268E+00,1.5212E+00,1.3866E+00,1.3445E+00,1.4674E+00,1.4691E+00,1.4645E+00,1.5228E+00,1.4771E+00,1.4373E+00,1.4137E+00,1.4156E+00,1.4728E+00,1.4858E+00,1.4678E+00,1.4962E+00,1.4529E+00,1.4384E+00,1.3073E+00,1.3636E+00,1.4444E+00,1.4522E+00,1.4593E+00,1.3657E+00,1.4740E+00,1.4897E+00,1.4052E+00,1.4584E+00,1.4701E+00,1.4547E+00,1.4009E+00,1.4510E+00,1.4586E+00,1.4329E+00,1.4205E+00,1.4405E+00,1.4493E+00,1.4464E+00,1.4163E+00,1.3869E+00,1.4137E+00,1.4125E+00,1.3971E+00,1.3906E+00,1.4007E+00,1.3944E+00,1.4388E+00,1.4106E+00,1.4106E+00,1.4089E+00,1.4267E+00,1.4365E+00,1.4070E+00,1.3797E+00,1.2684E+00,1.2922E+00,1.3218E+00,1.3325E+00,1.3496E+00,1.3438E+00,1.3435E+00,1.3598E+00,1.3866E+00,1.3732E+00,1.3573E+00,1.3498E+00,1.3194E+00,1.3009E+00,1.3096E+00,1.3523E+00,1.3514E+00,1.3193E+00,1.2986E+00,1.2979E+00,1.2943E+00,1.2842E+00,1.2866E+00,1.2920E+00,1.3050E+00,1.3090E+00,1.2872E+00,1.2869E+00,1.2709E+00,1.2307E+00,1.2148E+00,1.2224E+00,1.2425E+00,1.1592E+00,1.1195E+00,1.2377E+00,1.2614E+00,1.2590E+00,1.2485E+00,1.2467E+00,1.2483E+00,1.2346E+00,1.2335E+00,1.2337E+00,1.2303E+00,1.2219E+00,1.2121E+00,1.2053E+00,1.1862E+00,1.0239E+00,1.0307E+00,1.0755E+00,1.0689E+00,1.0719E+00,1.1183E+00,1.1018E+00
Rrs,1.1563E+00,1.1602E+00,1.1222E+00,1.0897E+00,1.1425E+00,1.1888E+00,1.2208E+00,1.2499E+00,1.2436E+00,1.1712E+00,1.2294E+00,1.2009E+00,1.2101E+00,1.1827E+00,1.0291E+00,9.8958E-01,1.2445E+00,1.2571E+00,1.3176E+00,1.2394E+00,1.3405E+00,1.3846E+00,1.3674E+00,1.4015E+00,1.4807E+00,1.5440E+00,1.4533E+00,1.4961E+00,1.5129E+00,1.4883E+00,1.5003E+00,1.4926E+00,1.4865E+00,1.4938E+00,1.5042E+00,1.4907E+00,1.4994E+00,1.5217E+00,1.5409E+00,1.5397E+00,1.5353E+00,1.5296E+00,1.3941E+00,1.3518E+00,1.4753E+00,1.4769E+00,1.4722E+00,1.5307E+00,1.4847E+00,1.4446E+00,1.4208E+00,1.4226E+00,1.4801E+00,1.4931E+00,1.4749E+00,1.5035E+00,1.4599E+00,1.4452E+00,1.3135E+00,1.3699E+00,1.4511E+00,1.4589E+00,1.4659E+00,1.3719E+00,1.4806E+00,1.4963E+00,1.4114E+00,1.4648E+00,1.4765E+00,1.4609E+00,1.4068E+00,1.4571E+00,1.4647E+00,1.4388E+00,1.4264E+00,1.4464E+00,1.4552E+00,1.4523E+00,1.4220E+00,1.3924E+00,1.4193E+00,1.4181E+00,1.4025E+00,1.3960E+00,1.4061E+00,1.3997E+00,1.4442E+00,1.4159E+00,1.4158E+00,1.4141E+00,1.4319E+00,1.4417E+00,1.4120E+00,1.3846E+00,1.2729E+00,1.2968E+00,1.3264E+00,1.3371E+00,1.3543E+00,1.3484E+00,1.3481E+00,1.3644E+00,1.3912E+00,1.3778E+00,1.3619E+00,1.3543E+00,1.3237E+00,1.3052E+00,1.3138E+00,1.3566E+00,1.3557E+00,1.3234E+00,1.3027E+00,1.3020E+00,1.2983E+00,1.2882E+00,1.2906E+00,1.2959E+00,1.3090E+00,1.3129E+00,1.2910E+00,1.2907E+00,1.2747E+00,1.2343E+00,1.2183E+00,1.2260E+00,1.2461E+00,1.1625E+00,1.1227E+00,1.2412E+00,1.2649E+00,1.2625E+00,1.2520E+00,1.2501E+00,1.2517E+00,1.2379E+00,1.2368E+00,1.2370E+00,1.2335E+00,1.2251E+00,1.2153E+00,1.2084E+00,1.1892E+00,1.0265E+00,1.0333E+00,1.0782E+00,1.0716E+00,1.0746E+00,1.1211E+00,1.1045E+00
Rrs,1.1580E+00,1.1619E+00,1.1238E+00,1.0912E+00,1.1441E+00,1.1904E+00,1.2225E+00,1.2515E+00,1.2453E+00,1.1728E+00,1.2310E+00,1.2024E+00,1.2116E+00,1.1842E+00,1.0304E+00,9.9079E-01,1.2460E+00,1.2586E+00,1.3191E+00,1.2408E+00,1.3420E+00,1.3862E+00,1.3689E+00,1.4031E+00,1.4824E+00,1.5457E+00,1.4549E+00,1.4977E+00,1.5145E+00,1.4898E+00,1.5019E+00,1.4941E+00,1.4880E+00,1.4953E+00,1.5057E+00,1.4922E+00,1.5008E+00,1.5232E+00,1.5424E+00,1.5411E+00,1.5367E+00,1.5310E+00,1.3954E+00,1.3530E+00,1.4766E+00,1.4782E+00,1.4735E+00,1.5320E+00,1.4860E+00,1.4458E+00,1.4220E+00,1.4238E+00,1.4813E+00,1.4943E+00,1.4762E+00,1.5047E+00,1.4611E+00,1.4464E+00,1.3145E+00,1.3710E+00,1.4522E+00,1.4600E+00,1.4670E+00,1.3729E+00,1.4817E+00,1.4974E+00,1.4125E+00,1.4659E+00,1.4775E+00,1.4620E+00,1.4079E+00,1.4582E+00,1.4657E+00,1.4399E+00,1.4274E+00,1.4474E+00,1.4562E+00,1.4533E+00,1.4230E+00,1.3934E+00,1.4203E+00,1.4190E+00,1.4034E+00,1.3969E+00,1.4070E+00,1.4007E+00,1.4452E+00,1.4168E+00,1.4167E+00,1.4150E+00,1.4328E+00,1.4426E+00,1.4129E+00,1.3855E+00,1.2737E+00,1.2976E+00,1.3272E+00,1.3380E+00,1.3551E+00,1.3492E+00,1.3489E+00,1.3652E+00,1.3920E+00,1.3786E+00,1.3626E+00,1.3550E+00,1.3245E+00,1.3059E+00,1.3145E+00,1.3574E+00,1.3565E+00,1.3242E+00,1.3034E+00,1.3027E+00,1.2990E+00,1.2889E+00,1.2913E+00,1.2966E+00,1.3097E+00,1.3136E+00,1.2917E+00,1.2914E+00,1.2753E+00,1.2349E+00,1.2189E+00,1.2266E+00,1.2467E+00,1.1631E+00,1.1233E+00,1.2419E+00,1.2655E+00,1.2632E+00,1.2526E+00,1.2507E+00,1.2523E+00,1.2385E+00,1.2374E+00,1.2376E+00,1.2341E+00,1.2257E+00,1.2158E+00,1.2090E+00,1.1898E+00,1.0270E+00,1.0338E+00,1.0787E+00,1.0721E+00,1.0751E+00,1.1216E+00,1.1050E+00
Rrs,1.1553E+00,1.1592E+00,1.1213E+00,1.0888E+00,1.1416E+00,1.1878E+00,1.2199E+00,1.2489E+00,1.2427E+00,1.1703E+00,1.2285E+00,1.2000E+00,1.2092E+00,1.1818E+00,1.0283E+00,9.8887E-01,1.2437E+00,1.2562E+00,1.3167E+00,1.2385E+00,1.3396E+00,1.3837E+00,1.3665E+00,1.4006E+00,1.4798E+00,1.5430E+00,1.4524E+00,1.4952E+00,1.5120E+00,1.4874E+00,1.4994E+00,1.4917E+00,1.4857E+00,1.4929E+00,1.5033E+00,1.4899E+00,1.4985E+00,1.5209E+00,1.5401E+00,1.5388E+00,1.5344E+00,1.5288E+00,1.3934E+00,1.3511E+00,1.4745E+00,1.4761E+00,1.4714E+00,1.5299E+00,1.4839E+00,1.4439E+00,1.4201E+00,1.4220E+00,1.4794E+00,1.4924E+00,1.4742E+00,1.5027E+00,1.4592E+00,1.4446E+00,1.3129E+00,1.3693E+00,1.4504E+00,1.4582E+00,1.4652E+00,1.3713E+00,1.4800E+00,1.4957E+00,1.4108E+00,1.4642E+00,1.4758E+00,1.4603E+00,1.4062E+00,1.4565E+00,1.4641E+00,1.4383E+00,1.4258E+00,1.4458E+00,1.4546E+00,1.4517E+00,1.4214E+00,1.3919E+00,1.4188E+00,1.4175E+00,1.4019E+00,1.3955E+00,1.4055E+00,1.3992E+00,1.4437E+00,1.4154E+00,1.4153E+00,1.4135E+00,1.4314E+00,1.4412E+00,1.4115E+00,1.3841E+00,1.2724E+00,1.2963E+00,1.3260E+00,1.3367E+00,1.3538E+00,1.3479E+00,1.3476E+00,1.3639E+00,1.3908E+00,1.3774E+00,1.3614E+00,1.3538E+00,1.3233E+00,1.3047E+00,1.3134E+00,1.3562E+00,1.3553E+00,1.3230E+00,1.3023E+00,1.3016E+00,1.2979E+00,1.2878E+00,1.2902E+00,1.2955E+00,1.3086E+00,1.3125E+00,1.2906E+00,1.2903E+00,1.2743E+00,1.2339E+00,1.2180E+00,1.2256E+00,1.2457E+00,1.1622E+00,1.1224E+00,1.2409E+00,1.2645E+00,1.2622E+00,1.2516E+00,1.2498E+00,1.2513E+00,1.2376E+00,1.2365E+00,1.2367E+00,1.2332E+00,1.2248E+00,1.2149E+00,1.2081E+00,1.1889E+00,1.0262E+00,1.0331E+00,1.0779E+00,1.0713E+00,1.0743E+00,1.1208E+00,1.1042E+00
